ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;11000;11000;406;0;64;0;0;0;64;0;0.03690909090909091;0.0036545454545454546;;73278;73278;178457;192631;73278;73280;73282;176993;805797;73280
2;19;11000;11000;1022;0;64;0;0;0;64;0;0.09290909090909091;0.0036545454545454546;;184305;184310;259693;274321;184305;184304;184308;176993;692883;184304
3;18;11000;11000;110;0;64;0;0;0;64;0;0.01;0.0036545454545454546;;19994;19994;451974;466602;19994;20002;20138;177488;861079;20002
4;17;11000;11000;819;0;64;0;0;0;64;0;0.07445454545454545;0.0036545454545454546;;147754;147756;479938;494580;147754;147621;147758;176993;729078;147686
5;16;11000;11000;1273;0;64;0;0;0;64;0;0.11572727272727273;0.0036545454545454546;;229473;229475;635682;650308;229473;229473;229595;176993;642976;229473
6;15;44000;44000;1855;0;16;0;0;0;16;0;0.04215909090909091;0.0009136363636363636;;334362;334364;879063;887755;334362;334362;334365;879934;1651486;334362
7;14;44000;44000;814;0;16;0;0;0;16;0;0.0185;0.0009136363636363636;;146853;146855;1221626;1230333;146853;146854;146857;1222577;1496349;146854
8;13;44000;44000;2070;0;16;0;0;0;16;0;0.04704545454545454;0.0009136363636363636;;373054;373056;1376680;1385399;373054;373055;373058;1105708;1378311;373055
9;12;44000;44000;551;0;16;0;0;0;16;0;0.012522727272727272;0.0009136363636363636;;99509;99510;1757955;1766669;99509;99510;99512;997899;1759669;99510
10;11;44000;44000;328;0;16;0;0;0;16;0;0.007454545454545454;0.0009136363636363636;;59230;59230;1865684;1874395;59230;59238;59238;930363;1867481;59238
11;10;44000;44000;233;0;16;0;0;0;16;0;0.005295454545454545;0.0009136363636363636;;42269;42271;1933111;1941821;42269;42270;42275;879794;1935017;42270
12;9;176000;176000;1655;0;4;4;2;0;4;2;0.00940340909090909;0.0002284090909090909;;1001302;1001443;1985081;1992323;1001347;298240;1001615;1989689;13319380;649924
13;8;176000;176000;27348;0;4;16;-2;0;4;18;0.15538636363636363;0.0002284090909090909;;8847322;8847853;2994474;3002273;8847508;8851358;9555231;2999969;3755858;9203203
14;7;176000;176000;5827;0;4;4;0;0;4;4;0.033107954545454545;0.0002284090909090909;;1752872;1752908;11850256;11858248;1752891;1753017;1753180;1987573;11860584;1753127
15;6;352000;352000;4149;0;2;2;1;0;2;1;0.011786931818181818;0.00011420454545454546;;1450041;1450109;13611093;13619765;1450075;747511;1450617;20772645;21402293;1099064
16;5;352000;352000;17880;0;2;6;-1;0;2;7;0.050795454545454546;0.00011420454545454546;;6439616;6439684;15069340;15078611;6439650;6442888;7146081;13618372;22861798;6794484
17;4;704000;704000;65438;0;1;13;1;0;1;12;0.09295170454545454;5.710227272727273e-05;;36995377;36995377;21517143;21517143;36995377;35203417;35203417;49550684;49550684;35203417
18;3;704000;704000;152;0;1;0;0;0;1;0;0.0002159090909090909;5.710227272727273e-05;;27559;27559;58520731;58520731;27559;27567;27567;49514877;49514877;27567
19;2;704000;704000;27080;0;1;4;-1;0;1;5;0.03846590909090909;5.710227272727273e-05;;28341299;28341299;58556458;58556458;28341299;22255489;22255489;27251083;27251083;22255489
20;1;704000;704000;13836;0;1;3;0;0;1;3;0.01965340909090909;5.710227272727273e-05;;5711223;5711223;86905858;86905858;5711223;5714471;5714471;21528309;21528309;5714471
;;704000;;;;;52;;;;52;0.8747443181818182;0.024896590909090903;0.8996409090909091
;;;;;;;0.0;;;;;
