ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;12000;12000;90;0;8400;0;0;0;8400;0;0.0075;0.0033499999999999997;;16394;16396;175551;196602;16394;16398;16400;173514;196265;16398
2;19;24000;24000;528;0;4200;0;0;0;4200;0;0.022;0.0016749999999999998;;95236;95240;200552;221543;95236;95244;95244;198557;221081;95244
3;18;36000;36000;1661;0;2800;0;0;0;2800;0;0.04613888888888889;0.0011166666666666666;;299309;299429;200551;324768;299309;299310;299431;198556;324376;299310
4;17;48000;48000;1337;0;2100;0;0;0;2100;0;0.027854166666666666;0.0008374999999999999;;240999;241119;304604;632224;240999;241000;241121;302678;631918;241000
5;16;60000;60000;1648;0;1680;0;0;0;1680;0;0.027466666666666667;0.00067;;296980;297100;200552;881328;296980;296981;297102;198557;881090;296981
6;15;120000;120000;1660;0;840;0;0;0;840;0;0.013833333333333333;0.000335;;299139;299259;610699;1186584;299139;299140;299261;608931;1186434;299140
7;14;168000;168000;1766;0;600;0;0;0;600;0;0.010511904761904762;0.00023928571428571429;;318213;318333;304605;1494056;318213;318214;318335;302698;1493976;318214
8;13;180000;180000;9916;0;560;560;0;0;560;560;0.05508888888888889;0.00022333333333333336;;1815492;2498480;814782;1820770;1953550;1815070;2171562;813027;1820759;1929762
9;12;192000;192000;3459;0;525;0;0;0;525;0;0.018015625;0.00020937499999999998;;623190;623311;554680;3644771;623190;623190;623312;552914;3644413;623190
10;11;240000;240000;7384;0;420;420;4;0;420;416;0.030766666666666668;0.0001675;;1359387;1791222;1169307;4276460;1512342;1330165;1790917;1167926;5076768;1512420
11;10;252000;252000;9876;0;400;260;-18;0;400;278;0.03919047619047619;0.00015952380952380954;;1779075;2795068;508743;5748461;1874823;1779076;2794890;506808;5747874;1887187
12;9;288000;288000;16883;0;350;518;10;0;350;508;0.05862152777777778;0.00013958333333333333;;3070388;5999201;863050;7873663;3464242;3069978;6323774;861476;7872735;3463815
13;8;300000;300000;28905;0;336;862;0;0;336;862;0.09635;0.000134;;5369443;14743672;506470;11629199;6884091;5368235;11380902;504533;11624943;6328326
14;7;420000;420000;58309;0;240;1400;-6;0;240;1406;0.1388309523809524;9.571428571428571e-05;;11825574;29229063;506468;17327910;17052743;11823663;29225861;504534;22140921;16969812
15;6;480000;480000;4707;0;210;104;7;0;210;97;0.00980625;8.375e-05;;847938;11969530;2539300;30061260;1334342;847924;6869374;2537415;46916025;1169306
16;5;576000;576000;32876;0;175;599;-13;0;175;612;0.05707638888888889;6.979166666666666e-05;;6422353;33331745;4709895;31379050;11700138;6420999;32777717;4707697;42387680;11796610
17;4;600000;600000;11535;0;168;212;-9;0;168;221;0.019225;6.7e-05;;2077816;32393917;6885771;41248668;5736368;2077817;23139262;6882975;51702824;4352722
18;3;840000;840000;28112;0;120;364;4;0;120;360;0.033466666666666665;4.7857142857142856e-05;;5226598;33779545;13670106;43352213;10060180;5225585;32476277;13666502;76144632;10016023
19;2;900000;900000;138539;0;112;1734;15;0;112;1719;0.15393222222222222;4.4666666666666664e-05;;36245337;113905200;8681762;63538726;79867223;36286097;80742119;8679091;63526913;65859273
20;1;960000;960000;23510;0;105;262;5;0;105;257;0.024489583333333332;4.1875e-05;;4397257;117107956;4030240;143358334;10939768;4396613;39816144;4028773;125910917;8617223
;;100800000;;;;;7295;;;;7296;0.8901652083333333;0.009707422619047619;0.899872630952381
;;;;;;;-0.00013708019191226866;;;;;
