ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;90000;90000;1015;0;1680;0;0;0;1680;0;0.011277777777777777;0.0004466666666666667;;183027;183036;176205;198218;183027;183028;183034;174219;215751;183028
2;19;90000;90000;41;0;1680;0;0;0;1680;0;0.00045555555555555556;0.0004466666666666667;;7567;7571;367195;389781;7567;7575;7577;174219;383498;7575
3;18;126000;126000;7595;0;1200;0;0;0;1200;0;0.06027777777777778;0.0003190476190476191;;1368138;1368144;176205;405312;1368138;1368140;1368262;174219;4067545;1368140
4;17;126000;126000;20278;0;1200;240;0;0;1200;240;0.16093650793650793;0.0003190476190476191;;3652611;3879936;1552365;1781524;3695900;3652612;3883385;174219;1769018;3696016
5;16;144000;144000;1766;0;1050;0;0;0;1050;0;0.012263888888888888;0.00027916666666666666;;318211;318334;176205;5442287;318211;318213;318335;174219;5451954;318213
6;15;144000;144000;10;0;1050;0;0;0;1050;0;6.944444444444444e-05;0.00027916666666666666;;1991;1991;502548;5768779;1991;1999;2001;175023;5770478;1999
7;14;180000;180000;3596;0;840;0;0;0;840;0;0.01997777777777778;0.00022333333333333336;;647857;647860;384503;5778896;647857;647835;647978;382799;6132959;647855
8;13;180000;180000;1908;0;840;0;0;0;840;0;0.0106;0.00022333333333333336;;343899;343901;1040768;6435066;343899;343783;343903;383796;6090571;343896
9;12;270000;270000;2423;0;560;10;-40;0;560;50;0.008974074074074074;0.0001488888888888889;;436600;779843;385117;6787273;442635;436580;5818723;383683;11846171;724923
10;11;270000;270000;27130;0;560;230;24;0;560;206;0.10048148148148148;0.0001488888888888889;;4886783;10273406;830404;7232410;6052803;4886784;10272936;829090;7493426;5845523
11;10;270000;270000;849;0;560;0;0;0;560;0;0.0031444444444444445;0.0001488888888888889;;153160;153162;5725994;12127619;153160;153027;153164;1394539;17645763;153148
12;9;288000;288000;14118;0;525;45;-8;0;525;53;0.04902083333333333;0.00013958333333333333;;2543099;9273068;513463;12287810;2832983;2543082;7797607;511638;18283438;2713492
13;8;360000;360000;31468;0;420;230;-53;0;420;283;0.0874111111111111;0.00011166666666666668;;5668096;13818852;1393958;14839448;7169542;5668097;11269756;1392518;23073728;7268000
14;7;450000;450000;35716;0;336;296;-28;0;336;324;0.07936888888888889;8.933333333333333e-05;;6433203;21271460;383522;20729523;9824336;6433209;21311065;381713;32829617;9757390
15;6;630000;630000;4774;0;240;30;21;0;240;9;0.007577777777777778;6.380952380952382e-05;;860006;6577109;5424287;32558170;1041152;859994;6245563;5423296;75867596;955289
16;5;630000;630000;52343;0;240;369;32;0;240;337;0.08308412698412698;6.380952380952382e-05;;9428044;36425704;6293267;34649545;17856755;9428054;37016185;6292362;60164590;18051027
17;4;630000;630000;70621;0;240;607;-14;0;240;621;0.1120968253968254;6.380952380952382e-05;;13275114;51369561;15730136;44086309;32529731;12932433;46329940;6434271;53345361;27431180
18;3;720000;720000;6888;0;210;48;-4;0;210;52;0.009566666666666666;5.583333333333334e-05;;1240751;63479535;7411764;89411455;3850810;1240739;14895229;7411077;86623943;2448811
19;2;720000;720000;51752;2;210;465;69;0;210;396;0.07187777777777778;5.583333333333334e-05;;9321686;87131780;8661522;90661038;33097859;9321569;35897863;8660914;76739026;18099009
20;1;900000;900000;7047;1;168;32;1;0;168;31;0.00783;4.4666666666666664e-05;;1269500;25715522;8179311;192706383;2711317;1269486;21826035;8177785;108199375;2516278
;;151200000;;;;;2602;;;;2602;0.8962927380952382;0.003671440476190476;0.8999641785714287
;;;;;;;0.0;;;;;
