ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;12000;12000;190;0;2100;0;0;0;2100;0;0.015833333333333335;0.0033499999999999997;;34399;34399;175571;198978;34399;34401;34403;173511;199845;34401
2;19;24000;24000;1267;0;1050;0;0;0;1050;0;0.05279166666666667;0.0016749999999999998;;228402;228408;219310;241926;228402;228403;228406;217350;272880;228403
3;18;24000;24000;122;0;1050;0;0;0;1050;0;0.005083333333333333;0.0016749999999999998;;22153;22153;455724;478323;22153;22161;22161;218326;472848;22161
4;17;48000;48000;5358;0;525;0;0;0;525;0;0.111625;0.0008374999999999999;;965360;965364;486818;508460;965360;965361;965365;485086;509339;965361
5;16;60000;60000;251;0;420;0;0;0;420;0;0.004183333333333333;0.00067;;45375;45518;219310;1481912;45375;45383;45520;217350;1849424;45383
6;15;60000;60000;1988;0;420;0;0;0;420;0;0.033133333333333334;0.00067;;358298;358300;272827;1535464;358298;358298;358302;270931;1482897;358298
7;14;72000;72000;7676;0;350;175;0;0;350;175;0.10661111111111111;0.0005583333333333333;;1382726;1856926;487760;1901921;1448583;1382726;1438041;486193;2010554;1406417
8;13;72000;72000;549;0;350;35;0;0;350;35;0.007625;0.0005583333333333333;;99010;146378;1878847;3340362;103742;99018;145939;1462186;2314377;103690
9;12;144000;144000;787;0;175;0;0;0;175;0;0.005465277777777778;0.00027916666666666666;;141850;141993;3009382;3447842;141879;141858;141995;3007658;6031180;141887
10;11;180000;180000;8970;0;140;35;-42;0;140;77;0.049833333333333334;0.00022333333333333336;;1615877;1931736;640699;3598273;1694774;1615878;2905671;638984;10149110;1926100
11;10;240000;240000;67613;0;105;840;35;0;105;805;0.2817208333333333;0.0001675;;17651920;21570379;1883932;5538366;19048316;17649980;19058003;1882576;5538881;18209098
12;9;252000;252000;11582;0;100;95;5;0;100;90;0.04596031746031746;0.00015952380952380954;;2086265;3845717;218582;23470757;2365533;2086264;3423025;216532;23469617;2308130
13;8;300000;300000;14516;0;84;176;8;0;84;168;0.04838666666666667;0.000134;;2662098;10014316;640124;25607227;5483714;2661669;8066132;638414;25605743;5029901
14;7;420000;420000;2420;0;60;7;-14;0;60;21;0.0057619047619047615;9.571428571428571e-05;;436056;8308765;642764;31541414;705268;436056;7276356;641745;42424647;734418
15;6;420000;420000;15843;0;60;134;2;0;60;132;0.03772142857142857;9.571428571428571e-05;;2901072;26185643;1087668;31986142;5923470;2900650;26183985;1086710;37699155;5861467
16;5;420000;420000;4695;0;60;49;9;0;60;40;0.011178571428571428;9.571428571428571e-05;;845787;28092567;5287467;38280142;3431644;845786;28090855;3779966;36826471;2769323
17;4;420000;420000;10356;0;60;78;-5;0;60;83;0.024657142857142857;9.571428571428571e-05;;1912707;28633526;6142062;40950901;4133984;1912279;28631786;1858617;38971151;4838155
18;3;504000;504000;788;0;50;5;2;0;50;3;0.0015634920634920635;7.976190476190477e-05;;142037;8014981;4132369;42872439;462325;142041;610498;4130809;42930037;158755
19;2;504000;504000;285;0;50;0;0;0;50;0;0.0005654761904761905;7.976190476190477e-05;;51495;51638;4283286;43023489;51528;51503;51639;4281802;42869578;51521
20;1;720000;720000;27807;0;35;156;0;0;35;156;0.03862083333333333;5.583333333333334e-05;;8361085;76465738;23457476;43083873;26218875;8360259;46363226;23454482;43081175;24140794
;;25200000;;;;;1785;;;;1785;0.8883213888888889;0.011555904761904762;0.8998772936507936
;;;;;;;0.0;;;;;
