ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;26000;26000;240;0;4200;0;0;0;4200;0;0.009230769230769232;0.001546153846153846;;43407;43409;175552;199107;43407;43411;43413;173517;199851;43411
2;19;52000;52000;5161;0;2100;0;0;0;2100;0;0.09925;0.000773076923076923;;929780;929789;227585;251049;929780;929781;929786;225578;251730;929781
3;18;78000;78000;2437;0;1400;0;0;0;1400;0;0.031243589743589744;0.0005153846153846154;;439116;439236;228305;1188809;439116;439116;439120;226405;2377383;439116
4;17;78000;78000;6548;0;1400;0;0;0;1400;0;0.08394871794871794;0.0005153846153846154;;1179560;1179682;675435;1636111;1179560;1179678;1179683;673613;1189574;1179678
5;16;104000;104000;483;0;1050;0;0;0;1050;0;0.004644230769230769;0.0003865384615384615;;87268;87270;1166177;2823723;87268;87269;87272;1164276;2824635;87269
6;15;130000;130000;2119;0;840;0;0;0;840;0;0.0163;0.0003092307692307692;;381877;381879;228414;2919130;381877;381877;381881;226068;2920149;381877
7;14;156000;156000;13131;0;700;700;0;0;700;700;0.08417307692307692;0.0002576923076923077;;2421573;2815215;2802986;3309207;2499772;2421150;2425477;2801452;3310312;2421348
8;13;182000;182000;5830;0;600;0;0;0;600;0;0.032032967032967034;0.0002208791208791209;;1050208;1050330;227593;5739120;1050209;1050188;1050334;225568;5739885;1050207
9;12;208000;208000;11259;0;525;0;-35;0;525;35;0.05412980769230769;0.00019326923076923075;;2028123;2028245;1262499;6797757;2028123;2028124;3722801;1260765;6798610;2140871
10;11;260000;260000;30698;0;420;565;21;0;420;544;0.11806923076923077;0.0001546153846153846;;5585757;11707937;1557294;8834390;7428919;5585328;11707037;1555569;8835312;7080433
11;10;312000;312000;13437;0;350;205;8;0;350;197;0.04306730769230769;0.00012884615384615384;;2420396;13192136;5331350;17059790;3965563;2420397;5174101;5329514;17060316;3172749
12;9;364000;364000;21486;0;300;341;6;0;300;335;0.05902747252747253;0.00011043956043956045;;3926421;15673926;2225958;20580090;5966198;3870278;15673089;2224223;20580410;6234285
13;8;390000;390000;19343;0;280;304;-3;0;280;307;0.0495974358974359;0.00010307692307692307;;3484195;17064276;2255211;24907183;6130392;3484196;9606145;2253696;24907521;5229274
14;7;520000;520000;11236;0;210;100;-23;0;210;123;0.021607692307692307;7.73076923076923e-05;;2023992;13119385;7250402;34521948;3703816;2023993;13173416;7248466;34522231;4099659
15;6;546000;546000;4124;0;200;30;-19;0;200;49;0.007553113553113553;7.362637362637363e-05;;743003;9450770;2923840;36554709;1123659;743004;11366781;2922329;36555081;1461068
16;5;624000;624000;5623;0;175;50;2;0;175;48;0.009011217948717948;6.442307692307692e-05;;1012944;16247805;10794777;37306422;2141925;1012945;8092993;10859978;54450548;1863366
17;4;650000;650000;28172;0;168;263;-15;0;168;278;0.04334153846153846;6.184615384615384e-05;;5130725;39341206;619459;41438988;12248650;5130301;36286609;943050;59739996;13055535
18;3;728000;728000;27049;0;150;254;21;0;150;233;0.03715521978021978;5.521978021978022e-05;;4928480;41377294;6259301;55214669;15686603;4928051;40355082;6257250;62417999;13182274
19;2;780000;780000;51773;0;140;501;35;0;140;466;0.06637564102564103;5.1538461538461536e-05;;10767634;83767050;17442815;82383155;40751582;10766889;41626355;17440987;78809960;26764125
20;1;910000;910000;22308;1;120;181;1;0;120;180;0.024514285714285714;4.4175824175824176e-05;;4018245;75224595;3892972;110393231;18828098;4074198;47375934;3891213;107550336;15339501
;;109200000;;;;;3494;;;;3495;0.8942733150183151;0.005642725274725274;0.8999160402930404
;;;;;;;-0.00028620492272467084;;;;;
