ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;30000;30000;3618;0;840;0;0;0;840;0;0.1206;0.00134;;651815;651824;175552;196754;651815;651817;651824;173517;197692;651817
2;19;60000;60000;1763;0;420;0;0;0;420;0;0.029383333333333334;0.00067;;317787;317793;836004;857108;317787;317787;317791;833969;857943;317787
3;18;90000;90000;3512;0;280;0;0;0;280;0;0.03902222222222222;0.0004466666666666667;;632843;632848;835993;1182873;632843;632844;632849;833970;1183791;632844
4;17;105000;105000;5137;0;240;0;0;0;240;0;0.04892380952380952;0.00038285714285714285;;925461;925467;175552;1823747;925461;925463;925469;173517;1824752;925463
5;16;120000;120000;1126;0;210;0;0;0;210;0;0.009383333333333334;0.000335;;203021;203023;1162619;2757299;203021;203022;203025;1160704;2758411;203022
6;15;150000;150000;12014;0;168;24;0;0;168;24;0.08009333333333334;0.000268;;2164139;3103550;836720;2968462;2298217;2164118;3103396;834783;3022662;2298163
7;14;150000;150000;247;0;168;0;0;0;168;0;0.0016466666666666667;0.000268;;44661;44804;3009066;5140855;44684;44669;44806;1162148;4593650;44669
8;13;180000;180000;1086;0;140;0;0;0;140;0;0.006033333333333333;0.00022333333333333336;;195813;195815;1804632;5193765;195813;195814;195935;1802876;5195141;195814
9;12;240000;240000;22332;0;105;80;0;0;105;80;0.09305;0.0001675;;4022679;8496576;1374639;5395481;4964542;4022680;8496714;1372884;5395601;4964284
10;11;315000;315000;5663;0;80;11;-1;0;80;12;0.017977777777777777;0.00012761904761904763;;1020144;6255874;1110361;10084804;1199980;1020137;6255571;1108386;12129603;1208226
11;10;450000;450000;49790;0;56;144;1;0;56;143;0.11064444444444445;8.933333333333333e-05;;9632975;19340185;3706070;12112997;13088854;9632526;18468379;3704683;21224789;13235062
12;9;450000;450000;10158;0;56;44;3;0;56;41;0.022573333333333334;8.933333333333333e-05;;1829837;9516799;14339775;24527753;3702039;1829820;9516401;4239942;36543404;3380788
13;8;525000;525000;32167;0;48;86;4;0;48;82;0.06127047619047619;7.657142857142856e-05;;6458719;17726546;1111062;26365429;9556536;6458386;17196264;1109149;30789204;9821216
14;7;525000;525000;8386;0;48;23;-8;0;48;31;0.015973333333333332;7.657142857142856e-05;;1510631;25738583;7579211;36910853;3132066;1510632;9637181;3997128;33387062;2711423
15;6;600000;600000;26036;0;42;72;-1;0;42;73;0.04339333333333333;6.7e-05;;5354437;25823741;3602959;40029395;9299217;5354109;16624346;9299916;40028613;9468675
16;5;630000;630000;2892;0;40;6;-5;0;40;11;0.004590476190476191;6.380952380952382e-05;;521022;8203798;3443449;51254783;876327;521000;2659277;3442046;58563966;917979
17;4;630000;630000;17467;0;40;37;0;0;40;37;0.027725396825396827;6.380952380952382e-05;;3146271;27943359;3973543;51784040;6048342;3146273;27774378;3972200;51251867;6329999
18;3;720000;720000;40482;0;35;73;-14;0;35;87;0.056225;5.583333333333334e-05;;7956473;47606671;6920048;60789884;15362928;7956023;47604658;6918396;60786617;15594246
19;2;900000;900000;28243;0;28;54;1;0;28;53;0.03138111111111111;4.4666666666666664e-05;;5752045;38658869;19165472;70140970;11607527;6078208;19943406;19163954;94367804;10288227
20;1;900000;900000;67611;0;28;135;20;0;28;115;0.07512333333333333;4.4666666666666664e-05;;17489432;87648847;25253101;77827470;62689029;16286078;40364514;25251254;70137547;25645511
;;25200000;;;;;789;;;;789;0.8950140476190475;0.0049005714285714295;0.8999146190476189
;;;;;;;0.0;;;;;
