ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;28000;28000;1919;0;3600;0;0;0;3600;0;0.06853571428571428;0.0014357142857142856;;345751;345877;175551;199328;345751;345752;345875;173514;199848;345752
2;19;56000;56000;3077;0;1800;0;0;0;1800;0;0.05494642857142857;0.0007178571428571428;;554402;554549;529917;553734;554402;554403;554548;527936;554149;554403
3;18;84000;84000;111;0;1200;0;0;0;1200;0;0.0013214285714285715;0.00047857142857142857;;20181;20324;530669;1116163;20181;20185;20327;528707;1452109;20185
4;17;84000;84000;1816;0;1200;0;0;0;1200;0;0.021619047619047618;0.00047857142857142857;;327223;327343;558999;1144364;327223;327224;327346;557114;1116651;327224
5;16;112000;112000;1483;0;900;0;0;0;900;0;0.013241071428571428;0.0003589285714285714;;267281;267283;1093332;1479755;267281;267282;267285;1091393;1480405;267282
6;15;140000;140000;4123;0;720;0;0;0;720;0;0.02945;0.0002871428571428571;;742824;742955;529915;1755177;742824;742813;742957;527920;1755915;742825
7;14;168000;168000;6718;0;600;0;0;0;600;0;0.03998809523809524;0.00023928571428571429;;1210160;1210282;1459754;2506229;1210160;1210139;1210283;1458398;2740381;1210139
8;13;168000;168000;1247;0;600;0;0;0;600;0;0.007422619047619048;0.00023928571428571429;;224798;224918;2678188;3724854;224798;224799;224920;1736351;3440604;224799
9;12;224000;224000;828;0;450;0;0;0;450;0;0.0036964285714285714;0.0001794642857142857;;149228;149371;1369620;3958137;149324;149236;149373;1367842;3959077;149323
10;11;252000;252000;738;0;400;0;0;0;400;0;0.0029285714285714284;0.00015952380952380954;;133027;133171;895230;4115806;133027;133035;133172;893502;4116840;133035
11;10;280000;280000;4280;0;360;0;0;0;360;0;0.015285714285714286;0.00014357142857142856;;771087;771209;1846093;4257450;771087;771067;771214;1844111;6808787;771085
12;9;336000;336000;31570;0;300;370;-26;0;300;396;0.09395833333333334;0.00011964285714285714;;6045279;7719768;3189089;5037254;6410676;6044874;8087150;3188206;10079014;6548297
13;8;420000;420000;16173;0;240;60;-101;0;240;161;0.03850714285714286;9.571428571428571e-05;;2913228;3271992;1648475;12012914;3002873;2913216;6452662;1647109;24405586;3643646
14;7;420000;420000;11081;0;240;180;57;0;240;123;0.026383333333333335;9.571428571428571e-05;;1996088;3354793;4570427;14934945;2739125;1996076;5178760;4448096;29280450;2422703
15;6;448000;448000;18368;0;225;120;-39;0;225;159;0.041;8.973214285714285e-05;;3308569;6487795;1528763;17663770;3831283;3308570;7589655;1527139;27748712;4291386
16;5;504000;504000;76356;0;200;765;48;0;200;717;0.1515;7.976190476190477e-05;;16034078;30259184;3055587;22179603;20838189;16033076;20315087;3054669;22179663;17866398
17;4;560000;560000;6002;0;180;15;1;0;180;14;0.010717857142857144;7.178571428571428e-05;;1081283;2438612;2903710;40153497;1162196;1081284;2438430;2902067;40153176;1136855
18;3;672000;672000;34517;0;150;300;29;0;150;271;0.05136458333333333;5.982142857142857e-05;;7083951;26415984;9404249;42600931;10909297;6575684;17142106;9403115;52709397;9107216
19;2;700000;700000;73278;0;144;550;-10;0;144;560;0.10468285714285715;5.742857142857143e-05;;15203458;64356160;1281886;49692344;31386370;15202216;56160831;1279927;57994882;26490621
20;1;840000;840000;99085;4;120;683;40;0;120;643;0.11795833333333333;4.7857142857142856e-05;;22583518;109119975;9734069;75710957;64366108;22582116;56071435;9733708;75708470;36191108
;;100800000;;;;;3043;;;;3044;0.8945075595238094;0.005435374999999999;0.8999429345238095
;;;;;;;-0.00032862306933946765;;;;;
