ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;26000;26000;1796;0;4200;0;0;0;4200;0;0.06907692307692308;0.001546153846153846;;323617;323626;175551;196975;323617;323618;323624;173514;197689;323618
2;19;52000;52000;616;0;2100;0;0;0;2100;0;0.011846153846153847;0.000773076923076923;;111221;111227;507803;529147;111221;111084;111225;505784;529899;111217
3;18;78000;78000;8585;0;1400;0;0;0;1400;0;0.11006410256410257;0.0005153846153846154;;1546568;1546572;507803;648344;1546568;1546569;1546573;505784;649099;1546569
4;17;104000;104000;3403;0;1050;0;0;0;1050;0;0.032721153846153844;0.0003865384615384615;;613109;613228;627843;2202964;613109;613109;613231;625904;2203785;613109
5;16;130000;130000;21402;0;840;420;0;0;840;420;0.16463076923076922;0.0003092307692307692;;3855046;5748550;507802;2824181;4224791;3855047;5748917;505783;2825070;4172840
6;15;156000;156000;8358;0;700;0;0;0;700;0;0.05357692307692308;0.0002576923076923077;;1505590;1505721;2183391;7024144;1505592;1505600;1505722;2181633;7024714;1505600
7;14;182000;182000;3162;0;600;100;5;0;600;95;0.017373626373626373;0.0002208791208791209;;569705;4772377;507803;8537946;847154;569703;4772461;505788;8538601;792846
8;13;208000;208000;6795;0;525;185;-5;0;525;190;0.03266826923076923;0.00019326923076923075;;1223994;6463019;1249899;9115945;1615673;1223995;5884868;1248122;9116689;1582525
9;12;260000;260000;7333;0;420;210;0;0;420;210;0.028203846153846152;0.0001546153846153846;;1320981;3792678;4492128;10804952;1837487;1320982;3792683;4490380;10805433;1807942
10;11;312000;312000;14591;0;350;165;0;0;350;165;0.04676602564102564;0.00012884615384615384;;2628217;7866901;4320516;12134435;3242920;2628215;7866891;4319098;12135004;3242740
11;10;364000;364000;5397;0;300;90;1;0;300;89;0.014826923076923076;0.00011043956043956045;;972258;8517134;1207508;16663309;1485012;972264;8517181;1205539;16663577;1483770
12;9;390000;390000;13702;0;280;190;-1;0;280;191;0.035133333333333336;0.00010307692307692307;;2468098;8234421;6384385;17644283;3467832;2468099;7253595;6382038;17644659;3433802
13;8;520000;520000;11530;0;210;120;-9;0;210;129;0.022173076923076924;7.73076923076923e-05;;2076914;7503206;6782042;21199975;3357249;2076915;14758913;6779984;21738366;3901322
14;7;546000;546000;15305;0;200;195;12;0;200;183;0.02803113553113553;7.362637362637363e-05;;2756873;16217188;2642521;23285712;5291222;2756874;15435911;2640747;27114204;4792653
15;6;624000;624000;8915;0;175;165;33;0;175;132;0.014286858974358975;6.442307692307692e-05;;1605840;13575094;8529278;34695709;4644351;1605829;11835953;8527554;52853383;4343639
16;5;650000;650000;7527;0;168;100;13;0;168;87;0.01158;6.184615384615384e-05;;1355879;18007758;4372715;36293782;3107038;1355901;18503939;4370933;62464421;2839711
17;4;650000;650000;4975;0;168;44;-7;0;168;51;0.0076538461538461534;6.184615384615384e-05;;896307;18413325;6816063;39970160;1512404;896170;10522430;6158622;61559262;1762179
18;3;728000;728000;55396;0;150;542;7;0;150;535;0.07609340659340659;5.521978021978022e-05;;10771444;45135018;2811395;40892417;26057489;10770455;39172614;2809921;40871680;23806263
19;2;780000;780000;30646;0;140;299;-22;0;140;321;0.03928974358974359;5.1538461538461536e-05;;5976479;49418010;12787015;67901528;17133765;5976079;22731627;12785043;67878367;13977489
20;1;910000;910000;71654;5;120;589;-26;0;120;615;0.07874065934065934;4.4175824175824176e-05;;27743384;99509534;7514745;84313323;58763973;26308477;52999231;7512938;84310850;39218510
;;109200000;;;;;3414;;;;3413;0.8947367765567765;0.005189186813186812;0.8999259633699633
;;;;;;;0.00029291154071470416;;;;;
