ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;25200;25200;89;0;4500;0;0;0;4500;0;0.0035317460317460317;0.0015952380952380953;;16224;16226;31552;195663;16224;16228;16230;29517;195617;16228
2;19;35000;35000;783;0;3240;0;0;0;3240;0;0.02237142857142857;0.0011485714285714285;;141136;141283;175552;220435;141136;141144;141280;173517;220269;141144
3;18;56700;56700;4515;0;2000;200;0;0;2000;200;0.07962962962962963;0.000708994708994709;;813381;974581;13552;369746;829492;813383;974490;11517;369663;829397
4;17;60480;60480;3265;0;1875;190;35;0;1875;155;0.05398478835978836;0.0006646825396825397;;588269;1575445;9952;1186302;617610;588271;751769;7917;1185735;601764
5;16;63000;63000;28;0;1800;0;0;0;1800;0;0.00044444444444444447;0.0006380952380952382;;5238;10523;175552;1789470;5238;5242;9611;173517;1788677;5242
6;15;64800;64800;740;0;1750;5;0;0;1750;5;0.011419753086419753;0.0006203703703703703;;133401;292349;31552;1803148;133401;133405;291706;29517;1802499;133409
7;14;65625;65625;2096;0;1728;357;54;0;1728;303;0.03193904761904762;0.0006125714285714285;;377726;2126169;18052;1935481;437092;377728;1984084;16018;1932528;431089
8;13;70875;70875;500;0;1600;38;26;0;1600;12;0.007054673721340388;0.0005671957671957671;;90187;1083970;18056;2331044;95997;90191;841871;16021;2335244;91049
9;12;78750;78750;1424;0;1440;156;-17;0;1440;173;0.018082539682539683;0.0005104761904761905;;256648;2005268;40556;2418791;286485;256655;2005101;38521;2556467;287726
10;11;81000;81000;218;0;1400;15;-5;0;1400;20;0.002691358024691358;0.0004962962962962963;;39442;461522;175556;2683153;41875;39446;2014137;173512;3352236;45262
11;10;84375;84375;9673;0;1344;2081;258;0;1344;1823;0.11464296296296296;0.00047644444444444443;;1742406;4323672;18056;2730494;2208854;1742408;4011269;16021;2727955;2155465
12;9;87500;87500;1350;0;1296;290;9;0;1296;281;0.015428571428571429;0.00045942857142857146;;243308;3780183;85556;4502894;317379;243307;1958403;83521;4500893;311242
13;8;94500;94500;3525;0;1200;427;36;0;1200;391;0.0373015873015873;0.0004253968253968254;;635052;4121286;85556;4761194;810564;635052;4119025;83521;4758398;776487
14;7;100000;100000;16;0;1134;4;2;0;1134;2;0.00016;0.000402;;3079;3222;175551;5404333;3079;3083;3223;173521;5401632;3083
15;6;131250;131250;3641;0;864;461;-6;0;864;467;0.02774095238095238;0.00030628571428571423;;655940;4915959;427613;5415386;857229;655927;4914359;425602;5413410;857402
16;5;151200;151200;691;0;750;57;-4;0;750;61;0.00457010582010582;0.00026587301587301587;;124578;3006706;56510;6079375;155768;124582;3004969;54480;6076887;156903
17;4;162000;162000;12505;0;700;1719;7;0;700;1712;0.07719135802469136;0.00024814814814814816;;2252523;8174181;224319;6231838;3624473;2252523;8020963;222335;6231981;3602243
18;3;168000;168000;5684;0;675;643;5;0;675;638;0.03383333333333333;0.00023928571428571429;;1023925;7942816;175556;8627385;1709496;1023907;6491364;173512;8624650;1558305
19;2;181440;181440;4349;0;625;565;2;0;625;563;0.023969356261022926;0.00022156084656084656;;783506;8493194;607399;9720197;1373415;783495;7632215;605411;9717876;1317307
20;1;900000;900000;20920;0;126;586;1;0;126;585;0.023244444444444446;4.4666666666666664e-05;;3864928;14115107;188065;12465776;7584698;3864148;14110662;186079;12461483;7571579
;;113400000;;;;;7794;;;;7391;0.5892320811287477;0.010651582010582009;0.5998836631393297
;;;;;;;0.05170644085193739;;;;;
