ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;874;0;11340;0;0;0;11340;0;0.0874;0.004019999999999999;;157511;157647;175552;197720;157511;157515;157649;173508;197696;157515
2;19;18900;18900;177;0;6000;0;0;0;6000;0;0.009365079365079364;0.002126984126984127;;32047;36733;13552;363937;32050;32051;36534;11517;363774;32054
3;18;20000;20000;524;0;5670;300;270;0;5670;30;0.0262;0.0020099999999999996;;94522;143083;341696;403975;96000;94530;143366;339684;403902;94659
4;17;26250;26250;917;0;4320;60;-20;0;4320;80;0.03493333333333333;0.0015314285714285714;;165263;211191;40547;506578;165265;165267;439882;38517;598233;165600
5;16;28350;28350;3010;0;4000;1670;310;0;4000;1360;0.10617283950617284;0.001417989417989418;;542351;1000236;4552;677999;632380;542371;996395;20517;678040;617194
6;15;40000;40000;493;0;2835;300;0;0;2835;300;0.012325;0.0010049999999999998;;89070;864631;445238;1228415;119858;89071;863875;443363;1228661;119806
7;14;63000;63000;689;0;1800;57;-3;0;1800;60;0.010936507936507937;0.0006380952380952382;;124221;679875;175552;1325794;130143;124225;679462;173509;1326052;130135
8;13;70000;70000;481;0;1620;100;0;0;1620;100;0.006871428571428572;0.0005742857142857142;;86770;684330;341757;1458518;105696;86774;684100;339732;1458865;105682
9;12;75600;75600;731;0;1500;225;0;0;1500;225;0.00966931216931217;0.0005317460317460317;;131769;505727;72382;1553709;146400;131773;505832;70399;1554150;146384
10;11;84000;84000;1018;0;1350;100;10;0;1350;90;0.01211904761904762;0.00047857142857142857;;183571;1295289;175556;1694115;213659;183572;1294610;173521;1694625;212361
11;10;90720;90720;33;0;1250;7;-3;0;1250;10;0.00036375661375661375;0.0004431216931216931;;6139;10830;9956;1886223;6139;6147;10627;7921;1886840;6147
12;9;94500;94500;5120;0;1200;1047;92;0;1200;955;0.05417989417989418;0.0004253968253968254;;922393;2295539;126385;1900944;1130927;922383;2294545;124402;1901674;1132579
13;8;100800;100800;5821;0;1125;1349;19;0;1125;1330;0.057748015873015875;0.00039880952380952383;;1048576;3616561;31556;3002552;1455785;1048565;2333084;29521;3002919;1392165
14;7;112500;112500;5858;0;1008;1553;-9;0;1008;1562;0.05207111111111111;0.0003573333333333333;;1055240;5332619;85556;4370236;1718049;1055241;5331120;83515;4369376;1706372
15;6;118125;118125;301;0;960;35;1;0;960;34;0.0025481481481481483;0.0003403174603174603;;54368;1573182;18056;6352507;61092;54372;1022423;16021;6329857;59460
16;5;168000;168000;400;0;675;46;2;0;675;44;0.002380952380952381;0.00023928571428571429;;72201;1912025;368414;6415594;103312;72200;1910563;366407;6413983;105218
17;4;175000;175000;1903;0;648;211;-8;0;648;219;0.010874285714285715;0.00022971428571428573;;342870;4807904;175556;6477443;507975;342860;4805906;173521;6472905;508079
18;3;189000;189000;1158;0;600;255;3;0;600;252;0.006126984126984127;0.0002126984126984127;;208776;4046820;1282046;6898118;467658;208764;4044612;1280315;6824049;463017
19;2;756000;756000;46145;0;150;2354;8;0;150;2346;0.06103835978835979;5.3174603174603176e-05;;12161695;18275990;2005842;7115714;17029967;12156543;18267479;2004251;7113834;17012861
20;1;900000;900000;17478;0;126;720;1;0;126;719;0.01942;4.4666666666666664e-05;;3817773;8711323;1510252;24387286;5594952;3815928;8706633;1508500;24375919;5588175
;;113400000;;;;;10389;;;;9716;0.5827440564373897;0.017078619047619044;0.5998226754850088
;;;;;;;0.0647800558282799;;;;;
