ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;28000;28000;323;0;27;0;0;0;27;0;0.011535714285714286;0.0007021428571428571;;58993;59028;9728;25428;59022;58903;59885;9687;570025;59341
2;19;28000;28000;446;0;27;0;0;0;27;0;0.015928571428571427;0.0007021428571428571;;81144;81149;71638;87232;81144;81054;81229;72379;534546;81175
3;18;28000;28000;269;0;27;0;0;0;27;0;0.009607142857142857;0.0007021428571428571;;49424;49426;155688;170595;49424;49234;49371;156420;482358;49267
4;17;28000;28000;1027;0;27;0;0;0;27;0;0.03667857142857143;0.0007021428571428571;;185849;185852;208014;222237;185849;185793;185795;208740;293608;185793
5;16;28000;28000;61;0;27;0;0;0;27;0;0.0021785714285714286;0.0007021428571428571;;11840;11840;396764;410305;11840;11783;11783;216499;443638;11783
6;15;28000;28000;870;0;27;0;0;0;27;0;0.031071428571428573;0.0007021428571428571;;157595;157598;411504;424364;157595;157501;157542;56008;458375;157525
7;14;28000;28000;232;0;27;0;0;0;27;0;0.008285714285714285;0.0007021428571428571;;42627;42627;571999;584178;42627;42532;43514;9687;583351;43038
8;13;84000;84000;4468;0;9;0;-5;0;9;5;0.05319047619047619;0.00023404761904761908;;805596;805600;622222;629022;805597;805540;1424212;623667;4614813;1149129
9;12;84000;84000;8522;0;9;0;0;0;9;0;0.10145238095238095;0.00023404761904761908;;1535891;1535893;1431053;1437173;1535891;1535717;1535839;1432493;3076462;1535770
10;11;84000;84000;7121;0;9;0;0;0;9;0;0.08477380952380953;0.00023404761904761908;;1283477;1283482;2970180;2975619;1283477;1283422;1283543;1783245;2976804;1283487
11;10;84000;84000;6416;0;9;9;5;0;9;4;0.07638095238095238;0.00023404761904761908;;1774336;1774517;4256892;4261855;1774365;1156399;1774912;623555;4263522;1431259
12;9;252000;252000;34296;0;3;3;0;0;3;3;0.1360952380952381;7.801587301587302e-05;;6795499;6795603;6038722;6039430;6795535;6796094;12214261;6041622;12304161;8602176
13;8;252000;252000;3543;0;3;0;0;0;3;0;0.01405952380952381;7.801587301587302e-05;;638965;638967;12837103;12838409;638965;638908;639028;7471872;12841328;638986
14;7;252000;252000;7920;0;3;0;-1;0;3;1;0.03142857142857143;7.801587301587302e-05;;1427417;1427419;13478846;13480856;1427418;1427360;2045278;6041655;13483770;1633333
15;6;756000;756000;6318;0;1;1;1;0;1;0;0.008357142857142856;2.6005291005291007e-05;;7173290;7173290;14909041;14909041;7173290;1138775;1138775;99191203;99191203;1138775
16;5;756000;756000;23441;0;1;1;0;0;1;1;0.031006613756613757;2.6005291005291007e-05;;4840377;4840377;22085277;22085277;4840377;10264674;10264674;88923675;88923675;10264674
17;4;756000;756000;72894;0;1;4;1;0;1;3;0.09642063492063492;2.6005291005291007e-05;;40727776;40727776;26928600;26928600;40727776;20402409;20402409;68518244;68518244;20402409
18;3;756000;756000;35317;0;1;1;-1;0;1;2;0.04671560846560847;2.6005291005291007e-05;;6979427;6979427;67659322;67659322;6979427;27312656;27312656;41202566;41202566;27312656
19;2;756000;756000;31929;0;1;2;0;0;1;2;0.042234126984126985;2.6005291005291007e-05;;12403452;12403452;74641695;74641695;12403452;12405911;12405911;28793633;28793633;12405911
20;1;756000;756000;40099;0;1;2;0;0;1;2;0.05304100529100529;2.6005291005291007e-05;;28169243;28169243;87048093;87048093;28169243;13877912;13877912;14912699;14912699;13877912
;;756000;;;;;23;;;;23;0.890441798941799;0.00624126984126984;0.8966830687830688
;;;;;;;0.0;;;;;
