ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;13000;13000;764;0;72;0;0;0;72;0;0.05876923076923077;0.0015123076923076926;;138383;138418;6232;25428;138412;138293;139275;5231;311819;138673
2;19;13000;13000;3;0;72;0;0;0;72;0;0.00023076923076923076;0.0015123076923076926;;1397;1402;147528;166622;1397;1307;2289;5231;432380;1627
3;18;13000;13000;1542;0;72;0;0;0;72;0;0.11861538461538461;0.0015123076923076926;;278668;278670;151808;170238;278668;278457;279435;5231;155140;278825
4;17;52000;52000;275;0;18;0;0;0;18;0;0.005288461538461539;0.00037807692307692314;;50362;50362;436607;451124;50362;50305;50441;436457;862484;50323
5;16;52000;52000;1865;0;18;0;0;0;18;0;0.03586538461538462;0.00037807692307692314;;336808;336810;489980;503818;336808;336751;336755;489822;522666;336751
6;15;52000;52000;368;0;18;0;0;0;18;0;0.007076923076923077;0.00037807692307692314;;67107;67244;829799;843467;67148;67050;67187;436579;834184;67067
7;14;156000;156000;30875;0;6;18;0;0;6;18;0.19791666666666666;0.00012602564102564103;;6862676;6862901;903863;913721;6862728;6861620;7327938;1701596;5378413;7094800
8;13;156000;156000;1642;0;6;0;0;0;6;0;0.010525641025641026;0.00012602564102564103;;296553;296555;7769715;7779611;296553;296613;296617;1402406;12709547;296614
9;12;156000;156000;2693;0;6;0;0;0;6;0;0.017262820512820513;0.00012602564102564103;;485964;485967;8069449;8079363;485964;485791;485794;914041;13009397;485791
10;11;312000;312000;65;0;3;0;0;0;3;0;0.00020833333333333335;6.301282051282051e-05;;12571;12571;8565441;8568508;12571;12514;12514;8569694;33442305;12514
11;10;312000;312000;41693;0;3;12;-2;0;3;14;0.13363141025641026;6.301282051282051e-05;;9710990;9711099;8580680;8584429;9711036;9709750;10147524;8585605;23291617;10001575
12;9;312000;312000;18251;0;3;6;0;0;3;6;0.05849679487179487;6.301282051282051e-05;;4621765;4621838;18294445;18298816;4621792;4621119;4621237;18298773;18667075;4621164
13;8;312000;312000;13832;0;3;6;2;0;3;4;0.044333333333333336;6.301282051282051e-05;;3359116;3359257;22918949;22923957;3359209;2925181;3358560;15733325;22923328;3069645
14;7;312000;312000;1574;0;3;0;0;0;3;0;0.0050448717948717945;6.301282051282051e-05;;284314;284710;26280436;26286582;284446;284259;284376;15446207;26285313;284336
15;6;312000;312000;10343;0;3;3;0;0;3;3;0.033150641025641026;6.301282051282051e-05;;10422170;10422246;26567812;26574263;10422204;2297059;2767909;13146393;26572994;2454013
16;5;312000;312000;18008;0;3;6;0;0;3;6;0.05771794871794872;6.301282051282051e-05;;4577903;4577944;36992556;36999658;4577923;4110998;4577644;8566007;29344160;4422012
17;4;936000;936000;12280;0;1;1;-1;0;1;2;0.01311965811965812;2.1004273504273507e-05;;2646539;2646539;41572998;41572998;2646539;3545650;3545650;102722612;102722612;3545650
18;3;936000;936000;49539;0;1;5;0;0;1;5;0.05292628205128205;2.1004273504273507e-05;;11557374;11557374;44222595;44222595;11557374;52234425;52234425;50485053;50485053;52234425
19;2;936000;936000;8608;0;1;2;1;0;1;1;0.009196581196581196;2.1004273504273507e-05;;43565609;43565609;55783027;55783027;43565609;1984635;1984635;48497284;48497284;1984635
20;1;936000;936000;28630;0;1;3;0;0;1;3;0.030587606837606838;2.1004273504273507e-05;;6924422;6924422;99351694;99351694;6924422;6923615;6923615;41570535;41570535;6923615
;;936000;;;;;62;;;;62;0.8899647435897435;0.006574337606837605;0.8965390811965811
;;;;;;;0.0;;;;;
