ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;16000;16000;26;0;60;0;0;0;60;0;0.001625;0.00122875;;5545;5580;7980;25428;5574;5455;6437;7299;218816;5667
2;19;16000;16000;52;0;60;0;0;0;60;0;0.00325;0.00122875;;10220;10225;16439;33784;10220;10130;11112;7299;206354;10329
3;18;16000;16000;52;0;60;0;0;0;60;0;0.00325;0.00122875;;10225;10225;29545;46223;10225;10130;11112;7299;203800;10341
4;17;16000;16000;364;0;60;0;0;0;60;0;0.02275;0.00122875;;66376;66376;42670;58667;66376;66281;67263;7299;147482;66548
5;16;16000;16000;524;0;60;0;0;0;60;0;0.03275;0.00122875;;95324;95327;111946;127262;95324;95096;96078;7299;118760;95339
6;15;64000;64000;5742;0;15;0;-8;0;15;8;0.08971875;0.0003071875;;1035026;1035029;215823;224804;1035027;1034970;1245631;216711;2654471;1147243
7;14;64000;64000;10350;0;15;15;8;0;15;7;0.16171875;0.0003071875;;2075646;2077591;1253955;1260436;2075959;1865003;2075562;776860;1263669;1963228
8;13;64000;64000;714;0;15;0;0;0;15;0;0.01115625;0.0003071875;;129511;129514;3332740;3340530;129511;129455;129458;644229;3342215;129455
9;12;64000;64000;2177;0;15;0;0;0;15;0;0.034015625;0.0003071875;;392976;392978;3465374;3473185;392976;392919;392923;248134;3474869;392919
10;11;64000;64000;153;0;15;0;0;0;15;0;0.002390625;0.0003071875;;28398;28398;3861473;3869289;28398;28341;28341;216621;3870968;28341
11;10;320000;320000;6389;0;3;0;0;0;3;0;0.019965625;6.143750000000001e-05;;1151728;1151729;3898682;3900813;1151728;1151558;1151676;3902487;30402526;1151636
12;9;320000;320000;1691;0;3;0;0;0;3;0;0.005284375;6.143750000000001e-05;;305377;305378;5053133;5055964;305377;305321;305439;5057637;30093727;305360
13;8;320000;320000;34902;0;3;9;0;0;3;9;0.10906875;6.143750000000001e-05;;10600509;10600888;5361233;5364763;10600665;10601100;10601639;5366432;19489147;10601312
14;7;320000;320000;8146;0;3;3;1;0;3;2;0.02545625;6.143750000000001e-05;;1678691;1678721;15964843;15968784;1678703;1468041;1678537;8307452;18017627;1608229
15;6;320000;320000;23278;0;3;3;-1;0;3;4;0.07274375;6.143750000000001e-05;;4403521;4403592;17646263;17650929;4403548;4403548;8297595;3900545;17653121;5701750
16;5;960000;960000;20701;0;1;2;0;0;1;2;0.02156354166666667;2.047916666666667e-05;;7832899;7832899;22052577;22052577;7832899;4149759;4149759;120764022;120764022;4149759
17;4;960000;960000;42786;0;1;3;0;0;1;3;0.04456875;2.047916666666667e-05;;12020599;12020599;29888478;29888478;12020599;12030426;12030426;108730798;108730798;12030426
18;3;960000;960000;140268;0;1;11;0;0;1;11;0.1461125;2.047916666666667e-05;;60472768;60472768;41912079;41912079;60472768;64160515;64160515;44567205;44567205;64160515
19;2;960000;960000;31296;0;1;2;0;0;1;2;0.0326;2.047916666666667e-05;;9741093;9741093;102387849;102387849;9741093;6058220;6058220;38505907;38505907;6058220
20;1;960000;960000;45742;0;1;4;0;0;1;4;0.047647916666666665;2.047916666666667e-05;;34610325;34610325;112131944;112131944;34610325;16447438;16447438;22055391;22055391;16447438
;;960000;;;;;52;;;;52;0.8876364583333333;0.008089270833333337;0.8957257291666666
;;;;;;;0.0;;;;;
