ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;16000;16000;246;0;60;0;0;0;60;0;0.015375;0.00122875;;45138;45173;7980;25428;45167;45048;46030;7299;670525;45523
2;19;16000;16000;158;0;60;0;0;0;60;0;0.009875;0.00122875;;29294;29299;56035;73377;29294;29204;29379;56138;669526;29243
3;18;16000;16000;658;0;60;0;0;0;60;0;0.041125;0.00122875;;119430;119433;88234;104890;119430;119240;119377;88330;555860;119308
4;17;16000;16000;111;0;60;0;0;0;60;0;0.0069375;0.00122875;;20850;20850;210565;226538;20850;20755;20929;210658;678074;20794
5;16;16000;16000;2571;0;60;0;0;0;60;0;0.1606875;0.00122875;;463900;463902;234315;250087;463900;463805;464786;7299;245146;464269
6;15;80000;80000;4105;0;12;0;0;0;12;0;0.0513125;0.00024575000000000004;;740364;740369;704409;716888;740364;740191;740313;704766;1134236;740249
7;14;80000;80000;2158;0;12;0;0;0;12;0;0.026975;0.00024575000000000004;;389559;389561;1447902;1460382;389559;389503;389506;727776;1455409;389504
8;13;80000;80000;105;0;12;0;0;0;12;0;0.0013125;0.00024575000000000004;;19762;19762;1840585;1853067;19762;19705;19841;704785;1848090;19769
9;12;240000;240000;5897;0;4;4;1;0;4;3;0.024570833333333333;8.191666666666667e-05;;1764556;1764702;1869103;1875955;1764598;1062984;1764431;1870032;9745969;1589049
10;11;240000;240000;17000;0;4;4;-1;0;4;5;0.07083333333333333;8.191666666666667e-05;;3764382;3764475;3636959;3643823;3764407;3764216;5627288;3637789;10812320;4229995
11;10;240000;240000;4368;0;4;0;0;0;4;0;0.0182;8.191666666666667e-05;;787592;787596;7404634;7411507;787594;787538;787540;3859294;16442977;787538
12;9;240000;240000;7108;0;4;4;0;0;4;4;0.029616666666666666;8.191666666666667e-05;;1982661;1982752;8195533;8202395;1982686;1982492;1982718;1873890;17233861;1982556
13;8;480000;480000;27520;0;2;6;1;0;2;5;0.05733333333333333;4.095833333333334e-05;;8223445;8223590;10182708;10188367;8223517;6360484;8223689;22769742;33286358;7292086
14;7;480000;480000;24176;0;2;4;-1;0;2;5;0.050366666666666664;4.095833333333334e-05;;5758393;5758400;18409132;18415347;5758396;5758291;7628341;17008541;39650433;6693316
15;6;480000;480000;16506;0;2;2;-1;0;2;3;0.0343875;4.095833333333334e-05;;3674800;3674852;24170366;24177275;3674826;3675312;5538774;11466857;47282143;4607043
16;5;480000;480000;7104;0;2;2;1;0;2;1;0.0148;4.095833333333334e-05;;3143747;3143782;27848052;27855610;3143764;1280364;1981778;10183583;50960822;1631071
17;4;960000;960000;105031;0;1;10;0;0;1;10;0.10940729166666667;2.047916666666667e-05;;36574177;36574177;30994668;30994668;36574177;37743536;37743536;81939912;81939912;37743536
18;3;960000;960000;81668;0;1;8;0;0;1;8;0.08507083333333333;2.047916666666667e-05;;51784447;51784447;67571903;67571903;51784447;21483532;21483532;60453246;60453246;21483532
19;2;960000;960000;8825;0;1;0;-1;0;1;1;0.009192708333333334;2.047916666666667e-05;;1590330;1590330;119359184;119359184;1590330;3453881;3453881;56996231;56996231;3453881
20;1;960000;960000;68333;0;1;7;1;0;1;6;0.07118020833333333;2.047916666666667e-05;;27859591;27859591;120952348;120952348;27859591;25996756;25996756;30996341;30996341;25996756
;;960000;;;;;51;;;;51;0.888559375;0.007454416666666667;0.8960137916666667
;;;;;;;0.0;;;;;
