ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;73;0;25;0;0;0;25;0;0.0073;0.0019660000000000003;;13994;14029;7980;25428;14023;13904;14886;7313;452483;14300
2;19;10000;10000;208;0;25;0;0;0;25;0;0.0208;0.0019660000000000003;;38304;38309;24887;42233;38304;38214;38252;25011;411937;38239
3;18;10000;10000;1196;0;25;0;0;0;25;0;0.1196;0.0019660000000000003;;216279;216281;66094;82756;216279;216223;216343;66211;193419;216248
4;17;10000;10000;850;0;25;0;0;0;25;0;0.085;0.0019660000000000003;;153992;153993;285271;301253;153992;153763;153938;16541;298757;153890
5;16;10000;10000;26;0;25;0;0;0;25;0;0.0026;0.0019660000000000003;;5550;5550;442161;457463;5550;5455;6437;7299;455671;5991
6;15;50000;50000;1931;0;5;0;0;0;5;0;0.03862;0.0003932;;348691;348693;460941;465232;348691;348634;348637;463979;4975775;348635
7;14;50000;50000;2028;0;5;0;0;0;5;0;0.04056;0.0003932;;366150;366152;812772;816367;366151;366092;366095;815789;4607015;366093
8;13;50000;50000;978;0;5;0;0;0;5;0;0.01956;0.0003932;;177043;177045;1182045;1184957;177044;176988;176990;1185072;4427509;176988
9;12;50000;50000;4004;0;5;5;0;0;5;5;0.08008;0.0003932;;1173093;1173245;1362212;1364444;1173129;1172793;1172967;1365236;3252102;1172877
10;11;50000;50000;6191;0;5;5;0;0;5;5;0.12382;0.0003932;;1566842;1566931;2538434;2540131;1566867;1566681;1567007;1680245;2541580;1566811
11;10;50000;50000;195;0;5;0;0;0;5;0;0.0039;0.0003932;;36097;36098;4108413;4109507;36097;35906;36042;1641166;4111511;35959
12;9;50000;50000;4156;0;5;0;0;0;5;0;0.08312;0.0003932;;749428;749430;4147633;4148047;749428;749375;749491;888503;4150751;749443
13;8;50000;50000;65;0;5;0;0;0;5;0;0.0013;0.0003932;;12571;12571;4899919;4900422;12571;12514;12514;872816;4903324;12514
14;7;50000;50000;2249;0;5;0;0;0;5;0;0.04498;0.0003932;;405930;405932;4914934;4916119;405930;405872;405876;463768;4919016;405873
15;6;250000;250000;5560;0;1;1;0;0;1;1;0.02224;7.864e-05;;1453337;1453337;5323307;5323307;1453337;1453118;1453118;32382740;32382740;1453118
16;5;250000;250000;29675;0;1;6;1;0;1;5;0.1187;7.864e-05;;17798291;17798291;6779590;6779590;17798291;17352203;17352203;15027515;15027515;17352203
17;4;250000;250000;1024;0;1;0;-1;0;1;1;0.004096;7.864e-05;;185323;185323;24580827;24580827;185323;636172;636172;14388321;14388321;636172
18;3;250000;250000;1770;0;1;0;-1;0;1;1;0.00708;7.864e-05;;319724;319724;24769096;24769096;319724;5647396;5647396;8737903;8737903;5647396
19;2;250000;250000;11044;0;1;3;2;0;1;1;0.044176;7.864e-05;;8216203;8216203;25091766;25091766;8216203;2440567;2440567;6294314;6294314;2440567
20;1;250000;250000;2847;0;1;0;-1;0;1;1;0.011388;7.864e-05;;513574;513574;33310915;33310915;513574;964513;964513;5326779;5326779;964513
;;250000;;;;;20;;;;20;0.8789199999999999;0.013840639999999998;0.8927606399999999
;;;;;;;0.0;;;;;
