ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;29000;29000;1816;0;32;0;0;0;32;0;0.06262068965517241;0.0006779310344827587;;327881;327915;7980;25428;327908;327906;328769;7299;1152226;328037
2;19;29000;29000;2540;0;32;0;0;0;32;0;0.08758620689655172;0.0006779310344827587;;458419;458427;338769;356118;458419;458214;459189;7299;1021191;458424
3;18;29000;29000;220;0;32;0;0;0;32;0;0.007586206896551724;0.0006779310344827587;;40468;40468;800091;816755;40468;40373;41355;7299;1424177;40646
4;17;29000;29000;1686;0;32;0;0;0;32;0;0.05813793103448276;0.0006779310344827587;;304593;304595;843456;859442;304593;304382;305359;7299;1165641;304706
5;16;29000;29000;1730;0;32;0;0;0;32;0;0.0596551724137931;0.0006779310344827587;;312515;312517;1150947;1166253;312515;312305;313281;7299;1158608;312622
6;15;116000;116000;1519;0;8;0;0;0;8;0;0.013094827586206897;0.00016948275862068967;;274420;274421;1467328;1480985;274420;274364;274365;1467474;1482514;274364
7;14;232000;232000;39837;0;4;4;-2;0;4;6;0.17171120689655173;8.474137931034483e-05;;8642892;8643053;1749953;1757847;8642938;8642747;10109591;1750674;6815819;9376106
8;13;232000;232000;7023;0;4;4;2;0;4;2;0.03027155172413793;8.474137931034483e-05;;2732498;2732618;10396029;10403714;2732532;1265794;2732367;2557660;15461819;1999015
9;12;232000;232000;1133;0;4;0;0;0;4;0;0.004883620689655172;8.474137931034483e-05;;205058;205060;13131720;13139412;205058;204885;205002;2350201;18197161;204914
10;11;232000;232000;3261;0;4;0;0;0;4;0;0.014056034482758622;8.474137931034483e-05;;588220;588222;13339977;13347651;588220;588161;588280;1759347;18405282;588220
11;10;464000;464000;12945;0;2;2;0;0;2;2;0.027898706896551724;4.2370689655172416e-05;;3798601;3798681;13936786;13939054;3798641;3799014;3799056;29268596;29434793;3799035
12;9;464000;464000;3079;0;2;0;0;0;2;0;0.006635775862068966;4.2370689655172416e-05;;555462;555463;17738189;17741078;555462;555404;555405;28876591;33071084;555404
13;8;464000;464000;50208;0;2;4;-1;0;2;5;0.10820689655172414;4.2370689655172416e-05;;12255592;12255638;18296374;18299962;12255615;12261597;13722071;15151722;33629969;12991834
14;7;464000;464000;1485;0;2;0;0;0;2;0;0.0032004310344827588;4.2370689655172416e-05;;268417;268419;30554734;30558976;268418;268360;268361;14880563;45894821;268360
15;6;464000;464000;5212;0;2;2;1;0;2;1;0.011232758620689655;4.2370689655172416e-05;;2406287;2406308;30825875;30830815;2406297;939570;2406127;13938195;46166435;1672848
16;5;928000;928000;49759;0;1;3;0;0;1;3;0.05361961206896552;2.1185344827586208e-05;;25826798;25826798;33234905;33234905;25826798;13640893;13640893;99144905;99144905;13640893
17;4;928000;928000;9752;0;1;0;-1;0;1;1;0.010508620689655173;2.1185344827586208e-05;;1757300;1757300;59064705;59064705;1757300;15698178;15698178;83443929;83443929;15698178
18;3;928000;928000;68205;0;1;3;0;0;1;3;0.07349676724137931;2.1185344827586208e-05;;16963940;16963940;60825007;60825007;16963940;16685123;16685123;66755728;66755728;16685123
19;2;928000;928000;81256;0;1;5;1;0;1;4;0.0875603448275862;2.1185344827586208e-05;;66206060;66206060;77791949;77791949;66206060;33245466;33245466;33507184;33507184;33245466
20;1;928000;928000;1480;0;1;0;0;0;1;0;0.0015948275862068967;2.1185344827586208e-05;;267570;267570;144000436;144000436;267570;267459;267459;33236647;33236647;267459
;;928000;;;;;27;;;;27;0.8935581896551724;0.004215883620689658;0.8977740732758621
;;;;;;;0.0;;;;;
