ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;25000;25000;301;0;27;0;0;0;27;0;0.01204;0.0007864;;55032;55067;9728;25428;55061;54942;55924;9694;956136;55380
2;19;25000;25000;286;0;27;0;0;0;27;0;0.01144;0.0007864;;52346;52351;67677;83271;52346;52256;53412;68418;945521;52394
3;18;25000;25000;607;0;27;0;0;0;27;0;0.02428;0.0007864;;110250;110253;122930;137836;110250;110060;110197;123662;832348;110114
4;17;25000;25000;1146;0;27;0;0;0;27;0;0.04584;0.0007864;;207270;207271;236082;250304;207270;207213;207216;236807;622179;207213
5;16;25000;25000;879;0;27;0;0;0;27;0;0.03516;0.0007864;;159210;159213;446252;459792;159210;159154;159157;401643;536138;159154
6;15;25000;25000;1659;0;27;0;0;0;27;0;0.06636;0.0007864;;299731;299733;608362;621221;299731;299638;299678;99017;698267;299662
7;14;25000;25000;471;0;27;0;0;0;27;0;0.01884;0.0007864;;85637;85637;910992;923169;85637;85542;86524;9687;922365;86041
8;13;75000;75000;1487;0;9;0;0;0;9;0;0.019826666666666666;0.0002621333333333334;;268774;268776;1005547;1011023;268774;268601;268719;1007312;6516617;268651
9;12;75000;75000;6139;0;9;0;-5;0;9;5;0.08185333333333333;0.0002621333333333334;;1106612;1106615;1277555;1282353;1106612;1106556;2107230;1279313;4406757;1662369
10;11;75000;75000;9696;0;9;0;0;0;9;0;0.12928;0.0002621333333333334;;1747218;1747220;2387419;2391521;1747218;1747162;1747284;2389159;2656849;1747226
11;10;75000;75000;3439;0;9;9;5;0;9;4;0.045853333333333336;0.0002621333333333334;;1620138;1621287;4137874;4140436;1620471;620190;1623425;2028466;4140436;1065158
12;9;75000;75000;5647;0;9;0;0;0;9;0;0.07529333333333334;0.0002621333333333334;;1017925;1019064;5760436;5764765;1018618;1017867;1017988;1007195;5767174;1017932
13;8;225000;225000;18936;0;3;3;0;0;3;3;0.08416;8.737777777777778e-05;;4410907;4411086;6784757;6785944;4410983;4411595;10196533;6788337;11285509;8268063
14;7;225000;225000;19393;0;3;3;0;0;3;3;0.08619111111111111;8.737777777777778e-05;;10276195;10276379;11198677;11200438;10276273;4493834;10278324;6787848;11203518;6422022
15;6;675000;675000;17298;0;1;1;0;0;1;1;0.025626666666666666;2.9125925925925928e-05;;4115930;4115930;21477890;21477890;4115930;4116522;4116522;75007520;75007520;4116522
16;5;675000;675000;34731;0;1;2;-1;0;1;3;0.05145333333333333;2.9125925925925928e-05;;14038284;14038284;25596766;25596766;14038284;35526016;35526016;39478482;39478482;35526016
17;4;675000;675000;13637;0;1;2;2;0;1;0;0.020202962962962964;2.9125925925925928e-05;;24936270;24936270;39637996;39637996;24936270;2457124;2457124;37018336;37018336;2457124
18;3;675000;675000;17486;0;1;1;-1;0;1;2;0.025905185185185184;2.9125925925925928e-05;;9932720;9932720;64577212;64577212;9932720;10934865;10934865;26080449;26080449;10934865
19;2;675000;675000;16062;0;1;1;0;0;1;1;0.023795555555555556;2.9125925925925928e-05;;3893260;3893260;74512878;74512878;3893260;3893843;3893843;22183584;22183584;3893843
20;1;675000;675000;3862;0;1;0;0;0;1;0;0.005721481481481482;2.9125925925925928e-05;;696506;696506;78409084;78409084;696506;696453;696453;21484109;21484109;696453
;;675000;;;;;22;;;;22;0.889122962962963;0.0071649777777777765;0.8962879407407408
;;;;;;;0.0;;;;;
