ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;21000;21000;1052;0;40;0;0;0;40;0;0.050095238095238095;0.0009361904761904763;;190351;190386;6232;25428;190378;190261;191238;5231;435543;190735
2;19;21000;21000;1496;0;40;0;0;0;40;0;0.07123809523809524;0.0009361904761904763;;270267;270273;199496;218588;270267;270178;270336;141126;334845;270272
3;18;21000;21000;729;0;40;0;0;0;40;0;0.03471428571428571;0.0009361904761904763;;132214;132216;472666;491072;132214;131986;132968;5231;477172;132494
4;17;105000;105000;5218;0;8;0;0;0;8;0;0.0496952380952381;0.00018723809523809524;;940710;940714;612010;625505;940711;940654;940657;612073;1677129;940654
5;16;105000;105000;792;0;8;0;0;0;8;0;0.007542857142857143;0.00018723809523809524;;143553;143555;1555733;1568545;143553;143498;143499;1516582;1556025;143498
6;15;105000;105000;1667;0;8;0;0;0;8;0;0.015876190476190478;0.00018723809523809524;;301176;301178;1702299;1714430;301176;301119;301121;1212398;1702609;301119
7;14;105000;105000;3311;0;8;0;0;0;8;0;0.03153333333333333;0.00018723809523809524;;597213;597215;2006488;2017936;597213;597155;597159;612184;2006815;597156
8;13;420000;420000;22045;0;2;2;0;0;2;2;0.052488095238095236;4.680952380952381e-05;;4579677;4579751;2612036;2617478;4579714;4579308;4579356;6448773;47142035;4579332
9;12;420000;420000;10983;0;2;2;1;0;2;1;0.02615;4.680952380952381e-05;;2587346;2587397;7194966;7199783;2587371;1979058;2586347;4467085;51724654;2282702
10;11;420000;420000;2465;0;2;0;-1;0;2;1;0.005869047619047619;4.680952380952381e-05;;444810;444811;9785565;9789734;444810;444871;1052669;3411786;54314314;748770
11;10;420000;420000;4376;0;2;0;0;0;2;0;0.01041904761904762;4.680952380952381e-05;;789137;789138;10233629;10237098;789137;788966;788968;2620190;54762495;788967
12;9;840000;840000;36560;0;1;2;-1;0;1;3;0.04352380952380953;2.3404761904761905e-05;;7801766;7801766;11028789;11028789;7801766;10407775;10407775;112331630;112331630;10407775
13;8;840000;840000;19082;0;1;2;1;0;1;1;0.022716666666666666;2.3404761904761905e-05;;6652638;6652638;18833333;18833333;6652638;4045247;4045247;108283753;108283753;4045247
14;7;840000;840000;125650;0;1;8;0;0;1;8;0.14958333333333335;2.3404761904761905e-05;;29495091;29495091;25488749;25488749;29495091;29492715;29492715;78788408;78788408;29492715
15;6;840000;840000;8103;0;1;0;-1;0;1;1;0.009646428571428571;2.3404761904761905e-05;;1460364;1460364;54986618;54986618;1460364;4073816;4073816;74711962;74711962;4073816
16;5;840000;840000;58109;0;1;4;1;0;1;3;0.06917738095238095;2.3404761904761905e-05;;14898298;14898298;56449760;56449760;14898298;12290111;12290111;62418997;62418997;12290111
17;4;840000;840000;81888;0;1;7;2;0;1;5;0.09748571428571429;2.3404761904761905e-05;;31421994;31421994;71350836;71350836;31421994;19787293;19787293;42628850;42628850;19787293
18;3;840000;840000;49936;0;1;2;-2;0;1;4;0.05944761904761905;2.3404761904761905e-05;;10210964;10210964;102775387;102775387;10210964;13424446;13424446;29201550;29201550;13424446
19;2;840000;840000;61240;0;1;4;0;0;1;4;0.0729047619047619;2.3404761904761905e-05;;15462203;15462203;112988905;112988905;15462203;15460848;15460848;13737848;13737848;15460848
20;1;840000;840000;11635;0;1;1;0;0;1;1;0.013851190476190477;2.3404761904761905e-05;;2704087;2704087;128453662;128453662;2704087;2704235;2704235;11030759;11030759;2704235
;;840000;;;;;34;;;;34;0.8939583333333333;0.0039554047619047615;0.8979137380952381
;;;;;;;0.0;;;;;
