ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;21000;21000;1714;0;45;0;0;0;45;0;0.08161904761904762;0.0009361904761904763;;309521;309556;7980;25428;309549;309529;310409;7299;1199059;309940
2;19;21000;21000;457;0;45;0;0;0;45;0;0.021761904761904764;0.0009361904761904763;;83249;83256;320413;337758;83249;83064;83201;320514;1245827;83134
3;18;21000;21000;103;0;45;0;0;0;45;0;0.004904761904761905;0.0009361904761904763;;19405;19405;406546;423225;19405;19348;19348;406664;1301717;19348
4;17;21000;21000;24;0;45;0;0;0;45;0;0.001142857142857143;0.0009361904761904763;;5176;5176;428831;444849;5176;5081;7411;428961;1324019;5497
5;16;21000;21000;4945;0;45;0;0;0;45;0;0.23547619047619048;0.0009361904761904763;;891562;891567;436906;452244;891563;891468;892450;7299;450336;891911
6;15;63000;63000;2650;0;15;0;0;0;15;0;0.04206349206349207;0.00031206349206349207;;478228;478232;1337038;1346028;478229;478171;478176;1337933;3004072;478172
7;14;63000;63000;662;0;15;0;0;0;15;0;0.010507936507936508;0.00031206349206349207;;120028;120028;1818377;1826701;120028;119971;121126;1819281;2880436;120110
8;13;63000;63000;734;0;15;0;0;0;15;0;0.011650793650793651;0.00031206349206349207;;133115;133118;1941520;1949171;133115;132925;133061;1942425;2746025;132985
9;12;63000;63000;3541;0;15;0;0;0;15;0;0.056206349206349204;0.00031206349206349207;;638723;638728;2077757;2084730;638724;638667;638671;2078658;2104837;638667
10;11;63000;63000;4184;0;15;0;0;0;15;0;0.06641269841269841;0.00031206349206349207;;754476;754480;2719606;2725897;754476;754420;754424;1337819;2727305;754420
11;10;315000;315000;9634;0;3;3;0;0;3;3;0.030584126984126984;6.241269841269841e-05;;3067864;3068011;3482818;3483455;3067914;3067328;3067702;3484907;18265783;3067471
12;9;315000;315000;7125;0;3;3;0;0;3;3;0.02261904761904762;6.241269841269841e-05;;2615323;2615440;6553551;6554745;2615377;1284156;6094016;6556085;16978147;3331188
13;8;315000;315000;1482;0;3;0;0;0;3;0;0.004704761904761905;6.241269841269841e-05;;267874;267875;9171713;9173536;267874;267817;267818;9174954;16706870;267817
14;7;315000;315000;26461;0;3;9;2;0;3;7;0.08400317460317461;6.241269841269841e-05;;10906937;10907153;9442310;9444832;10907020;7429994;10907549;3484763;9446247;9304592
15;6;945000;945000;39997;0;1;3;-2;0;1;5;0.042324867724867724;2.0804232804232807e-05;;13345086;13345086;20352185;20352185;13345086;18162098;18162098;101030969;101030969;18162098
16;5;945000;945000;20779;0;1;3;2;0;1;1;0.02198835978835979;2.0804232804232807e-05;;9883559;9883559;33700217;33700217;9883559;5074696;5074696;95953251;95953251;5074696
17;4;945000;945000;4101;0;1;0;-2;0;1;2;0.00433968253968254;2.0804232804232807e-05;;739536;739536;43586722;43586722;739536;5548831;5548831;90401398;90401398;5548831
18;3;945000;945000;37610;0;1;4;1;0;1;3;0.0397989417989418;2.0804232804232807e-05;;33270019;33270019;44329204;44329204;33270019;12915860;12915860;77482516;77482516;12915860
19;2;945000;945000;31444;0;1;3;-2;0;1;5;0.033274074074074074;2.0804232804232807e-05;;11804381;11804381;77602169;77602169;11804381;32161876;32161876;45317618;45317618;32161876
20;1;945000;945000;70383;0;1;7;1;0;1;6;0.07447936507936508;2.0804232804232807e-05;;45312633;45312633;89409496;89409496;45312633;24959430;24959430;20355166;20355166;24959430
;;945000;;;;;35;;;;35;0.8898624338624339;0.006615746031746032;0.89647817989418
;;;;;;;0.0;;;;;
