ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;11000;11000;70;0;64;0;0;0;64;0;0.006363636363636364;0.0017872727272727274;;13467;13502;7980;25517;13496;13377;15359;7299;360436;13610
2;19;11000;11000;546;0;64;0;0;0;64;0;0.04963636363636364;0.0017872727272727274;;99147;99152;24359;42511;99147;99095;100039;7299;277904;99315
3;18;11000;11000;708;0;64;0;0;0;64;0;0.06436363636363636;0.0017872727272727274;;128440;128443;126409;144559;128440;128212;129194;7299;248870;128473
4;17;11000;11000;116;0;64;0;0;0;64;0;0.010545454545454545;0.0017872727272727274;;21751;21751;257747;275900;21751;21656;22638;7299;348095;21887
5;16;11000;11000;426;0;64;0;0;0;64;0;0.03872727272727273;0.0017872727272727274;;77545;77680;282395;300551;77596;77450;78432;7299;301836;77694
6;15;22000;22000;198;0;32;0;0;0;32;0;0.009;0.0008936363636363637;;36507;36507;365098;381129;36507;36450;36450;365308;439471;36450
7;14;22000;22000;295;0;32;0;0;0;32;0;0.013409090909090909;0.0008936363636363637;;53966;53966;404727;420761;53966;53909;53909;368030;405220;53909
8;13;44000;44000;282;0;16;0;0;0;16;0;0.006409090909090909;0.00044681818181818185;;51620;51620;464426;477850;51620;51563;51563;464714;1024797;51563
9;12;44000;44000;3007;0;16;0;0;0;16;0;0.06834090909090909;0.00044681818181818185;;542489;542492;519281;532707;542489;542432;542435;469378;519774;542432
10;11;88000;88000;1290;0;8;0;-4;0;8;4;0.01465909090909091;0.00022340909090909093;;233312;233314;1069396;1078433;233312;233254;695205;1069926;3839619;464160
11;10;88000;88000;9034;0;8;8;0;0;8;8;0.10265909090909091;0.00022340909090909093;;1990715;1990882;1306056;1315111;1990745;1990725;1990978;1306597;1845489;1990771
12;9;88000;88000;4228;0;8;8;4;0;8;4;0.048045454545454544;0.00022340909090909093;;1224069;1224114;3300130;3309181;1224081;762443;1224247;1072733;3300970;993337
13;8;176000;176000;5303;0;4;0;0;0;4;0;0.030130681818181817;0.00011170454545454546;;956011;956014;4528483;4536617;956012;955954;955957;4535633;14821887;955955
14;7;176000;176000;22827;0;4;12;0;0;4;12;0.12969886363636363;0.00011170454545454546;;5902610;5902823;5487331;5496163;5902672;5299718;5903021;5495156;9518577;5601403
15;6;176000;176000;8548;0;4;4;0;0;4;4;0.048568181818181816;0.00011170454545454546;;2002158;2002182;11392988;11402311;2002168;2002311;2605689;6900445;11402019;2303965
16;5;176000;176000;11128;0;4;4;0;0;4;4;0.06322727272727273;0.00011170454545454546;;2367864;2367930;13398004;13408004;2367883;2367888;2367947;4529588;13407921;2367908
17;4;352000;352000;12960;0;2;4;0;0;2;4;0.03681818181818182;5.585227272727273e-05;;7225161;7225341;15768768;15779403;7225251;3763025;7226173;15770713;23217709;5494599
18;3;704000;704000;13965;0;1;2;0;0;1;2;0.019836647727272727;2.7926136363636366e-05;;3943818;3943818;22997167;22997167;3943818;7406993;7406993;79167582;79167582;7406993
19;2;704000;704000;9879;0;1;1;-1;0;1;2;0.014032670454545454;2.7926136363636366e-05;;2241989;2241989;26944099;26944099;2241989;17924018;17924018;61240430;61240430;17924018
20;1;704000;704000;74530;0;1;11;1;0;1;10;0.10586647727272727;2.7926136363636366e-05;;61142156;61142156;29189202;29189202;61142156;38237220;38237220;23000020;23000020;38237220
;;704000;;;;;54;;;;54;0.8803380681818181;0.012873948863636362;0.8932120170454545
;;;;;;;0.0;;;;;
