ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18000;18000;257;0;40;0;0;0;40;0;0.014277777777777778;0.0010922222222222223;;47127;47162;8854;25428;47156;47037;48019;8453;656423;47197
2;19;18000;18000;152;0;40;0;0;0;40;0;0.008444444444444444;0.0010922222222222223;;28223;28228;58894;75366;28223;28171;29115;8453;674038;28317
3;18;18000;18000;851;0;40;0;0;0;40;0;0.04727777777777778;0.0010922222222222223;;154178;154181;90000;105808;154178;153988;154932;8453;548086;154229
4;17;18000;18000;477;0;40;0;0;0;40;0;0.0265;0.0010922222222222223;;86725;86725;247077;262204;86725;86668;87612;8453;615933;86836
5;16;18000;18000;748;0;40;0;0;0;40;0;0.041555555555555554;0.0010922222222222223;;135631;135634;336701;351148;135631;135441;136385;8453;558150;135693
6;15;18000;18000;1176;0;40;0;0;0;40;0;0.06533333333333333;0.0010922222222222223;;212675;212678;475230;488998;212675;212582;213560;8453;481059;212773
7;14;36000;36000;2604;0;20;0;0;0;20;0;0.07233333333333333;0.0005461111111111111;;469949;469953;695413;703892;469950;469893;469897;696378;1421612;469893
8;13;36000;36000;1217;0;20;0;0;0;20;0;0.033805555555555554;0.0005461111111111111;;220053;220056;1168521;1176376;220053;219998;219999;1169485;1198379;219998
9;12;36000;36000;1691;0;20;0;0;0;20;0;0.04697222222222222;0.0005461111111111111;;305494;305496;1391741;1399612;305494;305437;305440;880986;1401861;305437
10;11;36000;36000;1003;0;20;0;0;0;20;0;0.02786111111111111;0.0005461111111111111;;181531;181534;1700414;1708288;181531;181475;181478;696281;1710535;181475
11;10;180000;180000;419;0;4;0;0;0;4;0;0.0023277777777777776;0.00010922222222222222;;76287;76287;1890914;1893003;76287;76230;76230;1894877;11198191;76230
12;9;180000;180000;2191;0;4;0;0;0;4;0;0.012172222222222221;0.00010922222222222222;;395609;395612;1969925;1972697;395609;395437;395556;1974561;10799162;395524
13;8;180000;180000;17707;0;4;4;-3;0;4;7;0.09837222222222222;0.00010922222222222222;;3880782;3880945;2368257;2371727;3880839;3881103;5767272;2373587;5028689;5295565
14;7;180000;180000;12860;0;4;8;3;0;4;5;0.07144444444444445;0.00010922222222222222;;4892713;4892995;6251924;6255979;4892822;3008027;4893909;2014714;8611624;3479578
15;6;180000;180000;656;0;4;0;0;0;4;0;0.0036444444444444445;0.00010922222222222222;;119074;119075;11147641;11152220;119074;119017;119020;1892897;11623218;119018
16;5;720000;720000;12333;0;1;1;0;0;1;1;0.017129166666666668;2.7305555555555556e-05;;4107304;4107304;11269437;11269437;4107304;4117192;4117192;95442773;95442773;4117192
17;4;720000;720000;3703;0;1;0;0;0;1;0;0.005143055555555555;2.7305555555555556e-05;;667899;667899;15379743;15379743;667899;667842;667842;94771853;94771853;667842
18;3;720000;720000;93748;0;1;9;0;0;1;9;0.13020555555555555;2.7305555555555556e-05;;38463519;38463519;16050644;16050644;38463519;38471200;38471200;56297575;56297575;38471200
19;2;720000;720000;115340;0;1;11;0;0;1;11;0.16019444444444444;2.7305555555555556e-05;;54316737;54316737;54517165;54517165;54316737;44937714;44937714;11356783;11356783;44937714
20;1;720000;720000;442;0;1;0;0;0;1;0;0.0006138888888888889;2.7305555555555556e-05;;80552;80552;108836624;108836624;80552;80497;80497;11273208;11273208;80497
;;720000;;;;;33;;;;33;0.8856083333333332;0.009420416666666664;0.8950287499999999
;;;;;;;0.0;;;;;
