ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;29000;29000;4839;0;24;0;0;0;24;0;0.16686206896551725;0.0006779310344827587;;872370;872405;7980;25428;872398;872279;873256;7299;364654;872535
2;19;29000;29000;410;0;24;0;0;0;24;0;0.014137931034482758;0.0006779310344827587;;74800;74962;883263;900436;74802;74577;75559;7317;1151800;74801
3;18;29000;29000;78;0;24;0;0;0;24;0;0.0026896551724137933;0.0006779310344827587;;14900;14900;960966;977615;14900;14805;15787;7299;1219349;14990
4;17;29000;29000;1288;0;24;0;0;0;24;0;0.04441379310344828;0.0006779310344827587;;232837;232840;978764;994734;232837;232744;233722;7299;993679;232935
5;16;29000;29000;25;0;24;0;0;0;24;0;0.0008620689655172414;0.0006779310344827587;;5363;5363;1214500;1229789;5363;5268;6250;7313;1221270;5553
6;15;116000;116000;812;0;6;0;0;0;6;0;0.007;0.00016948275862068967;;147158;147159;1228403;1237371;147158;147102;147103;1229276;8049081;147102
7;14;116000;116000;160;0;6;0;0;0;6;0;0.001379310344827586;0.00016948275862068967;;29656;29656;1378684;1386972;29656;29599;29599;1379552;8016966;29599
8;13;116000;116000;12933;0;6;0;-3;0;6;3;0.11149137931034482;0.00016948275862068967;;2330344;2330349;1411462;1419070;2330346;2330290;3553567;1412322;4460881;2941866
9;12;116000;116000;6514;0;6;0;0;0;6;0;0.0561551724137931;0.00016948275862068967;;1174218;1174222;3744933;3751856;1174219;1174048;1174167;3275078;3753612;1174105
10;11;116000;116000;11335;0;6;6;3;0;6;3;0.09771551724137931;0.00016948275862068967;;3265645;3265807;4922298;4928516;3265673;2042531;3265536;1229369;4930980;2654020
11;10;348000;348000;9904;0;2;0;0;0;2;0;0.02845977011494253;5.6494252873563226e-05;;1784768;1784772;8196765;8197243;1784770;1784716;1784717;12580968;33364209;1784716
12;9;348000;348000;5704;0;2;2;1;0;2;1;0.01639080459770115;5.6494252873563226e-05;;2251374;2251467;9984255;9985439;2251420;1028257;2251305;10326865;35152407;1639781
13;8;348000;348000;6860;0;2;0;-1;0;2;1;0.019712643678160918;5.6494252873563226e-05;;1236494;1236506;12238444;12240236;1236500;1236450;2458999;9087617;36184142;1847724
14;7;348000;348000;4915;0;2;0;0;0;2;0;0.014123563218390804;5.6494252873563226e-05;;886177;886178;13477672;13480153;886177;886118;886121;8198701;38646622;886119
15;6;696000;696000;43968;0;1;3;0;0;1;3;0.06317241379310345;2.8247126436781613e-05;;18557019;18557019;14366571;14366571;18557019;18557403;18557403;77444008;77444008;18557403
16;5;696000;696000;27555;0;1;1;0;0;1;1;0.03959051724137931;2.8247126436781613e-05;;6186715;6186715;32926536;32926536;6186715;6187059;6187059;71254151;71254151;6187059
17;4;696000;696000;31867;0;1;2;0;0;1;2;0.04578591954022988;2.8247126436781613e-05;;15154675;15154675;39116197;39116197;15154675;15162614;15162614;56088739;56088739;15162614
18;3;696000;696000;6353;0;1;0;0;0;1;0;0.00912787356321839;2.8247126436781613e-05;;1145116;1145116;54273818;54273818;1145116;1145064;1145064;54940653;54940653;1145064
19;2;696000;696000;52976;0;1;3;0;0;1;3;0.07611494252873563;2.8247126436781613e-05;;26357525;26357525;55421880;55421880;26357525;20179993;20179993;34757638;34757638;20179993
20;1;696000;696000;54118;0;1;3;0;0;1;3;0.07775574712643678;2.8247126436781613e-05;;20384975;20384975;81782127;81782127;20384975;20386134;20386134;14368482;14368482;20386134
;;696000;;;;;20;;;;20;0.892941091954023;0.004632528735632183;0.8975736206896552
;;;;;;;0.0;;;;;
