ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;16000;16000;555;0;48;0;0;0;48;0;0.0346875;0.00122875;;100762;100797;6232;25428;100791;100710;101654;5231;161721;101061
2;19;16000;16000;381;0;48;0;0;0;48;0;0.0238125;0.00122875;;69436;69566;109907;129001;69488;69341;70323;5231;177049;69718
3;18;16000;16000;334;0;48;0;0;0;48;0;0.020875;0.00122875;;60987;63108;180436;200783;61993;60892;62760;5249;185662;61501
4;17;32000;32000;61;0;24;0;0;0;24;0;0.00190625;0.000614375;;11840;11840;249475;263989;11840;11783;11783;249326;918943;11783
5;16;32000;32000;2778;0;24;0;0;0;24;0;0.0868125;0.000614375;;501263;501266;264306;278161;501263;501208;501210;264169;414726;501208
6;15;32000;32000;814;0;24;0;0;0;24;0;0.0254375;0.000614375;;147514;147517;768582;781757;147514;147458;147460;249326;775531;147458
7;14;96000;96000;4980;0;8;0;-4;0;8;4;0.051875;0.00020479166666666668;;897870;897874;925293;932107;897871;897815;1816683;925882;5636794;1357187
8;13;96000;96000;11326;0;8;8;4;0;8;4;0.11797916666666666;0.00020479166666666668;;2286849;2286966;1826343;1833158;2286868;2040917;2286599;1826927;3592622;2163754
9;12;96000;96000;5280;0;8;0;-4;0;8;4;0.055;0.00020479166666666668;;951979;951983;4116374;4123203;951979;951922;1197737;2385720;4116972;1074780
10;11;96000;96000;966;0;8;0;0;0;8;0;0.0100625;0.00020479166666666668;;174884;174887;5071536;5078367;174884;174829;174830;2207641;5072149;174829
11;10;96000;96000;7084;0;8;8;4;0;8;4;0.07379166666666667;0.00020479166666666668;;2195674;2195754;5249600;5256433;2195698;1276757;2195486;927648;5250214;1736111
12;9;192000;192000;991;0;4;0;0;0;4;0;0.005161458333333333;0.00010239583333333334;;179373;179374;7450135;7455309;179373;179316;179318;7450433;10617749;179316
13;8;384000;384000;3266;0;2;0;-1;0;2;1;0.008505208333333333;5.119791666666667e-05;;589122;589123;7633698;7638163;589122;589184;834826;25399464;26817604;712005
14;7;384000;384000;14052;0;2;2;0;0;2;2;0.03659375;5.119791666666667e-05;;2778001;2778012;8225654;8230821;2778006;2531825;10226226;16588468;26237877;6379025
15;6;384000;384000;41860;0;2;8;1;0;2;7;0.10901041666666667;5.119791666666667e-05;;16399818;16400014;11006500;11012357;16399916;8951062;16400919;7634496;28773293;12675990
16;5;768000;768000;8359;0;1;1;0;0;1;1;0.010884114583333333;2.5598958333333335e-05;;2425291;2425291;27409348;27409348;2425291;8954873;8954873;85561681;85561681;8954873
17;4;768000;768000;18118;0;1;1;0;0;1;1;0.023591145833333334;2.5598958333333335e-05;;3510354;3510354;29837644;29837644;3510354;3510073;3510073;82048698;82048698;3510073
18;3;768000;768000;51889;0;1;4;-1;0;1;5;0.06756380208333333;2.5598958333333335e-05;;18390613;18390613;33351000;33351000;18390613;19315017;19315017;62730771;62730771;19315017
19;2;768000;768000;3235;0;1;1;1;0;1;0;0.0042122395833333335;2.5598958333333335e-05;;8031905;8031905;51744615;51744615;8031905;583473;583473;62144220;62144220;583473
20;1;768000;768000;93431;0;1;8;0;0;1;8;0.12165494791666667;2.5598958333333335e-05;;54699195;54699195;59779522;59779522;54699195;34731444;34731444;27409698;27409698;34731444
;;768000;;;;;41;;;;41;0.8894166666666667;0.006937317708333335;0.8963539843750001
;;;;;;;0.0;;;;;
