ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;1137;0;7200;0;0;0;7200;0;0.0721904761904762;0.003595555555555556;;204991;211352;40552;194845;204991;204992;212012;38517;710449;204992
2;19;20000;20000;1597;0;5670;360;0;0;5670;360;0.07985;0.0028315;;287798;510442;175552;408374;300826;287780;511402;173517;1179449;300831
3;18;22500;22500;461;0;5040;90;0;0;5040;90;0.02048888888888889;0.002516888888888889;;83183;303010;85552;704169;86234;83187;303379;83517;1831466;86237
4;17;28350;28350;5028;0;4000;2620;26;0;4000;2594;0.17735449735449735;0.0019975308641975308;;905843;1528577;4552;795577;1061764;905844;1528261;12226;2167631;1063004
5;16;35000;35000;267;0;3240;10;-56;0;3240;66;0.007628571428571429;0.0016179999999999999;;48248;266429;175562;1713179;48248;48252;1577453;173536;4003453;54826
6;15;40000;40000;844;0;2835;432;59;0;2835;373;0.0211;0.00141575;;152095;1391886;472437;1770262;209559;152122;1390337;470491;4323970;207407
7;14;42000;42000;3411;0;2700;1631;148;0;2700;1483;0.08121428571428571;0.0013483333333333333;;614532;2376223;175552;1930784;862196;614533;2158102;173518;4636049;854673
8;13;45000;45000;1097;0;2520;430;-36;0;2520;466;0.02437777777777778;0.0012584444444444444;;197782;2436245;267940;2555102;293233;197781;1647420;266308;4964926;301923
9;12;45360;45360;198;0;2500;35;-72;0;2500;107;0.004365079365079365;0.001248456790123457;;35838;761364;5505;2761679;39075;35837;1568279;73209;5344638;48058
10;11;52500;52500;7241;0;2160;3622;147;0;2160;3475;0.13792380952380953;0.0010786666666666666;;1304422;4472293;85566;2805640;2224069;1304404;3268187;83540;4997534;2098212
11;10;56250;56250;3136;0;2016;1669;31;0;2016;1638;0.05575111111111111;0.0010067555555555556;;565040;4980212;40556;4739100;1138854;565029;3050860;38521;6067357;1031211
12;9;56700;56700;5577;0;2000;3487;1244;0;2000;2243;0.09835978835978836;0.0009987654320987654;;1004659;6374595;928834;6457101;2256895;1004648;2680579;945238;5937102;1347902
13;8;60480;60480;665;0;1875;326;-30;0;1875;356;0.01099537037037037;0.0009363425925925927;;119903;6534968;10263;9178834;282747;119907;4331233;8444;7941967;261068
14;7;63000;63000;768;0;1800;353;-60;0;1800;413;0.01219047619047619;0.000898888888888889;;138433;7351223;389772;9306881;295346;138437;2097817;388057;7875689;246969
15;6;78750;78750;1995;12;1440;1058;232;0;1440;826;0.025333333333333333;0.0007191111111111111;;359413;8232549;254706;9453674;1209406;359537;4436602;252719;9869186;757725
16;5;81000;81000;1760;20;1400;812;-3;0;1400;815;0.021728395061728394;0.0006991358024691359;;317120;7342220;175556;17764256;1032104;317122;7751884;173521;10793258;850379
17;4;87500;87500;251;8;1296;116;2;0;1296;114;0.0028685714285714287;0.0006472;;45349;8309737;85825;18713309;136855;45359;7257359;302335;11982056;116027
18;3;90000;90000;4193;73;1260;2255;588;0;1260;1667;0.04658888888888889;0.0006292222222222222;;755407;15345717;475262;18821162;4284183;755412;8422438;700020;11642909;2281453
19;2;94500;94500;188;74;1200;108;32;0;1200;76;0.001989417989417989;0.0005992592592592592;;34010;13295349;474382;27988087;231852;34040;7467186;1408812;12580068;102883
20;1;100000;100000;6089;858;1134;3302;1061;0;1134;2241;0.06089;0.0005663;;1096917;38087331;472568;37706076;14121249;1096941;10038251;470642;13342394;3935871
;;113400000;;;;;22716;;;;19403;0.9631887389770722;0.026610107407407407;0.9897988463844797
;;;;;;;0.14584433879204084;;;;;
