ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;315;0;11340;0;0;0;11340;0;0.0315;0.005663;;56905;56907;175557;194913;56905;56909;56911;173531;197709;56909
2;19;15750;15750;9;0;7200;0;0;0;7200;0;0.0005714285714285715;0.003595555555555556;;1821;1827;40557;260356;1821;1829;1831;38531;806619;1829
3;18;25200;25200;494;0;4500;0;-34;0;4500;34;0.0196031746031746;0.0022472222222222225;;89116;89259;31826;270140;89116;89120;159743;30003;2276722;89124
4;17;28350;28350;1358;0;4000;420;-61;0;4000;481;0.047901234567901234;0.0019975308641975308;;244771;318665;4826;367479;251610;244754;322303;4886;2747673;252286
5;16;37800;37800;107;0;3000;29;-13;0;3000;42;0.0028306878306878307;0.0014981481481481482;;19427;91016;31828;620398;19450;19424;92189;30003;4264265;19458
6;15;39375;39375;2934;0;2880;1440;-166;0;2880;1606;0.07451428571428571;0.0014382222222222222;;528557;988249;18326;648096;591775;528549;965756;16503;4006466;586513
7;14;40000;40000;318;0;2835;5;-82;0;2835;87;0.00795;0.00141575;;57428;159889;241163;1183968;57428;57432;387292;239219;4549324;60006
8;13;45000;45000;5723;0;2520;3396;510;0;2520;2886;0.12717777777777778;0.0012584444444444444;;1030939;2103039;175830;1249772;1257461;1030927;1508768;240272;4339201;1145863
9;12;45360;45360;3417;0;2500;1629;-95;0;2500;1724;0.07533068783068783;0.001248456790123457;;615622;2609283;10240;2363854;814902;615603;1429639;8443;5181532;693585
10;11;47250;47250;2433;0;2400;895;-93;0;2400;988;0.05149206349206349;0.0011985185185185185;;438402;2823362;51570;3002758;553883;438381;869752;49761;5698166;477297
11;10;56250;56250;8728;0;2016;5067;545;0;2016;4522;0.15516444444444444;0.0010067555555555556;;1572187;5033133;40561;3447890;2430945;1572168;3353898;38535;5844707;1958677
12;9;56700;56700;1139;0;2000;677;131;0;2000;546;0.020088183421516755;0.0009987654320987654;;205341;5118165;267587;5207832;409815;205329;2112423;265967;7185192;251752
13;8;60000;60000;297;0;1890;221;45;0;1890;176;0.00495;0.0009438333333333334;;53654;5075411;241436;5749619;109646;53658;1156392;810758;6976845;67054
14;7;64800;64800;8;0;1750;16;-10;0;1750;26;0.0001234567901234568;0.0008739197530864197;;1634;1777;31830;5826905;1634;1638;2084527;66043;8607245;3184
15;6;67500;67500;3925;0;1680;2144;349;0;1680;1795;0.05814814814814815;0.000838962962962963;;707058;5851140;85830;5837138;1249752;707050;2625836;756266;7408187;922076
16;5;70000;70000;1392;0;1620;619;-7;0;1620;626;0.019885714285714284;0.0008089999999999999;;250874;5750191;241440;6558981;496108;250872;5688079;239502;9334621;382171
17;4;72000;72000;1566;0;1575;777;62;0;1575;715;0.02175;0.0007865277777777777;;282200;5977434;175830;6812928;509291;282204;5421074;429302;10131831;441874
18;3;84375;84375;1840;0;1344;873;100;0;1344;773;0.021807407407407407;0.0006711703703703703;;331521;5106433;18785;7135998;634739;331521;3251863;887431;10462807;510634
19;2;87500;87500;3463;1;1296;1954;597;0;1296;1357;0.03957714285714286;0.0006472;;623897;7914726;85830;8151457;1716219;623885;6921629;408979;11474043;1094402
20;1;90000;90000;16162;1039;1260;9490;3483;0;1260;6007;0.17957777777777778;0.0006292222222222222;;3208380;21471148;1282049;19055895;14788571;2995324;7573477;1280313;8911949;4507857
;;113400000;;;;;29652;;;;24391;0.9599436155202823;0.02976620617283951;0.9897098216931218
;;;;;;;0.17742479428031835;;;;;
