ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;381;0;11340;0;0;0;11340;0;0.0381;0.005663;;68771;68773;175571;194109;68771;68775;68777;173511;197686;68775
2;19;15750;15750;396;0;7200;0;0;0;7200;0;0.025142857142857144;0.003595555555555556;;71470;71476;40571;271454;71470;71478;71480;38511;274910;71478
3;18;22500;22500;92;0;5040;0;-1;0;5040;1;0.004088888888888889;0.002516888888888889;;16747;16890;85581;350895;16747;16751;99017;83530;1109029;16751
4;17;25200;25200;107;0;4500;0;-1;0;4500;1;0.004246031746031746;0.0022472222222222225;;19450;19456;31840;375856;19450;19458;100791;29983;1567463;19458
5;16;28350;28350;827;0;4000;140;-22;0;4000;162;0.029171075837742505;0.0019975308641975308;;149058;232442;4840;403439;150950;149062;264458;11983;2007735;151467
6;15;30240;30240;2556;0;3750;1700;195;0;3750;1505;0.08452380952380953;0.0018726851851851853;;460533;789708;5740;560853;504036;460534;631563;7911;1830555;491197
7;14;35000;35000;888;0;3240;310;-96;0;3240;406;0.025371428571428573;0.0016179999999999999;;160040;878398;175571;1029641;178855;160034;905245;173512;3063350;181338
8;13;40000;40000;122;0;2835;20;-10;0;2835;30;0.00305;0.00141575;;22153;659162;253094;1195710;24435;22157;688800;251086;3699436;24401
9;12;45000;45000;113;0;2520;0;-65;0;2520;65;0.002511111111111111;0.0012584444444444444;;20538;25229;201693;1226315;20538;20542;989379;199771;4664380;23747
10;11;56250;56250;8474;0;2016;4871;-425;0;2016;5296;0.1506488888888889;0.0010067555555555556;;1526475;2706448;40575;1249670;1943025;1526476;2675103;38515;5145483;1968685
11;10;60480;60480;1838;0;1875;1126;140;0;1875;986;0.03039021164021164;0.0009363425925925927;;331176;2514075;480163;2962266;464453;331163;2456514;478351;6925108;401036
12;9;63000;63000;7200;0;1800;3725;-368;0;1800;4093;0.11428571428571428;0.000898888888888889;;1297045;4442642;256175;3308511;2001768;1297027;4070371;254167;6933428;1729946
13;8;64800;64800;1540;0;1750;677;-275;0;1750;952;0.023765432098765433;0.0008739197530864197;;277523;4813229;31575;4751633;407996;277512;3070062;29515;7595403;389746
14;7;65625;65625;357;0;1728;144;-112;0;1728;256;0.00544;0.0008629333333333332;;64449;2020003;18354;5042903;80135;64453;903072;62357;7446976;88251
15;6;67500;67500;4558;0;1680;2667;235;0;1680;2432;0.06752592592592592;0.000838962962962963;;821128;5848165;111568;5115995;1362534;821118;2085923;309563;7357320;1078839
16;5;70000;70000;4651;0;1620;2772;467;0;1620;2305;0.06644285714285714;0.0008089999999999999;;837845;7394028;422832;6914186;1834920;837864;3973038;420959;8430561;1136444
17;4;75000;75000;5154;0;1512;3060;592;0;1512;2468;0.06872;0.0007550666666666667;;928503;8623845;175844;7878481;2217641;928502;3837463;251191;8218414;1243105
18;3;81000;81000;10454;59;1400;6141;1055;0;1400;5086;0.12906172839506172;0.0006991358024691359;;1964864;16978722;175585;8967407;6348656;1964433;8371172;173534;8903943;2906402
19;2;84375;84375;328;88;1344;255;58;0;1344;197;0.0038874074074074076;0.0006711703703703703;;59204;13815805;18344;39702780;283839;59234;3048100;244120;10910918;90366
20;1;90000;90000;7403;1067;1260;4735;1613;0;1260;3122;0.08225555555555555;0.0006292222222222222;;1333559;30579822;309312;40082373;13877894;1333581;6604523;307759;11220250;2083069
;;113400000;;;;;32343;;;;29363;0.9586289241622575;0.031166475308641976;0.9897953994708996
;;;;;;;0.09213740221995485;;;;;
