ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;47;0;11340;0;0;0;11340;0;0.0047;0.005663;;8659;8661;175552;195185;8659;8663;8665;173517;199851;8663
2;19;15750;15750;37;0;7200;0;0;0;7200;0;0.002349206349206349;0.003595555555555556;;6853;6859;40562;212373;6853;6861;6863;38536;276500;6861
3;18;20000;20000;2282;0;5670;720;0;0;5670;720;0.1141;0.0028315;;411219;440039;192915;227208;414307;411219;440910;190913;617953;414311
4;17;26250;26250;463;0;4320;0;-11;0;4320;11;0.017638095238095237;0.002157333333333333;;83540;83683;40552;646454;83540;83544;546205;38517;1759780;83548
5;16;30240;30240;591;0;3750;90;0;0;3750;90;0.019543650793650794;0.0018726851851851853;;106575;204177;10231;738220;106575;106579;555104;8389;2366518;106950
6;15;37800;37800;4117;0;3000;2100;-192;0;3000;2292;0.10891534391534391;0.0014981481481481482;;741738;1304403;31562;852935;858412;741725;1310056;29536;3508958;864972
7;14;39375;39375;537;0;2880;120;-82;0;2880;202;0.013638095238095237;0.0014382222222222222;;96851;659476;18331;1602936;108164;96855;682403;16490;3703808;115080
8;13;42000;42000;5523;0;2700;3338;402;0;2700;2936;0.1315;0.0013483333333333333;;994940;2468979;175556;1708234;1311639;994942;1677801;173521;3017634;1165407
9;12;52500;52500;1956;0;2160;747;-195;0;2160;942;0.03725714285714286;0.0010786666666666666;;352393;1782569;178359;2735677;465828;352385;1687437;176367;6119288;473356
10;11;54000;54000;54;0;2100;0;-43;0;2100;43;0.001;0.0010487037037037038;;9913;15203;175825;3116651;9913;9917;1149116;173948;5793862;12847
11;10;56250;56250;8336;0;2016;5080;573;0;2016;4507;0.14819555555555555;0.0010067555555555556;;1501640;4814067;40556;3132481;2540796;1501641;4435049;38521;5361889;2304227
12;9;56700;56700;99;0;2000;70;-8;0;2000;78;0.001746031746031746;0.0009987654320987654;;18022;3624847;13566;5184117;35919;18026;1685102;11540;6884295;23363
13;8;64800;64800;1461;0;1750;658;-83;0;1750;741;0.022546296296296297;0.0008739197530864197;;263304;4771382;31556;5210721;429548;263299;4799123;29521;7845340;459663
14;7;65625;65625;3150;0;1728;1892;190;0;1728;1702;0.048;0.0008629333333333332;;567557;5812905;18902;5489549;1081279;567546;3145280;131888;7161810;954164
15;6;67500;67500;6481;0;1680;3907;625;0;1680;3282;0.09601481481481482;0.000838962962962963;;1167507;7220660;85825;6219823;2579703;1167488;4436068;173521;7199205;1941570
16;5;72000;72000;2544;6;1575;1610;280;0;1575;1330;0.035333333333333335;0.0007865277777777777;;458354;8789962;175556;10242790;1471658;458356;5491035;173521;9363387;930480
17;4;75000;75000;5827;86;1512;3672;1147;0;1512;2525;0.07769333333333334;0.0007550666666666667;;1049645;13121572;175825;17927982;4140348;1049666;4725868;484453;8545550;1776919
18;3;90000;90000;2766;186;1260;1711;626;0;1260;1085;0.030733333333333335;0.0006292222222222222;;498303;23305998;193120;35395785;3547975;498305;6411575;484190;11828475;1063487
19;2;90720;90720;2746;506;1250;1827;782;0;1250;1045;0.030268959435626103;0.0006242283950617284;;494716;38933596;126190;58799661;6286354;494720;9974683;138387;12344648;1234183
20;1;100000;100000;1813;896;1134;1170;440;0;1134;730;0.01813;0.0005663;;326656;60175808;613657;105275859;9915828;326658;10895253;611899;13279088;937077
;;113400000;;;;;28712;;;;24261;0.9593031922398588;0.030474830246913574;0.9897780224867724
;;;;;;;0.15502229033156867;;;;;
