ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;1595;0;3600;0;0;0;3600;0;0.10126984126984127;0.003595555555555556;;287441;293884;40831;194534;287442;287442;294549;39005;394852;287447
2;19;18900;18900;81;0;3000;0;0;0;3000;0;0.004285714285714286;0.0029962962962962964;;14775;14781;13821;490531;14775;14783;14919;12012;1242158;14783
3;18;20000;20000;1019;0;2835;300;120;0;2835;180;0.05095;0.0028315;;183758;511160;175552;513273;204136;183760;512200;173517;945206;203028
4;17;22500;22500;693;0;2520;15;0;0;2520;15;0.0308;0.002516888888888889;;124935;154285;85552;705081;124935;124943;154667;83517;1257620;124944
5;16;28350;28350;760;0;2000;50;-2;0;2000;52;0.026807760141093474;0.0019975308641975308;;136988;338558;5397;838300;140790;136992;339187;20989;2797934;140992
6;15;30240;30240;554;0;1875;55;7;0;1875;48;0.01832010582010582;0.0018726851851851853;;99911;297993;10797;983645;103912;99915;534337;8389;2711612;103697
7;14;33750;33750;1931;0;1680;480;-4;0;1680;484;0.057214814814814816;0.001677925925925926;;347910;1108521;40821;1091968;401373;347914;1108249;38990;2732828;401204
8;13;45360;45360;4550;0;1250;1291;-136;0;1250;1427;0.10030864197530864;0.001248456790123457;;819689;1961387;10801;1448304;1089923;819673;1992748;8416;5017031;1112276
9;12;56700;56700;4344;0;1000;955;-163;0;1000;1118;0.07661375661375662;0.0009987654320987654;;782606;1893006;184183;2276441;1055887;782614;1908850;181976;5822429;1071654
10;11;63000;63000;6;0;900;0;-8;0;900;8;9.523809523809524e-05;0.000898888888888889;;1277;1281;472391;3368608;1277;1281;301527;470686;7674386;1418
11;10;64800;64800;251;0;875;40;-50;0;875;90;0.0038734567901234566;0.0008739197530864197;;45375;406974;31835;3378351;54835;45379;1519963;174053;6816276;76183
12;9;67500;67500;6991;0;840;1635;-91;0;840;1726;0.10357037037037037;0.000838962962962963;;1259424;4175258;576936;3460313;2059931;1259425;4000170;575054;6381722;1903604
13;8;70000;70000;5565;0;810;1495;117;0;810;1378;0.0795;0.0008089999999999999;;1002506;5994959;175825;5064470;2092591;1002507;3848064;174255;8443888;1652453
14;7;70875;70875;2476;0;800;616;-15;0;800;631;0.0349347442680776;0.0007990123456790123;;446127;6369989;18790;7029152;856418;446117;2554329;61529;8249905;716616
15;6;75000;75000;4470;0;756;1227;201;0;756;1026;0.0596;0.0007550666666666667;;805284;7766872;175556;7667429;2005402;805272;4689590;173521;8887766;1361341
16;5;75600;75600;9966;41;750;2931;628;0;750;2303;0.13182539682539682;0.0007490740740740741;;1795278;11498576;55579;9763061;6113727;1795277;5420216;428756;8613265;2856901
17;4;84000;84000;1441;51;675;446;156;0;675;290;0.017154761904761905;0.0006741666666666667;;259693;12437527;175835;23788317;1676440;259696;3492456;568943;10746649;457248
18;3;90000;90000;2805;148;630;863;296;0;630;567;0.031166666666666665;0.0006292222222222222;;505325;23393893;309720;31547420;4634902;505327;3896350;1130151;11358292;939473
19;2;90720;90720;2298;405;625;697;314;0;625;383;0.025330687830687832;0.0006242283950617284;;414068;41352672;1125078;80080028;7354234;414071;4098494;1708020;12200423;596833
20;1;100000;100000;818;450;567;212;53;0;567;159;0.00818;0.0005663;;147417;83124540;368532;190513432;5918121;147447;7826007;366545;14114124;327104
;;56700000;;;;;13308;;;;11885;0.9618019576719578;0.02795344691358025;0.989755404585538
;;;;;;;0.10692816351067028;;;;;
