ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;332;0;11340;0;0;0;11340;0;0.0332;0.005663;;59965;59967;175552;194075;59965;59969;59971;173517;199851;59969
2;19;15750;15750;213;0;7200;0;0;0;7200;0;0.013523809523809523;0.003595555555555556;;38541;38547;40821;262596;38541;38549;38551;38989;268271;38549
3;18;28350;28350;1904;0;4000;480;-68;0;4000;548;0.0671604938271605;0.0019975308641975308;;343048;422917;4552;309108;351277;343031;469675;12245;2287255;352674
4;17;33750;33750;1487;0;3360;180;-184;0;3360;364;0.044059259259259256;0.001677925925925926;;267986;697385;40552;660307;281588;267975;696633;38517;3082050;284858
5;16;35000;35000;1035;0;3240;700;170;0;3240;530;0.02957142857142857;0.0016179999999999999;;186624;829734;175552;936599;220593;186612;664983;173517;3336659;205685
6;15;37800;37800;4713;0;3000;2651;254;0;3000;2397;0.12468253968253969;0.0014981481481481482;;849030;1460551;32397;1131431;967151;849013;1209577;30012;3058173;919605
7;14;39375;39375;2684;0;2880;1260;-69;0;2880;1329;0.06816507936507936;0.0014382222222222222;;483559;2312520;18331;2061697;598315;483549;966728;16506;3035745;545486
8;13;42000;42000;883;0;2700;161;-266;0;2700;427;0.021023809523809524;0.0013483333333333333;;159139;585231;175566;2557764;168556;159143;918611;173993;4133738;179185
9;12;50400;50400;7052;0;2250;4640;653;0;2250;3987;0.13992063492063492;0.0011236111111111113;;1270405;3845911;31835;2725539;1815041;1270407;2607781;30009;4280491;1628224
10;11;56250;56250;2007;0;2016;1229;68;0;2016;1161;0.03568;0.0010067555555555556;;361705;4032193;40556;4132960;639414;361693;4031331;38521;6553677;571843
11;10;56700;56700;4186;0;2000;2636;746;0;2000;1890;0.07382716049382716;0.0009987654320987654;;754164;5104173;366167;4513695;1367584;754153;1743906;364508;5919326;920497
12;9;60000;60000;56;0;1890;32;-12;0;1890;44;0.0009333333333333333;0.0009438333333333334;;10270;1130670;244520;5695405;17282;10264;1968594;242814;7044477;16077
13;8;60480;60480;4312;0;1875;2798;177;0;1875;2621;0.0712962962962963;0.0009363425925925927;;776842;6341821;10235;5714147;1570752;776831;3715035;58844;6811081;1272910
14;7;75000;75000;1200;0;1512;677;103;0;1512;574;0.016;0.0007550666666666667;;216312;6478779;175556;8684551;571114;216312;6166751;173521;9587386;427108
15;6;75600;75600;3088;2;1500;2002;611;0;1500;1391;0.040846560846560846;0.0007490740740740741;;556402;7184967;963475;8916419;1403185;556394;2255502;1845139;7862953;791755
16;5;78750;78750;4993;21;1440;3271;1031;0;1440;2240;0.0634031746031746;0.0007191111111111111;;899515;9915069;581850;16654949;3387642;899537;6722818;624423;9055291;1664956
17;4;81000;81000;4644;146;1400;3027;883;0;1400;2144;0.05733333333333333;0.0006991358024691359;;836582;14951857;175556;24783752;4604089;836586;7160303;173521;10276082;1836077
18;3;84000;84000;1610;239;1350;965;282;0;1350;683;0.019166666666666665;0.0006741666666666667;;290106;25197991;344382;27165105;2204246;290108;6436868;616410;11192943;553763
19;2;87500;87500;2255;576;1296;1542;590;0;1296;952;0.02577142857142857;0.0006472;;406329;32593134;85566;52310683;5453428;406338;8562528;83540;12062138;941920
20;1;90000;90000;1392;1070;1260;1063;510;0;1260;553;0.015466666666666667;0.0006292222222222222;;250870;80947658;264317;140841011;9435656;250872;6785663;262578;12481014;590031
;;113400000;;;;;29314;;;;23835;0.9610316754850088;0.02871900061728395;0.9897506761022927
;;;;;;;0.18690727979804872;;;;;
