ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;724;0;3000;0;0;0;3000;0;0.03830687830687831;0.0029962962962962964;;130515;130517;13823;194297;130515;130519;130654;11989;957984;130519
2;19;22500;22500;466;0;2520;0;0;0;2520;0;0.02071111111111111;0.002516888888888889;;84071;84214;85821;333353;84071;84075;84212;83961;1513720;84075
3;18;26250;26250;933;0;2160;1;-5;0;2160;6;0.03554285714285714;0.002157333333333333;;168136;173121;40552;425535;168137;168136;312533;38517;2012387;168140
4;17;28350;28350;595;0;2000;80;3;0;2000;77;0.020987654320987655;0.0019975308641975308;;107289;289768;5388;601837;112606;107293;289466;20517;2550031;112323
5;16;35000;35000;169;0;1620;0;-11;0;1620;11;0.004828571428571429;0.0016179999999999999;;30619;30762;175821;717376;30619;30623;174112;173989;3928565;31047
6;15;45000;45000;4284;0;1260;660;5;0;1260;655;0.0952;0.0012584444444444444;;771801;1218226;269016;756206;856525;771781;1217174;267019;4448704;859289
7;14;45360;45360;8842;0;1250;1761;-65;0;1250;1826;0.1949294532627866;0.001248456790123457;;1592723;2965521;5659;1536266;1969387;1592726;2185881;7937;3897086;1807894
8;13;47250;47250;447;0;1200;30;-37;0;1200;67;0.00946031746031746;0.0011985185185185185;;80650;1691931;40835;3145688;96595;80654;380743;39044;5862808;88844
9;12;50000;50000;319;0;1134;40;-13;0;1134;53;0.00638;0.0011326;;57615;1816669;175825;3226433;70680;57619;2023552;173993;5370647;65239
10;11;52500;52500;828;0;1080;92;-53;0;1080;145;0.01577142857142857;0.0010786666666666666;;149228;1947524;263301;3298274;167034;149232;2117250;261444;5461701;176292
11;10;56250;56250;2368;0;1008;386;-8;0;1008;394;0.042097777777777776;0.0010067555555555556;;426679;3577638;40556;3594208;601569;426668;2611759;38521;6911562;552745
12;9;63000;63000;4376;0;900;821;99;0;900;722;0.06946031746031746;0.000898888888888889;;788348;4362324;175556;4036347;1128414;788338;3834160;173521;6685483;1130511
13;8;64800;64800;2301;0;875;471;61;0;875;410;0.03550925925925926;0.0008739197530864197;;414625;4168701;31566;5111422;651498;414615;3854250;29540;7624754;609041
14;7;65625;65625;4239;0;864;940;214;0;864;726;0.06459428571428572;0.0008629333333333332;;763700;5959853;18380;5638326;1477106;763691;3972783;61021;8147644;1126343
15;6;67500;67500;9007;0;840;2245;640;0;840;1605;0.13343703703703705;0.000838962962962963;;1622541;7807371;178820;6431799;3518327;1622542;4055730;220920;6406110;2270932
16;5;70000;70000;6260;30;810;1703;678;0;810;1025;0.08942857142857143;0.0008089999999999999;;1127705;12994366;215305;8646705;4255632;1127708;5225945;213410;9092306;1778852
17;4;78750;78750;1646;67;720;405;126;0;720;279;0.020901587301587303;0.0007191111111111111;;296597;12510446;218365;22399215;1464302;296602;4264598;469098;9493596;481581
18;3;81000;81000;1861;116;700;548;232;0;700;316;0.02297530864197531;0.0006991358024691359;;335291;22189946;175825;32527010;2662808;335295;7268090;255498;9981916;602510
19;2;84375;84375;1997;228;672;532;219;0;672;313;0.023668148148148146;0.0006711703703703703;;359775;24601448;63335;55662827;3695839;359891;6011439;603768;11236685;647782
20;1;90000;90000;1832;516;630;584;299;0;630;285;0.020355555555555557;0.0006292222222222222;;330073;56060718;1593358;113044885;9690337;330076;4820123;1592018;10928804;557693
;;56700000;;;;;11299;;;;8915;0.9645461199294532;0.025211835802469135;0.9897579557319223
;;;;;;;0.21099212319674307;;;;;
