ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;633;0;5673;0;-4265;4490;5669;4265;0.0633;0.005663;;114144;114146;175826;193738;114144;114114;127729;173884;6216563;114144
2;19;25200;25200;1834;0;2251;181;-1910;2076;2250;2091;0.07277777777777777;0.0022472222222222225;;330451;457878;32291;316440;340637;330432;468684;103516;9006622;331176
3;18;26250;26250;551;0;2161;0;-1798;1794;2160;1798;0.02099047619047619;0.002157333333333333;;99371;104969;40823;654986;99373;99371;233084;88575;9087316;99375
4;17;28350;28350;1631;0;2001;310;-1419;1717;2000;1729;0.05753086419753087;0.0019975308641975308;;293918;534273;4881;762569;313136;293899;425414;189082;9162285;294513
5;16;30240;30240;3791;0;1876;1200;-541;1709;1875;1741;0.12536375661375662;0.0018726851851851853;;682942;1578583;10226;1064626;805941;682923;824603;312463;8810354;685672
6;15;35000;35000;3435;0;1621;1081;-324;1383;1620;1405;0.09814285714285714;0.0016179999999999999;;618869;2212281;175826;1761044;880846;618850;756308;662548;9127501;621371
7;14;39375;39375;1366;0;1441;345;-822;1159;1440;1167;0.03469206349206349;0.0014382222222222222;;246198;1720895;18336;2513847;314316;246197;381506;1915843;10083545;247082
8;13;42000;42000;2802;0;1351;1012;-176;1167;1350;1188;0.06671428571428571;0.0013483333333333333;;504811;2855461;175830;2773998;781114;504799;640800;2286773;9529754;507068
9;12;45000;45000;349;0;1261;65;-954;1017;1260;1019;0.0077555555555555555;0.0012584444444444444;;63021;1271453;175840;3289145;84153;63025;191362;3132070;11387333;63029
10;11;45360;45360;3211;0;1251;1284;221;1043;1250;1063;0.07078924162257495;0.001248456790123457;;578545;3069668;10808;3352545;941041;578526;822071;2983596;10546678;581507
11;10;50400;50400;4469;0;1125;1767;763;976;1125;1004;0.08867063492063491;0.0011236111111111113;;805095;4647915;371618;4077704;1588462;805083;942287;3971161;10384530;810648
12;9;64800;64800;1625;0;875;482;-186;658;875;668;0.02507716049382716;0.0008739197530864197;;292813;4390848;31840;6468177;602769;292812;637687;6447190;13822138;294885
13;8;67500;67500;1121;0;840;336;-332;664;840;668;0.016607407407407408;0.000838962962962963;;202113;3269529;85830;8971147;537254;202100;333924;6752464;15066813;203114
14;7;75000;75000;4900;1;756;1679;989;670;756;690;0.06533333333333333;0.0007550666666666667;;882692;8229069;175832;9163903;2969914;882673;1125854;7397724;16122938;888519
15;6;75600;75600;4226;51;750;1618;1179;418;750;439;0.0558994708994709;0.0007490740740740741;;761337;10295692;382316;17887235;3407439;761342;898147;8063491;14742449;768162
16;5;84375;84375;518;13;672;165;-321;485;672;486;0.006139259259259259;0.0006711703703703703;;93408;12231495;18340;24369138;448971;93438;220281;10670094;18325287;93782
17;4;87500;87500;3633;88;648;1301;803;480;648;498;0.04152;0.0006472;;654481;21766119;85830;26515161;4696498;654483;1090325;10082137;18242726;659667
18;3;90000;90000;1975;211;630;738;342;387;630;396;0.021944444444444444;0.0006292222222222222;;355835;32181124;371245;52912792;4514699;355813;487837;9733190;19121513;358068
19;2;94500;94500;2267;497;600;739;359;370;600;380;0.02398941798941799;0.0005992592592592592;;408492;80141712;1036203;89297554;11047272;408495;543017;11702311;18810481;411523
20;1;100000;100000;825;260;259;125;-237;359;567;362;0.00825;0.0005663;;148705;408187896;390376404;5740200519;36609287;148705;275748;12453720;20780427;149554
;;56726818;;;;;14428;;;;23057;0.9714880070546736;0.02830301481481481;0.9997910218694884
;;;;;;;-0.598073191017466;;;;;
