ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;188;0;7203;0;-6199;6211;7199;6199;0.011936507936507936;0.003595555555555556;;34040;34042;41392;197637;34040;34010;44801;38986;9206470;34040
2;19;20000;20000;60;0;5672;0;-4586;4584;5669;4586;0.003;0.0028315;;11001;11007;175820;240247;11001;11005;20707;173986;9951740;11006
3;18;22500;22500;518;0;5042;0;-4500;4498;5040;4500;0.02302222222222222;0.002516888888888889;;93434;93577;85820;259218;93434;93438;140428;84009;10414849;93438
4;17;25200;25200;358;0;4502;0;-3803;3799;4500;3803;0.014206349206349207;0.0022472222222222225;;64636;64779;31820;360840;64636;64640;172322;30046;10827408;64640
5;16;28350;28350;1360;0;4002;350;-3054;3392;4000;3404;0.04797178130511464;0.0019975308641975308;;245128;378639;4820;433556;249740;245109;351359;49039;11140290;245128
6;15;30240;30240;280;0;3752;20;-2975;2990;3750;2995;0.009259259259259259;0.0018726851851851853;;50594;158290;10230;686850;50594;50595;101177;9730;11420978;50598
7;14;37800;37800;4259;0;3001;1888;-812;2668;3000;2700;0.11267195767195767;0.0014981481481481482;;767311;945586;31820;745781;804592;767292;921832;202535;12005187;768349
8;13;47250;47250;3698;0;2401;1598;-551;2129;2400;2149;0.07826455026455026;0.0011985185185185185;;666207;1028356;83644;1521375;717625;666195;1013957;1276661;13030757;667575
9;12;50400;50400;1147;0;2251;300;-1465;1759;2250;1765;0.02275793650793651;0.0011236111111111113;;206786;358020;105339;2196231;214843;206774;365142;2182777;13951915;206814
10;11;52500;52500;8377;0;2161;4203;2104;2041;2160;2099;0.15956190476190477;0.0010786666666666666;;1509015;3696813;85824;2411239;2060028;1508996;2021210;1893918;12871373;1512793
11;10;56700;56700;1528;0;2001;865;-595;1446;2000;1460;0.026948853615520282;0.0009987654320987654;;275364;2311356;268107;4000559;354921;275352;406378;2910870;13928070;276005
12;9;60000;60000;511;0;1891;197;-1442;1637;1890;1639;0.008516666666666667;0.0009438333333333334;;92173;2321546;195760;4392364;137607;92180;138760;4374468;15106334;92180
13;8;60480;60480;1337;0;1876;545;-862;1395;1875;1407;0.02210648148148148;0.0009363425925925927;;240988;4383275;70199;4493194;373700;240978;546967;3891536;15031340;241639
14;7;63000;63000;5677;0;1801;2775;1220;1523;1800;1555;0.09011111111111111;0.000898888888888889;;1022668;5456937;218695;4820682;1491984;1022648;1391014;4193324;13964080;1025943
15;6;64800;64800;627;0;1751;216;-1113;1325;1750;1329;0.009675925925925926;0.0008739197530864197;;113052;3217872;31824;6220781;183548;113056;236505;4479149;16070941;113062
16;5;67500;67500;2652;0;1680;1361;-90;1438;1680;1451;0.03928888888888889;0.000838962962962963;;477798;3053373;188430;6342698;867235;477786;876523;5033289;16152741;478617
17;4;70000;70000;685;0;1620;310;-949;1256;1620;1259;0.009785714285714286;0.0008089999999999999;;123490;2272706;175824;6829264;215234;123494;1153635;5131405;16513705;124233
18;3;75000;75000;4332;3;1512;2170;836;1308;1512;1334;0.05776;0.0007550666666666667;;780435;8202836;175824;7765295;1965522;780433;1353697;6349388;17066139;782438
19;2;78750;78750;2774;39;1440;1330;289;1026;1440;1041;0.035225396825396826;0.0007191111111111111;;499750;8903185;173691;16075881;1298503;499750;610160;6549724;16811060;501164
20;1;90000;90000;17039;1234;1233;8914;7686;1149;1260;1228;0.18932222222222223;0.0006292222222222222;;3138775;32239056;15743429;449248983;16499039;3069208;4475318;6925736;17237513;3081678
;;113435885;;;;;27042;;;;47903;0.9713937301587303;0.02836344012345679;0.9997571702821871
;;;;;;;-0.7714296279860957;;;;;
