ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;20000;20000;667;0;5670;0;0;0;5670;0;0.03335;0.0020099999999999996;;120264;120266;175557;194784;120264;120268;120270;173531;195635;120268
2;19;45360;45360;915;0;2500;0;0;0;2500;0;0.02017195767195767;0.0008862433862433862;;164906;165049;9957;323624;164906;164910;165047;7931;324336;164910
3;18;54000;54000;5273;0;2100;660;0;0;2100;660;0.09764814814814815;0.0007444444444444445;;949933;1270675;175557;496776;998872;949922;1269427;173531;497572;998703
4;17;60480;60480;273;0;1875;25;0;0;1875;25;0.0045138888888888885;0.0006646825396825397;;49336;188789;9957;1454581;50810;49340;188429;7931;1452741;50817
5;16;64800;64800;345;0;1750;1;0;0;1750;1;0.005324074074074074;0.0006203703703703703;;62290;195841;31557;1512226;62350;62294;195377;29522;1510480;62355
6;15;72000;72000;301;0;1575;20;0;0;1575;20;0.004180555555555555;0.0005583333333333333;;54368;233395;175557;1582879;56332;54376;233159;173531;2138161;56333
7;14;84375;84375;8958;0;1344;1423;4;0;1344;1419;0.10616888888888888;0.00047644444444444443;;1613599;3023072;18057;1639065;1873273;1613601;3021527;16032;1964660;1872616
8;13;87500;87500;692;0;1296;36;4;0;1296;32;0.007908571428571428;0.00045942857142857146;;124748;2122500;85561;3260375;142083;124752;435644;83535;5058474;127975
9;12;94500;94500;496;0;1200;8;-9;0;1200;17;0.005248677248677248;0.0004253968253968254;;89473;326452;85561;3392808;90049;89477;460484;83535;5061262;91340
10;11;105000;105000;801;0;1080;35;-33;0;1080;68;0.007628571428571429;0.00038285714285714285;;144383;2008549;175561;3490144;167742;144387;2140654;173535;8055418;175081
11;10;113400;113400;9156;0;1000;1143;1;0;1000;1142;0.08074074074074074;0.0003544973544973545;;1649349;5174483;31561;3642428;2142907;1649334;4885643;29535;6740331;2098795
12;9;126000;126000;13951;0;900;1962;140;0;900;1822;0.11072222222222222;0.0003190476190476191;;2512925;7862023;175561;5433476;3549210;2512927;5824715;173535;7975633;3292328
13;8;131250;131250;20778;0;864;3246;469;0;864;2777;0.15830857142857144;0.00030628571428571423;;3876099;13093445;40561;8115167;6650826;3875629;8951889;38535;8112507;5333175
14;7;150000;150000;5785;0;756;575;-80;0;756;655;0.038566666666666666;0.000268;;1042091;13929836;175556;13315377;1872660;1042079;8704037;173535;13309779;1604252
15;6;151200;151200;4917;0;750;632;66;0;750;566;0.03251984126984127;0.00026587301587301587;;885743;12776213;31561;14394855;1612876;885731;8267032;29535;14359960;1349010
16;5;157500;157500;4191;0;720;600;72;0;720;528;0.02660952380952381;0.00025523809523809527;;755068;14874932;85561;17438737;1567459;755056;5515835;83526;15391310;1146903
17;4;168000;168000;4455;0;675;621;50;0;675;571;0.02651785714285714;0.00023928571428571429;;802580;18397848;175561;18335156;1869992;802567;10002619;173526;16183460;1514434
18;3;180000;180000;10196;2;630;1308;138;0;630;1170;0.05664444444444444;0.00022333333333333336;;1836671;20577290;304567;19304047;5361517;1836672;14941187;302546;19041271;4269968
19;2;196875;196875;8868;12;576;1201;121;0;576;1080;0.04504380952380952;0.0002041904761904762;;1597400;24142259;63909;42789315;5199516;1597379;12889840;61530;22169852;3508739
20;1;405000;405000;9027;1;280;637;-1;0;280;638;0.02228888888888889;9.925925925925925e-05;;1626129;37186013;175561;60307945;9021354;1626129;36827046;173526;56081403;8812368
;;113400000;;;;;14133;;;;13191;0.8901058994708996;0.00976321164021164;0.8998691111111112
;;;;;;;0.0666525153895139;;;;;
