ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;22500;22500;1277;0;5040;0;0;0;5040;0;0.05675555555555555;0.0017866666666666669;;230202;237908;85571;194542;230202;230203;238467;83511;194096;230203
2;19;45360;45360;2125;0;2500;200;0;0;2500;200;0.046847442680776015;0.0008862433862433862;;382945;632274;5193;433282;402426;382946;632100;7911;432750;402382
3;18;56700;56700;2350;0;2000;180;0;0;2000;180;0.04144620811287478;0.000708994708994709;;423456;674160;13571;824285;445394;423457;674348;11511;823817;445339
4;17;60480;60480;78;0;1875;0;0;0;1875;0;0.0012896825396825397;0.0006646825396825397;;14231;19980;9971;1255986;14231;14235;19983;7911;1255636;14239
5;16;64800;64800;4676;0;1750;490;100;0;1750;390;0.0721604938271605;0.0006203703703703703;;842360;1491823;31571;1278405;902641;842368;1490755;29511;1278098;901055
6;15;70000;70000;3301;0;1620;520;-5;0;1620;525;0.047157142857142856;0.0005742857142857142;;594746;2543376;175571;2129029;727904;594748;2543271;173511;2128830;729274
7;14;72000;72000;3052;0;1575;345;45;0;1575;300;0.042388888888888886;0.0005583333333333333;;549934;2288429;175571;2732206;655672;549933;1621357;173512;2732115;619161
8;13;75000;75000;3521;0;1512;452;92;0;1512;360;0.046946666666666664;0.000536;;634350;3297272;175575;3283260;802416;634358;2589865;173506;3280382;745752
9;12;81000;81000;2039;0;1400;246;4;0;1400;242;0.02517283950617284;0.0004962962962962963;;367475;2848676;175575;3940605;446517;367477;1639002;173515;3922504;436253
10;11;87500;87500;7807;0;1296;1387;140;0;1296;1247;0.08922285714285715;0.00045942857142857146;;1406302;5811673;85575;4544300;1987449;1406305;4301816;83515;4541004;1890173
11;10;101250;101250;8507;0;1120;1477;26;0;1120;1451;0.08401975308641975;0.000397037037037037;;1532407;7340385;40575;5961243;2647408;1532389;6415233;38515;5957847;2568022
12;9;108000;108000;4237;0;1050;676;97;0;1050;579;0.03923148148148148;0.00037222222222222225;;763350;6740284;175575;7534772;1303065;763351;4757646;173515;7530797;1120357
13;8;118125;118125;436;0;960;40;-6;0;960;46;0.003691005291005291;0.0003403174603174603;;78678;3127573;18075;8924256;109241;78682;2220765;16015;8922939;103512
14;7;120000;120000;6279;0;945;1066;87;0;945;979;0.052325;0.000335;;1131132;9261934;175575;9010944;2204064;1131119;8486666;173515;9010527;2050025
15;6;141750;141750;2346;0;800;316;11;0;800;305;0.01655026455026455;0.00028359788359788357;;422716;6451065;40575;10150797;814087;422706;6449638;38515;10150486;797025
16;5;151200;151200;462;0;750;44;-3;0;750;47;0.0030555555555555557;0.00026587301587301587;;83353;6055695;31575;11047129;125308;83357;6054028;29515;11046046;123814
17;4;168000;168000;928;0;675;107;3;0;675;104;0.005523809523809524;0.00023928571428571429;;167231;6601979;175575;11139295;298645;167235;6599514;173515;11138306;297517
18;3;189000;189000;5430;0;600;661;9;0;600;652;0.02873015873015873;0.0002126984126984127;;978187;10961695;175575;11315540;2236057;978176;10211404;173515;11314637;2219341
19;2;200000;200000;6822;0;567;865;31;0;567;834;0.03411;0.000201;;1228867;12311371;175575;15579648;2957255;1228861;12307480;173515;15574262;2803584
20;1;590625;590625;90515;0;192;4576;4;0;192;4572;0.15325291005291006;6.806349206349206e-05;;50740795;74057285;106206;23140385;63862148;50722948;73376565;104192;23131737;63723627
;;113400000;;;;;13648;;;;13013;0.8898777160493827;0.010006396825396826;0.8998841128747795
;;;;;;;0.046526963657678784;;;;;
