ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;125;0;11340;0;0;0;11340;0;0.0125;0.005663;;22701;22703;175552;194904;22701;22705;22707;173517;197692;22705
2;19;20000;20000;1139;0;5670;0;0;0;5670;0;0.05695;0.0028315;;205350;214919;207139;226138;205350;205351;216940;205128;660348;205352
3;18;22500;22500;256;0;5040;0;0;0;5040;0;0.011377777777777778;0.002516888888888889;;46276;46282;85552;439463;46276;46280;51086;83517;1312515;46284
4;17;25200;25200;162;0;4500;0;-161;0;4500;161;0.0064285714285714285;0.0022472222222222225;;29361;29367;31831;493816;29361;29365;281383;30025;1559848;33552
5;16;26250;26250;4813;0;4320;3330;1529;0;4320;1801;0.18335238095238096;0.002157333333333333;;867033;1184845;40552;531332;951403;867018;1130574;38517;1178570;928890
6;15;28350;28350;808;0;4000;210;51;0;4000;159;0.028500881834215168;0.0019975308641975308;;145641;1277975;4823;1406678;159118;145645;1277590;11989;1972614;157120
7;14;30240;30240;164;0;3750;50;16;0;3750;34;0.005423280423280424;0.0018726851851851853;;29718;281416;6522;1560713;31525;29722;1005731;8390;2368704;31293
8;13;40000;40000;1308;0;2835;780;5;0;2835;775;0.0327;0.00141575;;235780;1376990;421672;1594914;310384;235760;1378673;419708;3649828;310764
9;12;50000;50000;5224;0;2268;2576;-341;0;2268;2917;0.10448;0.0011326;;941119;2621730;207021;1849296;1257531;941117;2378932;205038;4252339;1290245
10;11;50400;50400;3002;0;2250;1545;-11;0;2250;1556;0.05956349206349206;0.0011236111111111113;;540927;3125068;70461;2830788;848472;540905;2214558;68473;5354030;781107
11;10;56250;56250;1484;0;2016;480;-400;0;2016;880;0.026382222222222224;0.0010067555555555556;;267431;2440867;40825;3380255;349116;267430;2278303;39016;5720464;390732
12;9;60480;60480;1775;0;1875;887;39;0;1875;848;0.029348544973544975;0.0009363425925925927;;319809;3500884;44876;3656743;552186;319807;2940175;47423;7478490;520342
13;8;64800;64800;5749;0;1750;3156;-146;0;1750;3302;0.08871913580246914;0.0008739197530864197;;1035616;5162116;31566;4280825;2029137;1035605;4515870;29540;6381385;1904089
14;7;65625;65625;4180;0;1728;2276;95;0;1728;2181;0.0636952380952381;0.0008629333333333332;;753075;6155687;18335;6493828;1590300;753064;4184448;141198;7834662;1281153
15;6;67500;67500;2209;0;1680;1172;-29;0;1680;1201;0.03272592592592593;0.000838962962962963;;398068;6811065;140959;7273453;949829;398057;3971119;138976;9005892;742760
16;5;70875;70875;1935;0;1600;989;-31;0;1600;1020;0.027301587301587302;0.0007990123456790123;;348635;7891710;18380;8163795;885861;348623;4453037;16516;9201810;692401
17;4;78750;78750;1699;0;1440;928;46;0;1440;882;0.021574603174603173;0.0007191111111111111;;306138;7101137;916863;8592643;857564;306139;5250551;914877;9281543;635522
18;3;84375;84375;3521;4;1344;1749;117;0;1344;1632;0.04173037037037037;0.0006711703703703703;;634337;9261628;18327;8901065;2095400;634342;8148994;162310;10141659;1473961
19;2;87500;87500;6774;139;1296;4023;1090;0;1296;2933;0.07741714285714285;0.0006472;;1220242;17730946;85556;21572632;6801240;1220224;8460636;83521;10628765;2730060
20;1;90720;90720;4409;960;1250;2944;1128;0;1250;1816;0.048600088183421514;0.0006242283950617284;;794286;43212813;99526;56020319;12064682;794289;9513444;83113;12386076;1932179
;;113400000;;;;;27095;;;;24098;0.9587712433862435;0.030937758024691356;0.9897090014109349
;;;;;;;0.11061081380328473;;;;;
