ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1125;0;11340;0;0;0;11340;0;0.1125;0.005663;;202832;212408;175552;195629;202832;202833;213780;173517;199851;202833
2;19;20000;20000;601;0;5670;0;0;0;5670;0;0.03005;0.0028315;;108377;108381;387098;406996;108377;108385;108385;385091;411133;108385
3;18;25200;25200;1464;0;4500;360;-12;0;4500;372;0.058095238095238096;0.0022472222222222225;;263862;602532;31859;523403;284978;263864;602634;29989;824687;285657
4;17;33750;33750;1347;0;3360;270;-24;0;3360;294;0.03991111111111111;0.001677925925925926;;242799;853903;40831;795487;269629;242781;858396;39005;2307591;272777
5;16;37800;37800;202;0;3000;0;-29;0;3000;29;0.0053439153439153435;0.0014981481481481482;;36552;36695;31823;1046428;36552;36556;375623;30005;2796987;38275
6;15;42000;42000;4408;0;2700;1830;305;0;2700;1525;0.10495238095238095;0.0013483333333333333;;794121;1430881;175552;1091315;962930;794103;1667550;173517;2746220;950814
7;14;45360;45360;1300;0;2500;410;-84;0;2500;494;0.028659611992945325;0.001248456790123457;;234324;1046652;10277;1893692;284952;234314;1254561;8413;3994032;293262
8;13;47250;47250;546;0;2400;200;-66;0;2400;266;0.011555555555555555;0.0011985185185185185;;98483;710536;41396;2352175;113358;98487;843797;39016;4869958;128469
9;12;50400;50400;200;0;2250;80;2;0;2250;78;0.003968253968253968;0.0011236111111111113;;36191;370127;304983;2459023;45010;36199;508253;302717;4344648;45019
10;11;54000;54000;5224;0;2100;2620;254;0;2100;2366;0.09674074074074074;0.0010487037037037038;;941118;3017912;175556;2503640;1383649;941099;3082174;173521;5287515;1321456
11;10;60000;60000;4081;0;1890;1533;-229;0;1890;1762;0.06801666666666667;0.0009438333333333334;;735259;3019594;504841;3458967;1110399;735250;2985156;503137;6040511;1116976
12;9;60480;60480;1623;0;1875;705;-20;0;1875;725;0.02683531746031746;0.0009363425925925927;;292463;3357880;10225;4545436;513871;292455;2367667;15593;6601922;459590
13;8;64800;64800;6395;0;1750;3597;830;0;1750;2767;0.09868827160493827;0.0008739197530864197;;1152019;5834463;32401;5113578;2360921;1152003;3581938;30053;6089285;1834640
14;7;67500;67500;542;0;1680;256;40;0;1680;216;0.00802962962962963;0.000838962962962963;;97752;2920742;338027;6760279;142140;97756;1521148;336741;7947311;140883
15;6;70000;70000;6397;10;1620;3312;713;0;1620;2599;0.09138571428571429;0.0008089999999999999;;1152377;7853173;387101;6916639;2988897;1152378;5928774;385114;7222537;1858529
16;5;70875;70875;1891;10;1600;1178;409;0;1600;769;0.02668077601410935;0.0007990123456790123;;340702;8538393;18901;17374181;1190806;340700;3168234;181336;8767322;566575
17;4;72000;72000;121;15;1575;93;9;0;1575;84;0.0016805555555555556;0.0007865277777777777;;21957;4241907;175825;18071189;61184;21977;1696624;384953;8717414;38285
18;3;81000;81000;4956;85;1400;2805;996;0;1400;1809;0.06118518518518518;0.0006991358024691359;;892868;10850248;175825;18132264;3530890;892752;5866093;397202;9453503;1537135
19;2;84375;84375;4691;351;1344;3024;1414;0;1344;1610;0.055597037037037035;0.0006711703703703703;;845048;22722200;18339;34818934;6394402;845051;8299052;61040;10965058;1693224
20;1;94500;94500;3026;997;1200;1760;723;0;1200;1037;0.03202116402116402;0.0005992592592592592;;545221;46083347;193597;63184511;11727411;545224;8504866;191620;12407699;1252363
;;113400000;;;;;24033;;;;18802;0.9618971252204586;0.027842583950617287;0.9897397091710759
;;;;;;;0.21765905213664544;;;;;
