ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;471;0;7200;0;0;0;7200;0;0.029904761904761906;0.003595555555555556;;84972;84974;40820;192493;84972;84976;85111;38986;1012709;84976
2;19;25200;25200;756;0;4500;0;-5;0;4500;5;0.03;0.0022472222222222225;;136278;136421;31830;285339;136278;136278;234193;29986;2714694;136281
3;18;26250;26250;1569;0;4320;180;174;0;4320;6;0.05977142857142857;0.002157333333333333;;282749;437225;40551;429424;288487;282732;381453;38514;2467463;282755
4;17;30240;30240;3521;0;3750;1050;85;0;3750;965;0.11643518518518518;0.0018726851851851853;;634350;1183871;5442;720377;686124;634357;1037253;8386;2970098;681388
5;16;35000;35000;334;0;3240;6;-55;0;3240;61;0.009542857142857143;0.0016179999999999999;;60317;65153;175551;1362901;60318;60322;709786;173514;4371337;61538
6;15;39375;39375;3619;0;2880;840;-69;0;2880;909;0.09191111111111111;0.0014382222222222222;;651969;1624839;18061;1431557;747643;651966;1556805;16021;3454397;756197
7;14;40000;40000;629;0;2835;157;-90;0;2835;247;0.015725;0.00141575;;113409;1316060;175561;2094773;135463;113413;1302183;173534;4266089;140641
8;13;45360;45360;6011;0;2500;3082;711;0;2500;2371;0.13251763668430336;0.001248456790123457;;1082896;2489987;10800;2216717;1409930;1082879;2486996;8406;4595840;1301499
9;12;50000;50000;6366;0;2268;3486;570;0;2268;2916;0.12732;0.0011326;;1146799;4399223;175555;3406421;2014158;1146802;4272088;173518;4899095;1697343
10;11;50400;50400;644;0;2250;305;60;0;2250;245;0.012777777777777779;0.0011236111111111113;;116112;4427294;177245;4576214;184969;116116;1941647;211735;6099048;153094
11;10;56250;56250;2908;0;2016;1375;-2;0;2016;1377;0.05169777777777778;0.0010067555555555556;;523875;5111214;40555;4842789;928721;523874;3766444;38518;6165741;867752
12;9;60000;60000;2144;0;1890;1127;297;0;1890;830;0.03573333333333333;0.0009438333333333334;;386361;5599716;175565;6419243;812213;386360;3503376;173537;6774247;610515
13;8;64800;64800;321;0;1750;177;18;0;1750;159;0.004953703703703704;0.0008739197530864197;;57972;3044344;32289;6890337;105531;57946;4099861;236130;8135909;94468
14;7;72000;72000;820;0;1575;368;56;0;1575;312;0.01138888888888889;0.0007865277777777777;;147800;5156694;175555;6951861;290023;147804;4822450;173518;9483607;313011
15;6;75000;75000;2142;0;1512;1162;307;0;1512;855;0.02856;0.0007550666666666667;;385998;6800318;175824;7110889;864557;385988;3753119;255048;9282517;734611
16;5;75600;75600;11807;192;1500;7236;2877;0;1500;4359;0.15617724867724866;0.0007490740740740741;;2126894;14865397;176918;13021306;8392844;2126896;7868037;175021;8136678;4200475
17;4;81000;81000;1645;318;1400;931;281;0;1400;650;0.02030864197530864;0.0006991358024691359;;296413;17310488;175565;40166227;2615504;296416;6566501;173537;11264147;727323
18;3;84000;84000;486;403;1350;324;121;0;1350;203;0.0057857142857142855;0.0006741666666666667;;87645;30655643;175565;53823281;1226309;87675;5434951;173537;11577878;216635
19;2;90720;90720;785;502;1250;503;233;0;1250;270;0.00865299823633157;0.0006242283950617284;;141467;39094161;1861119;79945211;2299134;141497;4558588;1907972;11385946;277962
20;1;100000;100000;1508;795;1134;871;372;0;1134;499;0.01508;0.0005663;;271746;78927905;1331969;123979139;8352647;271748;10093146;1386088;13362988;632014
;;113400000;;;;;23180;;;;17239;0.9642440652557319;0.025528444444444444;0.9897725097001764
;;;;;;;0.25629853321829166;;;;;
