ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1097;0;11340;0;0;0;11340;0;0.1097;0.005663;;197800;207364;175552;194667;197800;197801;208993;173517;199851;197801
2;19;15750;15750;1577;0;7200;720;0;0;7200;720;0.10012698412698413;0.003595555555555556;;284194;499679;40821;401021;303939;284195;500149;38989;920259;303935
3;18;22500;22500;897;0;5040;180;-4;0;5040;184;0.03986666666666667;0.002516888888888889;;161659;463553;85831;693212;171243;161663;463426;83989;1965403;171388
4;17;25200;25200;1862;0;4500;1260;150;0;4500;1110;0.07388888888888889;0.0022472222222222225;;335500;848362;31831;863053;398046;335500;847734;30005;2107724;392610
5;16;28350;28350;1154;0;4000;760;40;0;4000;720;0.04070546737213404;0.0019975308641975308;;208051;943287;4552;1209381;252803;208051;889644;11536;3429956;249881
6;15;30240;30240;1257;0;3750;930;116;0;3750;814;0.041567460317460315;0.0018726851851851853;;226592;1307485;10221;1425819;295527;226580;740744;8389;3143641;283835
7;14;37800;37800;958;0;3000;480;-70;0;3000;550;0.025343915343915342;0.0014981481481481482;;172637;681545;31823;1660959;206980;172641;685917;29990;3739557;220168
8;13;39375;39375;2957;0;2880;2205;-150;0;2880;2355;0.07509841269841269;0.0014382222222222222;;532698;2031557;18335;1838911;775133;532684;1850296;16509;3553749;801090
9;12;50400;50400;55;0;2250;298;169;0;2250;129;0.0010912698412698413;0.0011236111111111113;;10082;778815;376556;2593862;21292;10104;547612;374488;5492691;14978
10;11;54000;54000;540;0;2100;63;-302;0;2100;365;0.01;0.0010487037037037038;;97395;1424787;175566;2612472;111155;97399;1785264;173540;6282646;161377
11;10;64800;64800;1283;0;1750;506;-504;0;1750;1010;0.019799382716049384;0.0008739197530864197;;231273;2043842;31835;2718261;338237;231254;2411192;30044;7585102;494781
12;9;65625;65625;1997;0;1728;1312;-45;0;1728;1357;0.030430476190476192;0.0008629333333333332;;359774;2497365;18335;3252610;655586;359892;2801516;151516;7938233;696423
13;8;67500;67500;20;0;1680;189;152;0;1680;37;0.0002962962962962963;0.000838962962962963;;3793;1125701;256586;3624091;13098;3797;1019459;344958;8716433;7436
14;7;70875;70875;6350;0;1600;4201;79;0;1600;4122;0.08959435626102293;0.0007990123456790123;;1143926;4460000;18335;3642768;2362075;1143929;4097227;16553;7848733;2327749
15;6;72000;72000;442;0;1575;222;-84;0;1575;306;0.006138888888888889;0.0007865277777777777;;79749;4556927;175556;6496806;170053;79728;2521823;173521;9082608;165175
16;5;75000;75000;1104;0;1512;656;-66;0;1512;722;0.01472;0.0007550666666666667;;199049;5020546;175556;6561761;471531;199040;3435115;173521;9557803;414959
17;4;78750;78750;9584;0;1440;7213;1889;0;1440;5324;0.1217015873015873;0.0007191111111111111;;2123689;8763192;876275;6786931;4962358;1937027;4407162;1087868;7412345;3245135
18;3;81000;81000;2319;2;1400;1650;478;0;1400;1172;0.02862962962962963;0.0006991358024691359;;417845;10793908;175556;10860449;1580262;417845;3511094;173521;10477709;860582
19;2;84000;84000;6421;115;1350;4695;1416;0;1350;3279;0.07644047619047618;0.0006741666666666667;;1156696;13590177;175556;21132025;6198518;1156697;6177000;173521;10903726;2522912
20;1;84375;84375;4544;1111;1344;3316;852;0;1344;2464;0.053854814814814814;0.0006711703703703703;;818579;33653154;104282;42503543;11921574;818584;6653396;147052;12592441;1779957
;;113400000;;;;;30856;;;;26740;0.9589949735449738;0.030681574691358023;0.9896765482363318
;;;;;;;0.13339382940108893;;;;;
