ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;156;0;6000;0;0;0;6000;0;0.008253968253968255;0.002126984126984127;;28277;28279;13571;197221;28277;28281;28283;11511;197690;28281
2;19;30240;30240;837;0;3750;0;0;0;3750;0;0.027678571428571427;0.0013293650793650795;;150864;156916;9971;234047;150865;150864;157065;7911;602255;150868
3;18;33750;33750;5945;0;3360;1500;270;0;3360;1230;0.17614814814814814;0.001191111111111111;;1070896;1283712;40571;393103;1115234;1070897;1282382;38511;393491;1100423
4;17;35000;35000;1015;0;3240;360;135;0;3240;225;0.029;0.0011485714285714285;;183027;1441073;175571;1472204;231682;183027;385118;173511;1472680;189347
5;16;39375;39375;1221;0;2880;210;-15;0;2880;225;0.03100952380952381;0.001020952380952381;;220115;385593;18071;1663941;226508;220120;385411;16011;1663960;226747
6;15;40000;40000;1703;0;2835;525;102;0;2835;423;0.042575;0.0010049999999999998;;306865;1671146;175571;1889830;368788;306853;1563221;173511;1890160;357562
7;14;45000;45000;1112;0;2520;210;45;0;2520;165;0.02471111111111111;0.0008933333333333334;;200480;402985;175571;2207493;209452;200468;402738;173512;2206047;206860
8;13;50000;50000;1697;0;2268;519;23;0;2268;496;0.03394;0.000804;;305792;2149190;175575;2413990;388372;305783;1862468;173515;2414501;385340
9;12;52500;52500;667;0;2160;141;13;0;2160;128;0.012704761904761904;0.0007657142857142857;;120260;1726391;85575;2729024;144867;120264;1411136;83515;2728954;142673
10;11;56700;56700;1060;0;2000;298;1;0;2000;297;0.01869488536155203;0.000708994708994709;;191127;2079552;50676;2857670;257326;191117;2078129;48625;2854015;260436
11;10;75000;75000;8835;0;1512;2771;7;0;1512;2764;0.1178;0.000536;;1591449;4214417;175575;3064185;2366767;1591450;4209333;173515;3488699;2371340
12;9;81000;81000;9242;0;1400;3177;81;0;1400;3096;0.11409876543209876;0.0004962962962962963;;1664836;6371006;175575;4705460;3193735;1664838;6197364;173506;4704768;2739093
13;8;90000;90000;632;0;1260;136;14;0;1260;122;0.007022222222222222;0.0004466666666666667;;113953;2247554;385230;8626413;156763;113957;2046592;383212;8398654;146674
14;7;101250;101250;362;0;1120;68;2;0;1120;66;0.0035753086419753085;0.000397037037037037;;65350;2141857;1120780;8748928;94381;65354;2081996;1118735;8747184;85327
15;6;112500;112500;4116;0;1008;942;-9;0;1008;951;0.03658666666666667;0.0003573333333333333;;741558;5482454;85575;8808012;1267347;741556;5353582;83515;8803282;1269503
16;5;126000;126000;3021;0;900;715;20;0;900;695;0.023976190476190477;0.0003190476190476191;;544335;8173457;175575;10023518;1280984;544324;8047417;173515;10020903;1237372
17;4;168750;168750;6943;0;672;1317;-25;0;672;1342;0.0411437037037037;0.00023822222222222222;;1250648;9015526;1121625;10818723;2828157;1250635;9030442;1193657;10815852;2983444
18;3;180000;180000;2806;0;630;463;-45;0;630;508;0.015588888888888888;0.00022333333333333336;;505510;9275698;508682;13526362;1177999;505513;7804122;506757;13522791;1148552
19;2;196875;196875;9777;0;576;1789;90;0;576;1699;0.04966095238095238;0.0002041904761904762;;1761143;14201104;247453;20240939;5868003;1761143;12006224;245430;20157964;5173114
20;1;840000;840000;59947;0;135;2786;4;0;135;2782;0.07136547619047619;4.7857142857142856e-05;;47157935;72627694;813569;24324996;62186243;47140561;72601064;811837;24313526;62007995
;;113400000;;;;;17927;;;;17214;0.8855341446208111;0.014260010582010586;0.8997941552028217
;;;;;;;0.03977241033078596;;;;;
