ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;290;0;11340;0;0;0;11340;0;0.029;0.004019999999999999;;52400;52402;175551;197493;52400;52404;52406;173514;197689;52404
2;19;18900;18900;175;0;6000;0;0;0;6000;0;0.009259259259259259;0.002126984126984127;;31690;31696;13551;258447;31690;31698;31700;11514;258558;31698
3;18;25200;25200;179;0;4500;0;0;0;4500;0;0.0071031746031746034;0.0015952380952380953;;32421;32427;31551;298106;32421;32429;32431;29514;298327;32429
4;17;26250;26250;1382;0;4320;360;120;0;4320;240;0.05264761904761905;0.0015314285714285714;;249089;338546;40551;338623;252691;249090;298436;38514;338865;250963
5;16;33750;33750;517;0;3360;60;0;0;3360;60;0.015318518518518518;0.001191111111111111;;93247;93390;40551;595972;93247;93255;93392;38514;596283;93255
6;15;45000;45000;49;0;2520;0;0;0;2520;0;0.0010888888888888888;0.0008933333333333334;;9012;9155;175551;697413;9012;9015;9157;173514;697800;9019
7;14;50400;50400;4495;0;2250;2010;0;0;2250;2010;0.08918650793650794;0.0007976190476190477;;809772;1246044;73116;714811;915873;809760;1245446;71142;715271;915494
8;13;52500;52500;509;0;2160;357;27;0;2160;330;0.009695238095238095;0.0007657142857142857;;91819;136854;343625;1532921;93362;91827;136429;341627;1533450;93354
9;12;63000;63000;6091;0;1800;2310;-40;0;1800;2350;0.09668253968253969;0.0006380952380952382;;1097297;1633548;175555;1633249;1232257;1097298;1590648;173518;1633864;1227644
10;11;64800;64800;2931;0;1750;1112;45;0;1750;1067;0.045231481481481484;0.0006203703703703703;;528006;2198459;31555;2804275;637629;528023;1821684;29518;2804578;600909
11;10;72000;72000;6377;0;1575;2515;135;0;1575;2380;0.08856944444444445;0.0005583333333333333;;1148789;3280700;175555;3344470;1475139;1148791;2650599;173518;3341288;1390385
12;9;81000;81000;2914;0;1400;1110;27;0;1400;1083;0.03597530864197531;0.0004962962962962963;;524957;3736183;175555;4613160;737303;524946;1862975;173518;4612656;689811
13;8;84000;84000;156;0;1350;15;5;0;1350;10;0.0018571428571428571;0.00047857142857142857;;28273;393202;175555;5454576;30072;28281;134005;173518;5453339;28742
14;7;100800;100800;2030;0;1125;795;-1;0;1125;796;0.02013888888888889;0.00039880952380952383;;365826;1557717;892249;5491432;492222;365826;3187178;890322;5490289;499837
15;6;108000;108000;1195;0;1050;354;2;0;1050;352;0.011064814814814816;0.00037222222222222225;;215423;2094017;175555;5931272;323648;215411;1723302;173518;6403097;302020
16;5;112500;112500;9029;0;1008;3012;37;0;1008;2975;0.08025777777777778;0.0003573333333333333;;1626502;7593780;85555;6242084;3111515;1626503;7368154;83518;6237158;3024040
17;4;129600;129600;1994;0;875;533;0;0;875;533;0.015385802469135802;0.00031018518518518515;;359227;5847560;569198;8007526;619238;359347;5843701;567234;7981189;605650
18;3;140000;140000;9324;0;810;2373;20;0;810;2353;0.0666;0.0002871428571428571;;1679597;9904596;236710;8398155;3736900;1679595;9843228;234735;8395265;3655216
19;2;506250;506250;5438;0;224;404;-20;0;224;424;0.010741728395061729;7.94074074074074e-05;;979642;7864435;142974;11464749;2240513;979623;10732018;140980;64463937;2582050
20;1;540000;540000;106016;0;210;8523;4;0;210;8519;0.19632592592592593;7.444444444444444e-05;;55996226;71847216;582714;16517056;64729686;53673441;69194594;581199;16506538;62651253
;;113400000;;;;;25843;;;;25482;0.8821300617283949;0.017592640211640205;0.8997227019400351
;;;;;;;0.013968966451263398;;;;;
