ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;35;0;6000;0;0;0;6000;0;0.001851851851851852;0.002126984126984127;;6500;6502;13571;198608;6500;6504;6506;11511;199845;6504
2;19;30240;30240;92;0;3750;0;0;0;3750;0;0.0030423280423280425;0.0013293650793650795;;16747;16753;9971;213636;16747;16755;16757;7911;214792;16755
3;18;39375;39375;736;0;2880;0;0;0;2880;0;0.018692063492063492;0.001020952380952381;;132670;132813;18081;238351;132670;132678;132815;16030;239616;132678
4;17;45000;45000;5312;0;2520;1410;360;0;2520;1050;0.11804444444444444;0.0008933333333333334;;956962;1135083;175571;379207;989102;956963;1009883;173511;380540;968702
5;16;47250;47250;1136;0;2400;30;-9;0;2400;39;0.024042328042328042;0.0008507936507936508;;204821;234710;40571;1344255;204822;204822;234315;38511;1345677;204823
6;15;50000;50000;1656;0;2268;306;18;0;2268;288;0.03312;0.000804;;298406;660225;175571;1557238;310816;298407;660185;173511;1558727;309545
7;14;70000;70000;734;0;1620;102;10;0;1620;92;0.010485714285714286;0.0005742857142857142;;132313;351413;175571;1863961;139448;132317;1102227;173512;3621480;140813
8;13;70875;70875;12462;0;1600;2790;169;0;1600;2621;0.17583068783068784;0.0005671957671957671;;2244786;3867646;18075;2004718;2710333;2244788;3730496;16015;2006377;2676884
9;12;75000;75000;3595;0;1512;718;80;0;1512;638;0.047933333333333335;0.000536;;647660;4450056;175575;4277298;805713;647648;4307151;173515;4278616;757937
10;11;81000;81000;803;0;1400;114;-24;0;1400;138;0.00991358024691358;0.0004962962962962963;;144740;2403037;175575;4937877;164592;144734;1286872;173515;4938011;164894
11;10;84000;84000;1;0;1350;8;0;0;1350;8;1.1904761904761905e-05;0.00047857142857142857;;497;640;175575;5086891;497;504;642;173515;5088364;504
12;9;100800;100800;1451;0;1125;157;-34;0;1125;191;0.01439484126984127;0.00039880952380952383;;261507;4210178;31575;5082226;321735;261497;4207620;29515;7606605;333750
13;8;112500;112500;770;0;1008;110;-53;0;1008;163;0.006844444444444445;0.0003573333333333333;;138790;3220677;85575;5361386;170727;138794;4535968;83515;8498020;240130
14;7;113400;113400;5334;0;1000;792;-30;0;1000;822;0.04703703703703704;0.0003544973544973545;;960924;5923832;47183;5508928;1288646;960905;5505579;45194;9145822;1320202
15;6;118125;118125;61;0;960;16;-1;0;960;17;0.0005164021164021164;0.0003403174603174603;;11171;1153872;160624;6497419;17558;11175;3664814;247675;10167205;23160
16;5;135000;135000;20152;0;840;3828;316;0;840;3512;0.1492740740740741;0.0002977777777777778;;3795389;10168247;1141667;6516662;6319325;3663473;9854374;1139658;7025857;5934352
17;4;140000;140000;978;0;810;148;-34;0;810;182;0.006985714285714286;0.0002871428571428571;;176241;5880489;317238;11893287;291046;176245;3876460;315213;11908848;294203
18;3;162000;162000;3197;0;700;515;22;0;700;493;0.019734567901234568;0.00024814814814814816;;576025;7353739;329569;12074633;914222;576012;5237548;327539;15761832;954654
19;2;196875;196875;36578;9;576;5217;266;0;576;4951;0.18579301587301586;0.0002041904761904762;;8292235;25471146;160030;12663341;19302615;8288968;24049931;158020;12656912;16224605
20;1;787500;787500;11074;0;144;409;3;0;144;406;0.014062222222222222;5.104761904761905e-05;;2014435;38313644;11447195;61052098;10310229;2014022;38301813;11441925;61033453;10308442
;;113400000;;;;;16670;;;;15611;0.8876105555555556;0.012217042328042327;0.8998275978835979
;;;;;;;0.06352729454109178;;;;;
