ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;2111;0;6000;0;0;0;6000;0;0.11169312169312169;0.0010402116402116403;;381064;394322;6309;172854;381122;380998;396652;5236;172117;381839
2;19;26250;26250;337;0;4320;0;0;0;4320;0;0.012838095238095239;0.000748952380952381;;61526;62642;5363;489365;61526;61436;62418;4397;489606;61473
3;18;30240;30240;1610;0;3750;120;0;0;3750;120;0.05324074074074074;0.0006501322751322751;;290790;365155;11736;604535;292839;290734;366404;10840;604471;293419
4;17;33750;33750;1045;0;3360;180;0;0;3360;180;0.030962962962962963;0.0005825185185185186;;189096;883481;4536;771655;210413;189040;885230;3646;772015;210983
5;16;42000;42000;1894;0;2700;270;0;0;2700;270;0.0450952380952381;0.00046809523809523816;;341909;932064;4113;963820;371105;341853;932289;3640;964177;371525
6;15;47250;47250;3261;0;2400;570;30;0;2400;540;0.06901587301587302;0.0004160846560846561;;588218;1236586;49536;1308974;642742;588161;1084418;48640;1309328;638752
7;14;50400;50400;713;0;2250;60;0;0;2250;60;0.014146825396825397;0.0003900793650793651;;129208;326690;40536;1900377;132385;129151;326624;39647;1900723;132670
8;13;56250;56250;3241;0;2016;966;14;0;2016;952;0.057617777777777775;0.00034951111111111114;;584567;2420736;5363;2033010;779048;584557;2422277;4408;2033310;778446
9;12;70875;70875;1565;0;1600;388;-183;0;1600;571;0.022081128747795414;0.0002773897707231041;;282685;2241261;27043;2618489;381654;282642;2241904;26152;3430770;427736
10;11;75000;75000;1673;0;1512;442;-48;0;1512;490;0.022306666666666666;0.0002621333333333334;;302129;2487098;4543;2904655;409626;302072;2487463;3652;4923608;420902
11;10;75600;75600;1809;0;1500;304;-28;0;1500;332;0.023928571428571428;0.0002600529100529101;;326575;1769760;425501;3210189;392825;326553;1880377;425299;3951085;401331
12;9;81000;81000;14116;0;1400;4956;557;0;1400;4399;0.1742716049382716;0.00024271604938271607;;2931757;6460994;3839;3928798;4345651;2846054;5240765;3640;3928681;3977971
13;8;94500;94500;2712;0;1200;790;136;0;1200;654;0.0286984126984127;0.00020804232804232805;;489281;6645267;981911;7436009;888835;489223;2817134;981615;7436186;690169
14;7;100000;100000;940;0;1134;223;2;0;1134;221;0.0094;0.0001966;;170059;5580723;4543;8271314;330720;170002;5274632;3652;8270694;304514
15;6;105000;105000;4541;0;1080;1335;77;0;1080;1258;0.04324761904761905;0.00018723809523809524;;818736;7781247;70083;8452245;1819878;818680;7511283;69900;8452495;1708865
16;5;120000;120000;2850;0;945;772;47;0;945;725;0.02375;0.00016383333333333335;;514106;8617867;3568;10076341;1252107;514060;7740641;3652;10634805;1171154
17;4;126000;126000;10276;1;900;3036;-17;0;900;3053;0.08155555555555556;0.00015603174603174603;;1851731;13274688;350572;11866821;5866160;1851676;9474257;350390;11866430;4961644
18;3;140000;140000;1476;4;810;334;42;0;810;292;0.010542857142857142;0.00014042857142857143;;266609;13578825;4543;26914074;754061;266628;7022287;3652;14388003;584083
19;2;200000;200000;4372;0;567;847;8;0;567;839;0.02186;9.83e-05;;788306;22651772;179139;28980436;3445935;788250;20735778;178949;21626174;3347551
20;1;600000;600000;19970;0;189;1358;1;0;189;1357;0.03328333333333333;3.276666666666667e-05;;4841736;41108991;1798192;35689627;22492210;4841302;41105546;1797916;35693800;22455190
;;113400000;;;;;16951;;;;16313;0.8895363844797178;0.006871117989417989;0.8964075024691358
;;;;;;;0.03763789746917586;;;;;
