ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;187;0;3600;0;0;0;3600;0;0.011873015873015874;0.0025523809523809527;;33853;33855;40551;195288;33853;33857;33859;38514;195610;33857
2;19;20000;20000;532;0;2835;0;0;0;2835;0;0.0266;0.0020099999999999996;;95950;95956;175551;237712;95950;95958;95960;173505;237895;95958
3;18;42000;42000;3803;0;1350;180;-95;0;1350;275;0.09054761904761904;0.0009571428571428571;;685101;800407;175551;341637;700766;685082;848549;173514;1714610;704293
4;17;45000;45000;7873;0;1260;1170;245;0;1260;925;0.17495555555555556;0.0008933333333333334;;1418186;2279981;175551;1034949;1579033;1418184;1583100;173514;1035299;1473743
5;16;45360;45360;3908;0;1250;675;110;0;1250;565;0.08615520282186949;0.0008862433862433862;;704005;2999544;10796;2461454;916857;704007;1558532;8409;2461894;759520
6;15;50400;50400;813;0;1125;25;15;0;1125;10;0.01613095238095238;0.0007976190476190477;;146542;2342983;31551;3220621;163133;146550;256405;29514;3220697;147259
7;14;54000;54000;2923;0;1050;490;55;0;1050;435;0.05412962962962963;0.0007444444444444445;;526577;2114924;175551;3378085;620497;526576;1376948;173515;3375778;592334
8;13;56700;56700;1977;0;1000;326;55;0;1000;271;0.03486772486772487;0.000708994708994709;;356192;2643694;13555;4020473;478794;356193;2642091;11518;4020550;445460
9;12;64800;64800;683;0;875;60;-5;0;875;65;0.010540123456790123;0.0006203703703703703;;123133;1192441;32395;4385111;143336;123137;1024686;29990;4385260;135481
10;11;67500;67500;878;0;840;110;27;0;840;83;0.013007407407407407;0.0005955555555555556;;158238;1055648;85555;4516750;199125;158242;1055370;83518;4516988;191926
11;10;90000;90000;1629;0;630;264;-12;0;630;276;0.0181;0.0004466666666666667;;293555;1949362;1602899;4683571;435449;293564;1907660;1600903;6386164;443742
12;9;90720;90720;443;0;625;70;15;0;625;55;0.0048831569664903;0.0004431216931216931;;79936;2342077;724065;4985610;149947;79940;2340727;721714;7304539;143142
13;8;100000;100000;26;0;567;2;-1;0;567;3;0.00026;0.000402;;4881;5024;280213;5062193;4881;4885;5026;278219;6964537;4885
14;7;113400;113400;12836;0;500;1625;-34;0;500;1659;0.11319223985890653;0.0003544973544973545;;2312108;6833195;397130;5087759;4022346;2312108;6824667;395149;5074694;4214217
15;6;151200;151200;1463;0;375;124;-34;0;375;158;0.009675925925925926;0.00026587301587301587;;263657;4529354;188205;7569915;514842;263657;4513747;257425;13628115;569827
16;5;157500;157500;2146;0;360;165;-81;0;360;246;0.013625396825396825;0.00025523809523809527;;386732;4445359;128290;12092910;616482;386718;7126817;126277;16655534;1042913
17;4;162000;162000;22970;0;350;2463;111;0;350;2352;0.14179012345679012;0.00024814814814814816;;7689673;16825706;711298;12660404;12102002;7499388;15284400;709303;12657557;10191703
18;3;168750;168750;7882;2;336;801;52;0;336;749;0.04670814814814815;0.00023822222222222222;;1419796;21692562;40555;27242504;5672618;1419804;11708687;38518;20684338;3622626
19;2;196875;196875;1377;1;288;131;0;0;288;131;0.006994285714285714;0.0002041904761904762;;248171;16031871;18055;47742891;889396;248170;13365860;16018;23855000;777105
20;1;756000;756000;9157;0;75;214;1;0;75;213;0.012112433862433863;5.3174603174603176e-05;;1649540;30377766;1878256;48303056;11533128;1649539;30367271;1876985;48293692;11491169
;;56700000;;;;;8895;;;;8471;0.886148941798942;0.013677216931216932;0.8998261587301589
;;;;;;;0.0476672287802136;;;;;
