ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;25200;25200;18;0;4500;0;0;0;4500;0;0.0007142857142857143;0.0015952380952380953;;3440;3442;31571;197665;3440;3444;3446;29511;197689;3444
2;19;28350;28350;1518;0;4000;0;0;0;4000;0;0.05354497354497355;0.001417989417989418;;273569;279110;4571;209633;273570;273570;280583;11511;209571;273572
3;18;30240;30240;514;0;3750;0;0;0;3750;0;0.016997354497354497;0.0013293650793650795;;92720;98466;10816;491181;92720;92728;98469;8406;491221;92728
4;17;37800;37800;169;0;3000;0;0;0;3000;0;0.004470899470899471;0.0010634920634920635;;30619;30625;31571;592090;30619;30627;30629;29511;592198;30627
5;16;39375;39375;80;0;2880;0;0;0;2880;0;0.0020317460317460317;0.001020952380952381;;14588;14731;18071;630803;14588;14596;14733;16011;630988;14596
6;15;45360;45360;3929;0;2500;220;10;0;2500;210;0.08661816578483245;0.0008862433862433862;;707796;741063;9971;653599;710669;707798;740525;7911;653803;710492
7;14;56250;56250;746;0;2016;48;6;0;2016;42;0.013262222222222222;0.0007146666666666666;;134472;421424;40571;1369437;136313;134476;420913;38512;1369923;135594
8;13;60000;60000;1104;0;1890;400;20;0;1890;380;0.0184;0.00067;;199051;1428789;175575;1512355;240712;199040;1255360;173515;1512929;236956
9;12;64800;64800;440;0;1750;2;2;0;1750;0;0.006790123456790123;0.0006203703703703703;;79392;227371;31575;1719801;79393;79400;79537;29515;1720443;79400
10;11;84000;84000;13194;0;1350;3490;18;0;1350;3472;0.15707142857142858;0.00047857142857142857;;2376669;3936031;175575;1807754;2960460;2376671;3933896;173515;1808484;2958271
11;10;100800;100800;6027;0;1125;1044;-82;0;1125;1126;0.05979166666666667;0.00039880952380952383;;1085788;2281237;44725;4206256;1302919;1085789;2346432;42411;4473762;1314071
12;9;101250;101250;6234;0;1120;1353;29;0;1120;1324;0.06157037037037037;0.000397037037037037;;1123016;6454649;40575;5701213;1776089;1123017;5059144;38515;5700461;1657702
13;8;108000;108000;5624;0;1050;1336;76;0;1050;1260;0.05207407407407407;0.00037222222222222225;;1013130;7292601;175575;6884397;1425721;1013132;3922223;173515;6875714;1269098
14;7;126000;126000;958;0;900;68;-19;0;900;87;0.007603174603174603;0.0003190476190476191;;172637;1894166;187932;7936846;194526;172641;1892106;185934;7926339;210601
15;6;140000;140000;6400;0;810;1138;-79;0;810;1217;0.045714285714285714;0.0002871428571428571;;1152913;8745605;175575;8118235;1820512;1152901;8742528;173515;8114768;1823627
16;5;157500;157500;6587;0;720;1061;-19;0;720;1080;0.04182222222222222;0.00025523809523809527;;1186581;7741721;109309;10008408;2084783;1186561;7819565;107292;10556446;2104332
17;4;168000;168000;5725;0;675;1013;150;0;675;863;0.03407738095238095;0.00023928571428571429;;1031295;8573260;2561719;12020304;2132447;1031285;4687197;2559704;12014006;1712102
18;3;189000;189000;4330;0;600;539;-66;0;600;605;0.02291005291005291;0.0002126984126984127;;780073;6899146;215232;13086173;1254999;780081;8501566;213215;13082552;1420819
19;2;196875;196875;17551;0;576;2702;147;0;576;2555;0.08914793650793651;0.0002041904761904762;;3161387;17689175;41747;13904755;8833305;3161387;14737943;39728;13898241;7525467
20;1;756000;756000;85176;0;150;3468;3;0;150;3465;0.11266666666666666;5.3174603174603176e-05;;53930399;88437806;5042926;27192781;72342121;53915259;88402526;5040497;27182968;72298536
;;113400000;;;;;17882;;;;17686;0.8872790299823634;0.012535735449735451;0.8998147654320988
;;;;;;;0.010960742646236438;;;;;
