ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;31;0;11340;0;0;0;11340;0;0.0031;0.004019999999999999;;5786;5788;175566;196773;5786;5790;5792;173511;197686;5790
2;19;30240;30240;572;0;3750;0;0;0;3750;0;0.018915343915343916;0.0013293650793650795;;103158;103164;5525;211105;103158;103166;103168;7911;211899;103166
3;18;42000;42000;1129;0;2700;150;0;0;2700;150;0.02688095238095238;0.0009571428571428571;;203546;321392;175571;322259;209653;203547;321319;173511;323143;209622
4;17;45360;45360;1420;0;2500;430;0;0;2500;430;0.03130511463844797;0.0008862433862433862;;255940;491460;10811;534033;262956;255941;491663;8327;535011;262886
5;16;50000;50000;307;0;2268;0;0;0;2268;0;0.00614;0.000804;;55456;55599;189963;798115;55456;55464;55601;187926;799179;55464
6;15;63000;63000;4571;0;1800;1180;27;0;1800;1153;0.07255555555555555;0.0006380952380952382;;823462;1289648;175571;861782;887484;823464;1289237;173511;2360507;884639
7;14;64800;64800;5100;0;1750;1308;-22;0;1750;1330;0.0787037037037037;0.0006203703703703703;;918797;2191826;31571;1693698;1044868;918779;1599082;29512;2595902;987981
8;13;70000;70000;1382;0;1620;82;-40;0;1620;122;0.019742857142857142;0.0005742857142857142;;249091;2037990;189966;2640124;276073;249092;1301400;187916;3787849;272742
9;12;72000;72000;2985;0;1575;709;6;0;1575;703;0.04145833333333333;0.0005583333333333333;;537864;1813295;175575;2893260;621402;537729;1105938;173515;3326914;586935
10;11;81000;81000;16428;0;1400;4636;514;0;1400;4122;0.2028148148148148;0.0004962962962962963;;2977758;6274563;175575;3439662;4017524;2977334;4560940;173515;3439716;3472899
11;10;84375;84375;3896;0;1344;1064;57;0;1344;1007;0.046174814814814814;0.00047644444444444443;;701840;7083405;18075;6575206;1145115;701828;3709745;16015;6546355;950647
12;9;94500;94500;5204;0;1200;1424;143;0;1200;1281;0.055068783068783066;0.0004253968253968254;;937524;8073217;85575;7293197;1398592;937532;4022196;83515;7256233;1233499
13;8;101250;101250;515;0;1120;87;-3;0;1120;90;0.00508641975308642;0.000397037037037037;;92890;3362169;40575;8736965;134403;92894;2426238;38515;8728846;123764
14;7;112500;112500;5997;0;1008;1487;122;0;1008;1365;0.05330666666666667;0.0003573333333333333;;1080381;9763838;85575;8833957;2206534;1080383;8441054;83515;8830664;2031317
15;6;120000;120000;371;0;945;66;-19;0;945;85;0.0030916666666666666;0.000335;;66982;7351424;189976;9984156;121937;66986;5757568;187954;11000769;112631
16;5;131250;131250;10408;0;864;2303;33;0;864;2270;0.07929904761904762;0.00030628571428571423;;1893453;11757865;40575;10059211;4310954;1893019;10620741;38515;10053571;4048436
17;4;141750;141750;5605;0;800;1281;84;0;800;1197;0.039541446208112875;0.00028359788359788357;;1009693;13711341;40575;14710919;2326394;1009677;9713463;38515;14117374;1965766
18;3;175000;175000;4798;1;648;828;9;0;648;819;0.02741714285714286;0.00022971428571428573;;864330;15268932;175575;22468793;2575169;864313;10449123;173515;20107058;2415016
19;2;180000;180000;7696;2;630;1398;103;0;630;1295;0.042755555555555554;0.00022333333333333336;;1386312;20445137;189968;37687626;5149031;1386313;15229813;187918;20984237;4170022
20;1;810000;810000;26363;0;140;1249;6;0;140;1243;0.03254691358024692;4.9629629629629625e-05;;5742854;51430180;3392927;43034054;33121098;5740683;51406337;3390638;43025417;32777631
;;113400000;;;;;19682;;;;18662;0.8859051322751321;0.013967904761904763;0.8998730370370369
;;;;;;;0.05182400162585103;;;;;
