ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;363;0;11340;0;0;0;11340;0;0.0363;0.004019999999999999;;65541;65543;175571;196995;65541;65545;65547;173505;197686;65545
2;19;28350;28350;2540;0;4000;800;0;0;4000;800;0.08959435626102293;0.001417989417989418;;457643;546098;4571;271063;472915;457644;545423;12216;271655;472821
3;18;33750;33750;571;0;3360;60;0;0;3360;60;0.01691851851851852;0.001191111111111111;;102971;573789;40571;736808;105979;102979;573376;38511;737479;105976
4;17;37800;37800;544;0;3000;100;0;0;3000;100;0.014391534391534391;0.0010634920634920635;;98109;216147;31571;847807;100421;98117;216060;29511;848572;100418
5;16;54000;54000;4172;0;2100;1220;-20;0;2100;1240;0.07725925925925926;0.0007444444444444445;;751638;1340110;175571;954165;860765;751639;1339703;173511;954998;861620
6;15;56700;56700;2090;0;2000;585;83;0;2000;502;0.03686067019400353;0.000708994708994709;;376658;1333294;480210;1713967;432553;376658;574110;478170;1714907;399262
7;14;64800;64800;277;0;1750;30;-1;0;1750;31;0.004274691358024691;0.0006203703703703703;;50050;168487;31571;2177956;50161;50054;168672;29512;2178338;50162
8;13;70000;70000;1703;0;1620;420;34;0;1620;386;0.02432857142857143;0.0005742857142857142;;306874;1331042;249722;2236253;403855;306875;1331155;247673;2236730;400529
9;12;108000;108000;12703;0;1050;2970;-135;0;1050;3105;0.11762037037037038;0.00037222222222222225;;2366661;3907373;936331;2551554;2958853;2366233;3906193;934312;5888507;2990794
10;11;112500;112500;3236;0;1008;555;-84;0;1008;639;0.028764444444444443;0.0003573333333333333;;583050;5349764;85575;4926758;783863;583053;2795111;83509;9555979;774187
11;10;118125;118125;1791;0;960;160;-150;0;960;310;0.015161904761904762;0.0003403174603174603;;322717;4301026;18920;6070473;361415;322698;4298714;61034;8100912;430963
12;9;126000;126000;10655;0;900;2338;155;0;900;2183;0.08456349206349206;0.0003190476190476191;;1997779;8241262;175575;6518009;2748188;1997351;4794992;173515;6642609;2570155
13;8;135000;135000;3810;0;840;589;-21;0;840;610;0.02822222222222222;0.0002977777777777778;;686369;8622375;287611;8636266;985507;686357;2254915;285575;11633934;865936
14;7;151200;151200;31095;0;750;6205;648;0;750;5557;0.2056547619047619;0.00026587301587301587;;7379062;16379379;138662;9413214;11511786;6485310;12657054;136645;9409772;9080631
15;6;157500;157500;1155;0;720;216;32;0;720;184;0.007333333333333333;0.00025523809523809527;;208221;6033653;85575;18037916;370394;208221;4500015;83515;18031033;325655
16;5;168000;168000;235;0;675;51;8;0;675;43;0.0013988095238095237;0.00023928571428571429;;42502;3588873;175575;18329235;83026;42506;3551347;173515;18322038;71891
17;4;168750;168750;1886;0;672;258;-12;0;672;270;0.011176296296296297;0.00023822222222222222;;339811;16685544;152581;18499450;816935;339800;15150270;150554;18487534;773927
18;3;189000;189000;153;0;600;21;-5;0;600;26;0.0008095238095238096;0.0002126984126984127;;27729;884353;282644;18850048;33730;27733;3416618;280636;18836432;41330
19;2;200000;200000;5291;3;567;810;47;0;567;763;0.026455;0.000201;;953189;19567564;249719;18880175;3576314;953172;19241350;247670;18873216;3022520
20;1;405000;405000;23959;0;280;2071;2;0;280;2069;0.05915802469135802;9.925925925925925e-05;;5695141;47705457;983588;44707156;21405075;5692647;41210833;981746;44688449;21128411
;;113400000;;;;;19459;;;;18878;0.8862457848324516;0.013538962962962963;0.8997847477954146
;;;;;;;0.02985764941672234;;;;;
