ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;92;0;11340;0;-8524;9045;11339;8524;0.0092;0.0019660000000000003;;17386;18609;4113;25292;17446;17290;30009;3640;6493297;17290
2;19;18900;18900;4448;0;6000;2400;-3043;5389;5999;5443;0.23534391534391536;0.0010402116402116403;;801986;838264;4661;192060;813234;801897;837699;4897;7289845;801936
3;18;20000;20000;148;0;5670;0;-4630;4622;5669;4630;0.0074;0.0009830000000000001;;27492;27497;25727;851042;27492;27402;39183;25544;7697950;27402
4;17;26250;26250;29;0;4320;0;-3391;3388;4319;3391;0.0011047619047619048;0.000748952380952381;;6077;7215;4642;965895;6077;5982;62067;28901;8649962;5982
5;16;30240;30240;2261;0;3750;960;-2395;3332;3749;3355;0.07476851851851851;0.0006501322751322751;;408089;479273;11861;1029165;416674;407993;1283514;81329;8896530;409144
6;15;33750;33750;1082;0;3360;750;-2069;2806;3359;2819;0.03205925925925926;0.0005825185185185186;;195760;1481951;4659;1389911;243027;195666;1041093;93665;9844175;196440
7;14;39375;39375;1146;0;2880;540;-1781;2308;2879;2321;0.029104761904761904;0.0004993015873015873;;207269;1662893;14801;1592139;281420;207175;1042862;1102047;10517076;208101
8;13;42000;42000;1672;0;2700;516;-1836;2330;2699;2352;0.03980952380952381;0.00046809523809523816;;301959;1361636;3887;1711274;365797;301865;1174393;314089;10707513;303419
9;12;50000;50000;3539;0;2268;1587;-478;2040;2267;2065;0.07078;0.0003932;;638242;2447638;25809;2041280;940894;638154;1531855;2032153;12455788;642674
10;11;54000;54000;6416;0;2100;3606;1556;2012;2099;2050;0.11881481481481482;0.00036407407407407406;;1156455;3845213;4666;2688616;2072031;1156363;2427005;2673034;12287873;1162261
11;10;60480;60480;4341;0;1875;2563;956;1569;1874;1607;0.07177579365079365;0.00032506613756613757;;782730;5497931;424152;4860126;1543498;782636;1666648;4037079;13090724;789185
12;9;64800;64800;1664;0;1750;880;-686;1556;1749;1566;0.02567901234567901;0.0003033950617283951;;300514;4959256;40668;6084185;553819;300420;1110150;5521643;13905453;301503
13;8;70000;70000;7;0;1620;0;-1249;1243;1619;1249;0.0001;0.00028085714285714286;;2049;1754293;25867;6460313;4626;2021;8924;6444024;15383213;2021
14;7;72000;72000;632;0;1575;253;-993;1243;1574;1246;0.008777777777777778;0.0002730555555555556;;114556;2806007;4666;6465945;205205;114527;170583;6226575;15375063;114567
15;6;75000;75000;5011;0;1512;2877;1538;1305;1511;1339;0.06681333333333334;0.0002621333333333334;;903445;8334063;4666;6584273;2457734;903351;1985698;5804842;16294896;912624
16;5;75600;75600;2473;3;1500;1370;486;872;1500;884;0.03271164021164021;0.0002600529100529101;;446254;7738617;860010;8882013;1318062;446158;509734;8144590;15704992;447742
17;4;81000;81000;9306;304;1400;5713;4393;1262;1400;1320;0.11488888888888889;0.00024271604938271607;;1677007;18000613;436;17094086;8460097;1676913;3142730;6285204;15865339;1691633
18;3;84000;84000;187;337;1350;114;-780;892;1350;894;0.0022261904761904762;0.00023404761904761908;;34439;26084658;311067;53565209;490604;34423;61118;9760542;17581688;34454
19;2;94500;94500;2279;653;1200;1321;677;625;1200;644;0.024116402116402116;0.00020804232804232805;;411260;39952571;15496;63961455;7216345;411240;1299508;10281078;18779277;413302
20;1;100000;100000;1871;849;849;931;213;707;1134;718;0.01871;0.0001966;;337702;172755945;149996546;5252472785;23835265;337685;395148;10624028;21113534;338661
;;113400000;;;;;26381;;;;48417;0.9841845943562609;0.010281451851851852;0.9944660462081127
;;;;;;;-0.8352981312308101;;;;;
