ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;185;0;3600;0;-2931;2991;3599;2931;0.011746031746031746;0.0012482539682539683;;34131;35343;5434;145772;34191;34035;53666;4916;8503785;34060
2;19;22500;22500;2294;0;2520;180;-2057;2226;2519;2237;0.10195555555555555;0.0008737777777777778;;414034;460286;4642;141723;417535;413943;461918;3677;9301402;413983
3;18;25200;25200;1688;0;2250;180;-1720;1891;2249;1900;0.06698412698412698;0.0007801587301587302;;304832;774678;40642;480809;340305;304739;770630;39665;9479051;305806
4;17;33750;33750;3283;0;1680;510;-1035;1534;1679;1545;0.09727407407407407;0.0005825185185185186;;592179;952165;49642;826927;640945;592085;910205;642159;10422408;592763
5;16;35000;35000;523;0;1620;0;-1348;1343;1619;1348;0.014942857142857143;0.0005617142857142857;;95004;99415;4659;1383941;95004;94909;521380;4915;10548751;95461
6;15;39375;39375;2011;0;1440;120;-1127;1238;1439;1247;0.051073015873015874;0.0004993015873015873;;363090;679791;27159;1482203;389451;362994;826200;776119;10969533;364350
7;14;45360;45360;1731;0;1250;290;-775;1060;1249;1065;0.03816137566137566;0.0004334215167548501;;312584;1687107;11842;1848476;390891;312491;774924;1839738;11730447;313593
8;13;47250;47250;409;0;1200;0;-1001;1001;1199;1001;0.008656084656084657;0.0004160846560846561;;74485;78975;43631;2164415;74485;74390;87244;2064743;11992424;74427
9;12;52500;52500;323;0;1080;0;-864;860;1079;864;0.006152380952380953;0.0003744761904761905;;58932;60136;94599;2242193;58998;58903;485404;2232035;12874630;59573
10;11;54000;54000;10724;0;1050;2850;1836;980;1049;1014;0.1985925925925926;0.00036407407407407406;;1932497;4221774;3733;2304539;2890940;1932323;2726079;2293662;11415732;1940974
11;10;63000;63000;3125;0;900;483;-240;719;899;723;0.0496031746031746;0.00031206349206349207;;563738;4819333;42780;5026331;919384;563643;1025440;4481877;14125464;565381
12;9;64800;64800;1623;0;875;373;-364;733;874;737;0.025046296296296296;0.0003033950617283951;;293136;5569512;76668;5591132;540667;293042;605667;4932518;14374700;293982
13;8;65625;65625;441;0;864;80;-593;673;863;673;0.00672;0.0002995809523809524;;80248;3792622;27166;5925977;141982;80153;93732;4783727;15624889;80189
14;7;67500;67500;6475;0;840;1793;1044;725;839;749;0.09592592592592593;0.0002912592592592593;;1167080;6820219;1019107;6017709;2906161;1166986;1534921;5360496;13563294;1173389
15;6;70000;70000;1375;10;810;317;-306;618;810;623;0.019642857142857142;0.00028085714285714286;;248418;6579957;103703;9121217;638485;248400;669999;6427020;15892647;249229
16;5;70875;70875;4407;18;800;1401;740;650;800;661;0.06217989417989418;0.0002773897707231041;;794538;9008980;27190;15946442;2751499;794520;1533774;6092370;15795402;798268
17;4;81000;81000;2967;50;700;764;328;426;700;436;0.03662962962962963;0.00024271604938271607;;535211;10607033;4676;22265503;2227072;535127;962734;7654025;16132610;539383
18;3;84375;84375;1796;69;672;443;-25;462;672;468;0.021285925925925927;0.00023300740740740743;;324205;13361942;27168;33893619;2008479;324187;791510;9180308;18612721;325804
19;2;90000;90000;4707;398;630;1286;899;374;630;387;0.0523;0.00021844444444444445;;848531;28519088;8883;36321738;9486644;848511;1583563;7967625;17417901;853897
20;1;90720;90720;1964;496;496;453;-36;482;625;489;0.021649029982363316;0.00021671075837742504;;354448;144647153;112961236;2217941181;20281809;354431;820412;10540019;19060439;358648
;;56700000;;;;;11523;;;;21098;0.9865208289241625;0.008809205643738976;0.9953300345679015
;;;;;;;-0.8309468020480778;;;;;
