ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;1278;0;6000;0;-5333;5345;5999;5333;0.06761904761904762;0.0010402116402116403;;231006;239038;4642;173943;231064;230914;248928;5137;9158345;230977
2;19;20000;20000;899;0;5670;0;-5021;5015;5669;5021;0.04495;0.0009830000000000001;;162711;167871;3813;259107;162711;162586;176157;3640;9190266;162624
3;18;28350;28350;2231;0;4000;400;-3204;3600;3999;3604;0.07869488536155203;0.0006934744268077602;;402700;579704;13642;573822;419940;402604;578491;68244;10286989;402641
4;17;30240;30240;1626;0;3750;220;-3149;3359;3749;3369;0.05376984126984127;0.0006501322751322751;;293680;877693;11842;960919;304502;293586;539892;54066;10329990;293625
5;16;35000;35000;1845;0;3240;400;-2585;2977;3239;2985;0.052714285714285714;0.0005617142857142857;;333132;1285025;4383;1127282;376393;333010;983232;523526;10849995;333152
6;15;40000;40000;232;0;2835;285;-2148;2431;2834;2433;0.0058;0.0004915000000000001;;42627;1331571;171070;1462620;80583;42532;282004;810028;11314266;42560
7;14;45000;45000;2243;0;2520;645;-1670;2310;2519;2315;0.04984444444444444;0.0004368888888888889;;404859;1566942;4510;1508373;502687;404763;652777;1502374;12240436;404812
8;13;54000;54000;4149;0;2100;1555;-420;1957;2099;1975;0.07683333333333334;0.00036407407407407406;;748169;2665318;4649;1916411;1035079;748075;1705239;1909750;13184718;751049
9;12;56250;56250;1738;0;2016;603;-1240;1839;2015;1843;0.030897777777777777;0.00034951111111111114;;313842;2982692;49666;2667114;450888;313749;558977;2660494;13603120;314037
10;11;56700;56700;1232;0;2000;399;-1287;1686;1999;1686;0.021728395061728394;0.0003467372134038801;;222756;1938794;647246;3115769;310080;222662;238180;2977084;13533644;222701
11;10;64800;64800;10963;0;1750;4859;3148;1677;1749;1711;0.1691820987654321;0.0003033950617283951;;1975419;5601726;40666;3217793;3487071;1975334;3106178;3202527;13855381;1983491
12;9;67500;67500;589;0;1680;231;-1158;1388;1679;1389;0.008725925925925925;0.0002912592592592593;;106887;3978866;94649;6657266;215837;106792;754912;6115709;15499311;107167
13;8;70000;70000;4646;0;1620;2085;624;1442;1619;1461;0.06637142857142857;0.00028085714285714286;;837596;7283674;341882;6767635;1829890;837529;1659306;5332083;15505191;841222
14;7;70875;70875;6183;0;1600;2722;1256;1452;1600;1466;0.08723809523809524;0.0002773897707231041;;1114516;9301231;27168;8064390;2847555;1114422;1829951;6567663;15963783;1117823
15;6;75000;75000;8455;155;1512;4414;2972;1414;1512;1442;0.11273333333333334;0.0002621333333333334;;1523647;18500469;4676;9606320;6277371;1523627;2354576;6130743;16277697;1530472
16;5;78750;78750;1643;340;1440;1057;-84;1135;1440;1141;0.020863492063492063;0.00024965079365079365;;296664;28860918;36302;52745348;2737713;296646;708488;7446361;17571192;297466
17;4;81000;81000;1418;704;1400;923;-51;963;1400;974;0.017506172839506173;0.00024271604938271607;;256153;39707346;436;80300632;4472736;256135;669038;6996838;17400714;257795
18;3;84000;84000;904;999;1350;684;-340;1021;1350;1024;0.010761904761904762;0.00023404761904761908;;163503;77148487;4685;151070240;5640622;163487;403654;8612947;18466145;163852
19;2;84375;84375;753;1066;1066;465;-564;1026;1344;1029;0.008924444444444445;0.00023300740740740743;;136320;350038196;312859782;4504117658;18816751;136304;374846;9379060;18613305;136460
20;1;94500;94500;173;0;0;0;-753;753;1200;753;0.0018306878306878307;0.00020804232804232805;;9223372036854775807;-9223372036854775808;9223372036854775807;-9223372036854775808;0;31907;38801;11077223;20198727;31933
;;113400000;;;;;21947;;;;42954;0.986989594356261;0.008499742680776015;0.995489337037037
;;;;;;;-0.9571695448125028;;;;;
