ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;259;0;11340;0;-8826;9192;11339;8826;0.0259;0.0019660000000000003;;47459;48627;3786;25345;47519;47363;60078;3551;8100436;47363
2;19;15750;15750;726;0;7200;0;-5824;5815;7199;5824;0.04609523809523809;0.0012482539682539683;;131567;135799;4659;195942;131567;131442;191289;3640;9000977;131480
3;18;22500;22500;212;0;5040;0;-4322;4321;5039;4322;0.009422222222222222;0.0008737777777777778;;39018;43142;5444;239486;39018;38928;178026;4600;10170436;38929
4;17;25200;25200;782;0;4500;0;-3653;3639;4499;3653;0.031031746031746032;0.0007801587301587302;;141648;142727;40659;252909;141648;141523;331810;39647;10514251;141561
5;16;26250;26250;1652;0;4320;900;-2668;3541;4319;3568;0.06293333333333333;0.000748952380952381;;298350;449380;5444;397728;313128;298261;492068;4427;10401206;298304
6;15;28350;28350;2450;0;4000;1760;-1543;3249;3999;3303;0.08641975308641975;0.0006934744268077602;;442123;950494;13334;699205;495920;442027;805144;12640;10333451;443183
7;14;33750;33750;227;0;3360;4;-2890;2889;3359;2894;0.006725925925925926;0.0005825185185185186;;41693;191009;48588;1176910;41726;41631;180953;48647;11702076;41662
8;13;35000;35000;1340;0;3240;294;-2365;2631;3239;2659;0.038285714285714284;0.0005617142857142857;;242204;943719;3823;1189568;275619;242110;446933;3652;11681014;242241
9;12;40000;40000;25;0;2835;0;-2354;2352;2834;2354;0.000625;0.0004915000000000001;;5358;456886;55866;1433888;6387;5268;12305;55776;12780436;5271
10;11;45000;45000;2459;0;2520;1020;-1289;2282;2519;2309;0.05464444444444445;0.0004368888888888889;;443738;1433353;47641;1440436;532586;443643;1538766;101657;13234289;445627
11;10;45360;45360;1982;0;2500;1280;-734;1979;2499;2014;0.04369488536155203;0.0004334215167548501;;357871;2054230;11866;1946119;477131;357775;1343136;126075;13125127;359922
12;9;47250;47250;209;0;2400;59;-1760;1816;2399;1819;0.004423280423280424;0.0004160846560846561;;38479;1317416;140156;2307395;51850;38384;93154;679205;13410436;38406
13;8;70875;70875;812;0;1600;307;-917;1215;1599;1224;0.01145679012345679;0.0002773897707231041;;147024;795663;27149;2349465;197940;146929;596965;2336799;17746323;147734
14;7;72000;72000;3820;0;1575;2118;690;1387;1574;1428;0.05305555555555556;0.0002730555555555556;;688824;3040451;4649;2498849;1033067;688732;1504747;2486811;17401269;692616
15;6;75000;75000;6237;0;1512;3565;2122;1389;1511;1443;0.08316;0.0002621333333333334;;1124240;4463600;4121;3321298;1864981;1124183;2366311;3317722;17258617;1130882
16;5;84375;84375;16290;0;1344;9793;8343;1297;1343;1450;0.19306666666666666;0.00023300740740740743;;3171513;9287247;27166;4567767;6379198;2934905;5093673;4546419;16530150;2957137
17;4;87500;87500;1140;0;1296;566;-429;985;1296;995;0.01302857142857143;0.0002246857142857143;;206162;8975681;94666;11025303;409483;206104;512255;8632018;20143077;207130
18;3;90000;90000;12385;32;1260;7684;6441;1140;1260;1243;0.1376111111111111;0.00021844444444444445;;2342130;13961112;547404;11234963;7781455;2231536;3522432;6959029;18087306;2252546
19;2;94500;94500;1320;74;1200;680;-142;809;1200;822;0.013968253968253968;0.00020804232804232805;;238524;17065494;180436;30347300;1342576;238506;1050515;9760315;21115438;240528
20;1;100000;100000;6748;1036;1036;3723;2759;889;1134;964;0.06748;0.0001966;;1216152;60548463;42535527;1800899507;19654875;1216134;3472414;8070634;21087488;1231058
;;113400000;;;;;33753;;;;53114;0.983028492063492;0.011126103703703705;0.9941545957671957
;;;;;;;-0.5736082718573163;;;;;
