ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;25200;25200;1365;0;4500;0;-4142;4145;4500;4142;0.05416666666666667;0.0007801587301587302;;246663;252698;6339;153519;246722;246571;259411;5586;10713594;246637
2;19;26250;26250;1604;0;4320;180;-3792;3972;4319;3972;0.061104761904761905;0.000748952380952381;;289748;547967;5439;274764;299700;289626;311099;4590;10609357;289664
3;18;33750;33750;5990;0;3360;1320;-1818;3125;3359;3138;0.1774814814814815;0.0005825185185185186;;1079785;1640514;4638;566813;1193611;1079690;1632223;3647;10876055;1080933
4;17;35000;35000;4;0;3240;0;-2935;2935;3239;2935;0.00011428571428571428;0.0005617142857142857;;1589;2752;4093;1649102;1589;1494;9028;370299;11229243;1529
5;16;40000;40000;762;0;2835;45;-2492;2535;2834;2537;0.01905;0.0004915000000000001;;138031;436394;3725;1652795;140609;137936;439289;246282;11691652;137974
6;15;42000;42000;3615;0;2700;750;-1767;2513;2699;2517;0.08607142857142858;0.00046809523809523816;;651934;2441209;4638;1793552;845407;651839;1203657;118913;11833393;652310
7;14;45360;45360;3552;0;2500;1250;-1083;2329;2499;2333;0.07830687830687831;0.0004334215167548501;;640595;3094737;11883;2453544;968598;640501;1991067;762246;12515562;641546
8;13;50000;50000;327;0;2268;81;-1973;2054;2267;2054;0.00654;0.0003932;;59729;2355471;4036;3100734;78381;59634;74346;2472661;13415427;59671
9;12;56250;56250;771;0;2016;149;-1613;1762;2015;1762;0.013706666666666667;0.00034951111111111114;;139646;1891394;5357;3232881;173808;139551;148747;2136306;14191067;139590
10;11;56700;56700;240;0;2000;23;-1746;1769;1999;1769;0.004232804232804233;0.0003467372134038801;;44033;2090788;6200;3306828;60570;43977;51792;2117708;14550025;44011
11;10;60480;60480;1380;0;1875;477;-1205;1681;1874;1682;0.022817460317460316;0.00032506613756613757;;249395;3607820;11866;3370036;383129;249301;809275;3338868;14983689;249393
12;9;63000;63000;855;0;1800;222;-1362;1583;1799;1584;0.013571428571428571;0.00031206349206349207;;154759;2481828;4410;3607261;200244;154664;452137;3591007;15247099;154814
13;8;70000;70000;4805;0;1620;1477;-41;1515;1619;1518;0.06864285714285714;0.00028085714285714286;;866251;4640229;10286;3765484;1374691;866160;2514776;3748698;15787096;867906
14;7;70875;70875;1137;0;1600;314;-1054;1366;1599;1368;0.016042328042328042;0.0002773897707231041;;205654;4803246;27168;4637077;348189;205560;756917;4617921;16880658;205900
15;6;75000;75000;4178;0;1512;1605;189;1414;1511;1416;0.05570666666666667;0.0002621333333333334;;753388;5459475;4666;5395849;1493401;753332;1854310;5377804;17001781;754412
16;5;75600;75600;3130;0;1500;1211;-114;1323;1499;1325;0.041402116402116405;0.0002600529100529101;;564639;5812901;291332;7379464;1197775;564544;869834;6914505;16582294;565185
17;4;84000;84000;986;0;1350;419;-645;1061;1349;1064;0.011738095238095238;0.00023404761904761908;;178462;5639177;660689;9875151;427639;178377;432665;7084246;18297300;178414
18;3;87500;87500;11829;10;1296;5344;4089;1235;1295;1255;0.13518857142857144;0.0002246857142857143;;2131400;12769594;10230;10070791;6998953;2131340;4448770;6635418;18178877;2140512
19;2;90000;90000;6479;224;1260;3111;2023;1077;1260;1088;0.0719888888888889;0.00021844444444444445;;1167738;17550424;4666;29245401;6703464;1167717;1476221;9448034;19505048;1170680
20;1;90720;90720;4560;1137;1137;2231;1179;1051;1250;1052;0.05026455026455026;0.00021671075837742504;;822077;78081940;57110677;1894150794;17895857;822060;1129740;10718998;19608500;823236
;;113400000;;;;;20209;;;;40511;0.9881379365079366;0.007767260317460318;0.9959051968253969
;;;;;;;-1.0046019100400811;;;;;
