ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;10;0;6000;0;-5145;5211;5999;5145;0.0005291005291005291;0.0010402116402116403;;2630;3852;6329;170372;2690;2534;10431;6229;9620478;2534
2;19;25200;25200;78;0;4500;0;-4145;4145;4499;4145;0.0030952380952380953;0.0007801587301587302;;14895;15930;4642;160604;14895;14805;22717;3665;10736240;14828
3;18;33750;33750;2429;0;3360;480;-2549;3019;3359;3029;0.07197037037037037;0.0005825185185185186;;438332;472527;5427;142489;441032;438236;469514;4750;11833391;438275
4;17;35000;35000;6505;0;3240;2040;-1020;3039;3239;3060;0.18585714285714286;0.0005617142857142857;;1172486;1655785;4642;494171;1249070;1172392;1202659;3677;10882438;1173483
5;16;37800;37800;1078;0;3000;240;-2463;2703;2999;2703;0.02851851851851852;0.0005201058201058201;;195029;1382494;11997;1669789;259880;194935;205868;465773;11187891;194972
6;15;45000;45000;677;0;2520;120;-2227;2345;2519;2347;0.015044444444444444;0.0004368888888888889;;122731;133907;4642;1867947;122759;122636;135225;955999;12357453;122674
7;14;45360;45360;1278;0;2500;180;-1957;2135;2499;2137;0.028174603174603175;0.0004334215167548501;;231035;1862972;11873;1993991;274891;230941;251632;950836;12187589;230979
8;13;47250;47250;8141;0;2400;3130;864;2254;2399;2266;0.1722962962962963;0.0004160846560846561;;1467194;3695723;49666;2228261;2085835;1467101;1508749;1696519;11451326;1468559
9;12;50400;50400;1587;0;2250;395;-1680;2070;2249;2075;0.03148809523809524;0.0003900793650793651;;286659;3393867;23575;3711238;407371;286566;1485211;1150474;12304420;286731
10;11;52500;52500;54;0;2160;22;-1678;1699;2159;1700;0.0010285714285714286;0.0003744761904761905;;10582;456864;94626;4002995;14191;10487;24066;3226711;12951298;10487
11;10;56700;56700;1419;0;2000;370;-1324;1692;1999;1694;0.025026455026455025;0.0003467372134038801;;256377;2931195;29178;4110806;362956;256322;708214;3560643;13699806;256360
12;9;60000;60000;991;0;1890;303;-1399;1701;1889;1702;0.016516666666666666;0.0003276666666666667;;179363;2579085;4649;4275017;260306;179278;190742;4257644;14865389;179315
13;8;64800;64800;2566;0;1750;630;-899;1523;1749;1529;0.03959876543209877;0.0003033950617283951;;462999;3782841;5379;4457851;716174;462903;500426;4439815;15262142;463004
14;7;70000;70000;1842;0;1620;705;-526;1223;1619;1231;0.026314285714285714;0.00028085714285714286;;332559;3489845;1181330;4946954;615966;332465;792900;4916716;15350355;333183
15;6;70875;70875;3431;0;1600;1150;-140;1278;1599;1290;0.04840917107583774;0.0002773897707231041;;618818;3433633;27168;5283206;1034159;618723;2269297;4726191;15826620;621371
16;5;72000;72000;5136;0;1575;1957;478;1468;1574;1479;0.07133333333333333;0.0002730555555555556;;925953;8447936;4666;5916589;2179548;925859;2572349;5885586;15769534;927377
17;4;78750;78750;842;0;1440;255;-862;1117;1440;1117;0.010692063492063492;0.00024965079365079365;;152430;5208097;49690;11305354;325559;152335;162063;5987618;17076641;152455
18;3;81000;81000;4450;10;1400;1675;518;1149;1400;1157;0.05493827160493827;0.00024271604938271607;;802348;9879081;4666;11461266;2234078;802254;842195;8131682;17664971;802909
19;2;87500;87500;1568;6;1296;681;-306;984;1296;987;0.01792;0.0002246857142857143;;283166;10324267;94666;21901386;1027012;283149;316337;8209063;19242287;283298
20;1;90000;90000;12467;1220;1220;6174;4997;1155;1260;1177;0.1385222222222222;0.00021844444444444445;;2246274;37791660;17974275;664898809;16708747;2246255;3476341;8843663;17938781;2249865
;;113400000;;;;;20507;;;;41970;0.9872736155202821;0.008280258024691357;0.9955538735449735
;;;;;;;-1.046618227922173;;;;;
