ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;196;0;11340;0;-8467;9132;11339;8467;0.0196;0.0019660000000000003;;36120;37288;3550;25292;36179;36024;51581;3542;8350304;36024
2;19;22500;22500;331;0;5040;0;-4438;4435;5039;4438;0.01471111111111111;0.0008737777777777778;;60438;61554;5449;100898;60438;60348;105484;4842;10536461;60367
3;18;26250;26250;54;0;4320;0;-3547;3546;4319;3547;0.002057142857142857;0.000748952380952381;;10577;11666;5965;164554;10577;10487;24397;5669;11197286;10487
4;17;28350;28350;758;0;4000;0;-3265;3256;3999;3265;0.02673721340388007;0.0006934744268077602;;137300;141415;4642;276941;137300;137205;253167;4989;10952251;137242
5;16;35000;35000;3083;0;3240;680;-2215;2868;3239;2895;0.08808571428571428;0.0005617142857142857;;556169;769633;4642;280810;578313;556078;705780;3665;12212595;556508
6;15;40000;40000;1278;0;2835;120;-2205;2308;2834;2325;0.03195;0.0004915000000000001;;231030;394324;44481;840064;236167;230941;376061;180436;12877983;230978
7;14;45000;45000;1301;0;2520;175;-2074;2233;2519;2249;0.02891111111111111;0.0004368888888888889;;235183;659195;69024;1074334;243607;235089;988633;676063;13539116;235326
8;13;50400;50400;2583;0;2250;1075;-935;1974;2249;2010;0.05125;0.0003900793650793651;;466059;1459006;4666;1312926;566391;465964;727393;1305816;14041199;467238
9;12;52500;52500;232;0;2160;156;-1562;1715;2159;1718;0.004419047619047619;0.0003744761904761905;;42627;325587;109144;1785158;49063;42532;86444;1774450;14372779;42562
10;11;54000;54000;2431;0;2100;1020;-866;1868;2099;1886;0.04501851851851852;0.00036407407407407406;;438689;1905633;3701;1871934;545067;438594;584715;1863580;14200120;439276
11;10;60000;60000;3248;0;1890;826;-808;1608;1889;1634;0.05413333333333333;0.0003276666666666667;;585870;1813196;44459;2314893;689496;585777;839735;2304955;14690340;587207
12;9;60480;60480;8233;0;1875;4370;2583;1712;1874;1787;0.1361276455026455;0.00032506613756613757;;1483753;3908803;11868;2907776;2227121;1483663;2181150;2893689;13992203;1488299
13;8;64800;64800;692;0;1750;170;-1208;1370;1749;1378;0.010679012345679013;0.0003033950617283951;;125417;2847473;40666;4543653;153387;125322;270567;4491489;15496986;125448
14;7;67500;67500;8417;0;1680;4333;2729;1540;1679;1604;0.12469629629629629;0.0002912592592592593;;1516888;6258984;158862;4636682;2721177;1516794;1728963;4619894;14923724;1520719
15;6;72000;72000;5556;0;1575;2758;1395;1309;1574;1363;0.07716666666666666;0.0002730555555555556;;1001552;7830371;4649;6931193;2050880;1001459;1697506;4848223;15871457;1005097
16;5;75000;75000;4302;0;1512;2068;809;1227;1512;1259;0.05736;0.0002621333333333334;;775709;9010183;4459;8518642;1914966;775615;1448429;5867741;16934212;778667
17;4;75600;75600;707;0;1500;328;-798;1124;1500;1126;0.009351851851851853;0.0002600529100529101;;128064;5379822;40666;10478351;275972;128025;172816;6311625;17143725;128082
18;3;84375;84375;309;0;1344;104;-827;928;1344;931;0.003662222222222222;0.00023300740740740743;;56482;4833562;27166;10589567;98142;56387;201418;7934821;19164814;56425
19;2;87500;87500;4971;3;1296;2463;1350;1078;1296;1113;0.05681142857142857;0.0002246857142857143;;896164;10379019;94666;10649017;2781604;896144;1113034;7603782;18950683;898662
20;1;94500;94500;13468;1157;1157;7042;5842;1091;1200;1200;0.14251851851851852;0.00020804232804232805;;2470074;32371915;21529803;739004849;17618344;2426593;3115283;8925786;18712209;2436634
;;113400000;;;;;27688;;;;46195;0.9852468342151675;0.00960930176366843;0.9948561359788359
;;;;;;;-0.6684123085813348;;;;;
