ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;1490;0;7200;0;-6218;6266;7199;6218;0.0946031746031746;0.0012482539682539683;;269171;276827;4780;147216;269229;269078;290119;4915;7986787;269144
2;19;18900;18900;98;0;6000;0;-4898;4898;5999;4898;0.005185185185185185;0.0010402116402116403;;18499;19615;22655;379461;18499;18409;28151;21647;8531945;18409
3;18;20000;20000;590;0;5670;0;-4978;4976;5669;4978;0.0295;0.0009830000000000001;;107057;111541;3592;321339;107057;106962;114693;3641;8619354;106991
4;17;26250;26250;302;0;4320;30;-3901;3931;4319;3931;0.011504761904761905;0.000748952380952381;;55224;170779;6363;447188;55224;55129;70721;5921;9685674;55152
5;16;33750;33750;1149;0;3360;330;-2641;2958;3359;2971;0.03404444444444445;0.0005825185185185186;;207813;326109;6379;574032;215359;207719;492103;96394;10824287;207757
6;15;35000;35000;4975;0;3240;2710;-407;3093;3239;3117;0.14214285714285715;0.0005617142857142857;;896954;1527920;4659;700648;1036953;896900;1289387;215395;10174132;898506
7;14;39375;39375;1695;0;2880;570;-2048;2607;2879;2618;0.04304761904761905;0.0004993015873015873;;306090;444502;27142;1602726;317767;305996;613402;1324613;10651687;306143
8;13;45000;45000;1549;0;2520;450;-1744;2185;2519;2194;0.03442222222222222;0.0004368888888888889;;279825;556689;4666;1912227;291222;279731;593266;1899806;11380510;280430
9;12;47250;47250;187;0;2400;0;-1983;1981;2399;1983;0.003957671957671958;0.0004160846560846561;;34518;34654;301157;2198582;34518;34423;311124;2182323;11721861;34442
10;11;50000;50000;5536;0;2268;3178;962;2188;2267;2216;0.11072;0.0003932;;997948;3227083;3625;2232660;1474494;997857;1397105;2219470;11278657;1000832
11;10;52500;52500;2650;0;2160;1288;-608;1886;2159;1896;0.05047619047619047;0.0003744761904761905;;478075;2713063;153866;3544977;659472;478016;874113;3352542;11793089;479259
12;9;56250;56250;6238;0;2016;3769;1868;1870;2015;1901;0.11089777777777778;0.00034951111111111114;;1124427;5261472;49666;4131580;2240449;1124335;1605645;3853336;12686214;1129135
13;8;60480;60480;609;0;1875;189;-1345;1532;1874;1534;0.010069444444444445;0.00032506613756613757;;110491;4580769;11868;5326765;175857;110396;527035;4734809;14598270;110469
14;7;63000;63000;1995;0;1800;1054;-390;1429;1799;1444;0.03166666666666667;0.00031206349206349207;;360158;3393347;277706;5449860;674856;360121;813257;4873070;13747950;361159
15;6;65625;65625;2494;0;1728;1505;59;1434;1727;1446;0.03800380952380952;0.0002995809523809524;;450028;5722438;27190;6086137;1114273;449932;840717;5336270;14569777;451563
16;5;67500;67500;231;0;1680;123;-1026;1147;1680;1149;0.0034222222222222223;0.0002912592592592593;;42372;1957895;306601;8405442;81241;42345;51698;5637153;15109432;42373
17;4;70000;70000;4386;36;1620;2955;1632;1299;1620;1323;0.06265714285714286;0.00028085714285714286;;790746;7599285;905893;8451176;2283075;790729;1189560;5691099;14046339;794542
18;3;70875;70875;3532;36;1600;2200;863;1334;1600;1337;0.049834215167548504;0.0002773897707231041;;636917;9902218;27166;16622712;2407948;636896;944448;7146573;16180248;638094
19;2;87500;87500;6599;335;1296;3985;2934;1027;1296;1051;0.07541714285714286;0.0002246857142857143;;1189327;16428733;25349;23646104;8109581;1189306;1606149;8650178;17330587;1196352
20;1;100000;100000;4332;1006;1006;2248;1428;806;1134;820;0.04332;0.0001966;;781039;87660204;61019434;2362976636;20224698;781021;1205487;10726974;19145403;785621
;;113400000;;;;;26584;;;;49025;0.9848925485008818;0.009841615696649032;0.9947341641975308
;;;;;;;-0.8441543785735781;;;;;
