ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;260;0;11340;0;-8700;9265;11339;8700;0.026;0.0019660000000000003;;47629;48824;4116;25412;47689;47533;63019;3542;7310864;47533
2;19;18900;18900;107;0;6000;0;-5100;5099;5999;5100;0.0056613756613756614;0.0010402116402116403;;20114;21311;4642;224311;20114;20024;37763;3665;8889407;20024
3;18;25200;25200;3764;0;4500;1260;-3011;4230;4499;4271;0.14936507936507937;0.0007801587301587302;;678743;742851;4400;229568;694984;678648;745536;3647;9341146;678754
4;17;28350;28350;1222;0;4000;495;-2878;3351;3999;3373;0.04310405643738977;0.0006934744268077602;;220954;282277;13642;921207;227581;220860;281997;12665;9683730;220892
5;16;30240;30240;2274;0;3750;1040;-2270;3283;3749;3310;0.0751984126984127;0.0006501322751322751;;410430;698699;11861;1145285;438014;410339;477104;12361;9609920;410380
6;15;33750;33750;266;0;3360;40;-2852;2888;3359;2892;0.00788148148148148;0.0005825185185185186;;48742;103960;4717;1418808;48751;48652;105285;48670;10189210;48676
7;14;35000;35000;1708;0;3240;640;-2145;2768;3239;2785;0.0488;0.0005617142857142857;;308436;1109070;4129;1470869;358758;308342;395011;3670;10102088;308383
8;13;45000;45000;3154;0;2520;1550;-754;2277;2519;2304;0.0700888888888889;0.0004368888888888889;;568934;1982216;4666;1782541;747658;568863;1319731;1544140;11329273;570102
9;12;50400;50400;4678;0;2250;3144;1175;1927;2249;1969;0.09281746031746031;0.0003900793650793651;;843386;2571112;687416;2409784;1168138;843292;1107397;2222033;11454087;846369
10;11;54000;54000;487;0;2100;140;-1640;1778;2099;1780;0.009018518518518518;0.00036407407407407406;;88527;2226306;4078;3260538;147288;88432;143540;3246658;12789781;88469
11;10;56700;56700;192;0;2000;27;-1457;1483;1999;1484;0.0033862433862433864;0.0003467372134038801;;35419;134304;254884;3447836;35989;35324;95197;3337870;13428445;35353
12;9;60000;60000;6258;0;1890;3638;1854;1746;1889;1784;0.1043;0.0003276666666666667;;1128031;4552875;56064;3391327;1948148;1127936;2130534;3376030;13390313;1132815
13;8;60480;60480;392;0;1875;199;-1069;1266;1874;1268;0.006481481481481481;0.00032506613756613757;;71366;2544396;426477;6089261;110544;71330;126495;4589394;14165748;71364
14;7;75000;75000;4835;0;1512;2619;1307;1272;1511;1312;0.06446666666666667;0.0002621333333333334;;871640;6955411;4666;5834942;1771780;871546;2714474;4663672;16701152;875827
15;6;78750;78750;8720;4;1440;4704;3331;1319;1439;1373;0.11073015873015873;0.00024965079365079365;;1571539;8954253;49668;7400241;4539097;1571332;3047346;6712166;15912937;1579851
16;5;81000;81000;5156;30;1400;2975;1734;1209;1400;1241;0.06365432098765432;0.00024271604938271607;;929540;12335214;4666;20265300;3680800;929447;1707169;8960033;17105041;933036
17;4;84375;84375;992;54;1344;500;-525;1022;1344;1025;0.011757037037037036;0.00023300740740740743;;179483;12422966;27168;26089193;822980;179465;240846;9885245;17908532;179580
18;3;87500;87500;3273;149;1296;1926;877;1026;1296;1049;0.037405714285714285;0.0002246857142857143;;590302;17099281;21737;26453879;3944255;590282;1774484;9147803;18420634;593943
19;2;90000;90000;1193;284;1260;779;194;580;1260;585;0.013255555555555555;0.00021844444444444445;;215659;26843612;629690;52937691;2501697;215641;902116;8861009;18651423;216956
20;1;90720;90720;3730;1097;1097;2121;1194;905;1250;927;0.04111552028218695;0.00021671075837742504;;672548;70586602;53801092;2550295020;18554277;672529;759631;10655394;18742370;674909
;;113400000;;;;;27797;;;;48532;0.9844879717813051;0.010112070723104055;0.9946000425044091
;;;;;;;-0.7459438068856351;;;;;
