ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;22500;22500;1004;0;5040;0;0;0;5040;0;0.04462222222222222;0.0008737777777777778;;181689;189354;5209;102302;181747;181625;190843;4285;101199;182466
2;19;37800;37800;2507;0;3000;240;0;0;3000;240;0.06632275132275132;0.0005201058201058201;;452369;644584;6309;210452;467181;452278;645329;5235;210273;467945
3;18;39375;39375;691;0;2880;0;0;0;2880;0;0.01754920634920635;0.0004993015873015873;;125247;126250;27036;665777;125247;125190;126134;26140;665562;125190
4;17;42000;42000;1504;0;2700;0;0;0;2700;0;0.03580952380952381;0.00046809523809523816;;271716;275979;4536;794170;271716;271660;276253;3640;793953;271784
5;16;45000;45000;903;0;2520;0;0;0;2520;0;0.020066666666666667;0.0004368888888888889;;163412;168372;189979;1068955;163412;163355;168683;189797;1068736;163355
6;15;47250;47250;427;0;2400;0;0;0;2400;0;0.009037037037037038;0.0004160846560846561;;77732;82620;49536;1235624;77732;77675;82844;48647;1235401;77675
7;14;56700;56700;183;0;2000;0;0;0;2000;0;0.0032275132275132274;0.0003467372134038801;;33804;36367;22536;1316671;33804;33747;36210;21647;1316444;33747
8;13;64800;64800;3669;0;1750;700;0;0;1750;700;0.05662037037037037;0.0003033950617283951;;661658;1594211;5363;1353710;763679;661601;1594931;4408;1353478;764229
9;12;78750;78750;1087;0;1440;60;0;0;1440;60;0.013803174603174604;0.00024965079365079365;;196661;1147319;178803;2018779;217422;196605;1147240;178620;2018546;217366
10;11;87500;87500;1731;0;1296;129;-4;0;1296;133;0.019782857142857144;0.0002246857142857143;;312584;1834882;4543;2218328;353971;312528;1835510;3645;2217971;354918
11;10;90720;90720;858;0;1250;38;6;0;1250;32;0.009457671957671958;0.00021671075837742504;;155303;752682;11868;2534547;162433;155246;511874;10852;2534189;161504
12;9;108000;108000;9765;0;1050;1776;-13;0;1050;1789;0.09041666666666667;0.00018203703703703703;;1759627;3630913;4543;2693424;2267422;1759571;3630238;3652;2693061;2274635
13;8;120000;120000;486;0;945;33;-13;0;945;46;0.00405;0.00016383333333333335;;88340;2233245;4543;4649919;103795;88283;2232775;3652;4649619;104349
14;7;129600;129600;12898;0;875;2200;171;0;875;2029;0.0995216049382716;0.00015169753086419755;;2323924;6318249;706434;4742023;3338491;2323866;4355237;706259;5052456;3055784
15;6;131250;131250;7321;0;864;1212;36;0;864;1176;0.05577904761904762;0.0001497904761904762;;1319483;8957363;49543;7927430;2238827;1319427;6210259;48652;7923958;1971016
16;5;168000;168000;7355;0;675;970;10;0;675;960;0.043779761904761905;0.00011702380952380954;;1325603;10099354;280288;9692157;2240033;1325547;10097769;280086;9688419;2226305
17;4;189000;189000;4199;0;600;476;0;0;600;476;0.02221693121693122;0.00010402116402116403;;757162;9099029;540436;11062518;1440515;757106;9097711;540436;11058713;1421967
18;3;196875;196875;5656;0;576;679;-6;0;576;685;0.02872888888888889;9.986031746031747e-05;;1019538;10995361;156269;12681568;2028409;1019482;10233781;156068;12677644;1935925
19;2;450000;450000;7917;0;252;389;-7;0;252;396;0.017593333333333332;4.368888888888889e-05;;1426753;12989931;357616;14164379;2818051;1426699;12988644;357317;19586454;2934809
20;1;648000;648000;86199;0;175;3737;10;0;175;3727;0.13302314814814814;3.033950617283951e-05;;36577400;50462321;5661163;17048745;44496428;36573460;50456127;5660448;17044435;43600380
;;113400000;;;;;12639;;;;12449;0.7914083774250442;0.0055977255731922415;0.7970061029982365
;;;;;;;0.015032834876176912;;;;;
