ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;386;0;11340;0;0;0;11340;0;0.0386;0.0019660000000000003;;70307;71446;3691;29050;70367;70242;71224;3635;28508;71088
2;19;15750;15750;238;0;7200;0;0;0;7200;0;0.015111111111111112;0.0012482539682539683;;43693;44836;4536;217329;43693;43603;44585;3647;216800;43645
3;18;18900;18900;375;0;6000;0;0;0;6000;0;0.01984126984126984;0.0010402116402116403;;68360;69422;21718;243530;68360;68270;69252;21640;243098;68301
4;17;20000;20000;716;0;5670;600;0;0;5670;600;0.0358;0.0009830000000000001;;129752;256307;78579;220914;135780;129695;256321;78369;220930;135719
5;16;25200;25200;1099;0;4500;360;0;0;4500;360;0.043611111111111114;0.0007801587301587302;;198820;411134;40536;434076;209493;198764;411338;39640;433806;209785
6;15;28350;28350;2683;0;4000;1560;100;0;4000;1460;0.09463844797178131;0.0006934744268077602;;484028;949439;13536;636075;534193;484004;751498;12640;635751;527281
7;14;50400;50400;1261;0;2250;340;0;0;2250;340;0.02501984126984127;0.0003900793650793651;;227975;982784;243275;1127110;251612;227919;982767;243076;1126802;251543
8;13;70000;70000;5182;0;1620;1492;0;0;1620;1492;0.07402857142857143;0.00028085714285714286;;934232;2203909;78606;1274076;1159633;934176;2203271;78424;1274068;1159497
9;12;78750;78750;1868;0;1440;410;-1;0;1440;411;0.02372063492063492;0.00024965079365079365;;337234;1112930;53088;2289232;391741;337178;1164422;52798;2598074;394266
10;11;87500;87500;8863;0;1296;3099;4;0;1296;3095;0.10129142857142857;0.0002246857142857143;;1597160;4220811;4543;2630085;2255350;1597108;2995367;3652;2629801;2191561
11;10;108000;108000;9342;0;1050;2817;6;0;1050;2811;0.0865;0.00018203703703703703;;1761072;7067386;4543;4569101;2972751;1760927;7067381;3652;4568577;2974211
12;9;112500;112500;1425;0;1008;350;-11;0;1008;361;0.012666666666666666;0.00017475555555555557;;257452;3132469;4543;7245418;414317;257448;3132489;3652;7157581;399618
13;8;113400;113400;416;0;1000;68;-12;0;1000;80;0.0036684303350970017;0.00017336860670194004;;75743;2413918;601254;7706472;100200;75686;2408804;600956;7630021;105145
14;7;118125;118125;511;0;960;71;-4;0;960;75;0.004325925925925926;0.00016643386243386245;;92845;2431072;27043;7710545;130543;92788;2106226;26152;7709391;122184
15;6;129600;129600;7247;0;875;1953;64;0;875;1889;0.05591820987654321;0.00015169753086419755;;1306156;9042779;40543;7793637;2546581;1306099;6902973;39651;7789128;2362916
16;5;157500;157500;7636;0;720;1754;-1;0;720;1755;0.04848253968253968;0.00012482539682539683;;1376182;10563413;393879;9690787;3029971;1376122;10483337;393581;9689685;2960448
17;4;181440;181440;5429;0;625;1187;18;0;625;1169;0.02992173721340388;0.00010835537918871252;;978687;12381636;11743;11897351;2517576;978632;12379715;10866;11895806;2465764
18;3;189000;189000;7315;0;600;1451;58;0;600;1393;0.038703703703703705;0.00010402116402116403;;1318395;12598468;124548;14175506;3378640;1318339;10566712;124249;14172986;2991872
19;2;405000;405000;7440;0;280;729;0;0;280;729;0.01837037037037037;4.8543209876543214e-05;;1340904;19869753;4543;19027223;3659286;1340848;19867709;3652;19021245;3658627
20;1;787500;787500;12489;0;144;649;-1;0;144;650;0.01585904761904762;2.4965079365079367e-05;;2403920;19246557;4494181;25132504;7019536;2403666;19242487;4493234;25125887;7018096
;;113400000;;;;;18890;;;;18670;0.7860790476190477;0.009115374603174605;0.7951944222222223
;;;;;;;0.011646373742721016;;;;;
