ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;824;0;7200;0;0;0;7200;0;0.05231746031746032;0.0012482539682539683;;149153;150186;4536;144525;149208;149088;150070;3640;143397;149934
2;19;18900;18900;779;0;6000;0;0;0;6000;0;0.041216931216931214;0.0010402116402116403;;141121;146288;22536;254912;141121;140996;146696;21640;254462;141131
3;18;25200;25200;1110;0;4500;0;0;0;4500;0;0.04404761904761905;0.0007801587301587302;;200755;206636;40536;327046;200792;200736;208045;39640;328124;200737
4;17;28350;28350;377;0;4000;0;0;0;4000;0;0.013298059964726631;0.0006934744268077602;;68722;74508;13536;530852;68752;68665;74818;12647;531928;68799
5;16;47250;47250;381;0;2400;0;0;0;2400;0;0.008063492063492064;0.0004160846560846561;;69436;73484;202559;602777;69436;69379;73740;202377;603850;69379
6;15;52500;52500;2020;0;2160;340;0;0;2160;340;0.038476190476190476;0.0003744761904761905;;364722;796772;5363;675338;395102;364664;798080;4397;771753;395516
7;14;60000;60000;4024;0;1890;1240;0;0;1890;1240;0.06706666666666666;0.0003276666666666667;;725661;1176546;4360;1043241;857320;725605;1177182;3640;1180590;857773
8;13;64800;64800;1890;0;1750;380;34;0;1750;346;0.029166666666666667;0.0003033950617283951;;341195;1516713;4197;1772139;400185;341139;1517136;3652;2235902;387284
9;12;67500;67500;1036;0;1680;142;-11;0;1680;153;0.015348148148148149;0.0002912592592592593;;187481;559966;4354;2128280;200998;187425;559818;4408;2117729;201756
10;11;70875;70875;4282;0;1600;961;-14;0;1600;975;0.060416225749559085;0.0002773897707231041;;772105;2662215;27043;2307553;995822;772049;2395253;26152;2332687;988418
11;10;72000;72000;3948;0;1575;1138;123;0;1575;1015;0.05483333333333333;0.0002730555555555556;;711876;3147714;4543;3240436;920205;711821;1676597;3652;3245088;856394
12;9;75600;75600;6086;0;1500;1828;526;0;1500;1302;0.0805026455026455;0.0002600529100529101;;1097057;5063020;390197;4107685;1658445;1097000;2444169;389901;4108814;1374685
13;8;84375;84375;2661;0;1344;878;7;0;1344;871;0.031537777777777776;0.00023300740740740743;;480101;5100666;27043;5475209;809401;480043;5101090;26152;5471424;799721
14;7;90720;90720;1067;0;1250;248;8;0;1250;240;0.011761463844797178;0.00021671075837742504;;193057;3579292;33343;6132924;298484;193001;3427252;32452;6110847;287718
15;6;105000;105000;2810;0;1080;777;-14;0;1080;791;0.02676190476190476;0.00018723809523809524;;506910;5130426;373496;6329499;898584;506852;5130114;373314;6330354;916400
16;5;113400;113400;1297;0;1000;325;-36;0;1000;361;0.011437389770723104;0.00017336860670194004;;234452;3888886;258670;6840314;411904;234396;3732488;258372;6840436;403117
17;4;120000;120000;7745;0;945;2154;9;0;945;2145;0.06454166666666666;0.00016383333333333335;;1395796;6880293;734547;7227033;2676642;1395740;6569880;734363;7227484;2556885
18;3;135000;135000;8241;0;840;2112;68;0;840;2044;0.06104444444444444;0.00014562962962962964;;1485199;8690719;196368;8626574;3230920;1485143;8007740;196195;8627023;2934099
19;2;181440;181440;5261;0;625;1082;3;0;625;1079;0.028995811287477954;0.00010835537918871252;;948444;11240801;231091;12584119;2507409;948388;11238663;230917;12583479;2505394
20;1;648000;648000;30863;0;175;1834;1;0;175;1833;0.047628086419753086;3.033950617283951e-05;;11205798;25867292;1066747;17766942;20011167;11203964;25863884;1066461;17761896;20007336
;;113400000;;;;;15439;;;;14735;0.7884619841269842;0.00754396155202822;0.7960059456790124
;;;;;;;0.04559880821296716;;;;;
