ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;22500;22500;1944;0;5040;0;0;0;5040;0;0.0864;0.0008737777777777778;;350894;361812;4536;106643;350948;350942;363245;3640;105538;351667
2;19;25200;25200;985;0;4500;360;0;0;4500;360;0.03908730158730159;0.0007801587301587302;;178296;542856;5363;383359;206711;178207;544113;4397;383645;207457
3;18;26250;26250;544;0;4320;0;0;0;4320;0;0.020723809523809523;0.000748952380952381;;98778;105539;5357;564554;98778;98721;106126;4392;564804;98837
4;17;33750;33750;2082;0;3360;540;0;0;3360;540;0.06168888888888889;0.0005825185185185186;;375874;670529;49332;666288;406115;375816;673944;48647;666533;406851
5;16;35000;35000;1046;0;3240;0;0;0;3240;0;0.029885714285714286;0.0005617142857142857;;189283;195210;3773;1045173;189283;189227;195284;3647;1045417;189227
6;15;45360;45360;2187;0;2500;576;0;0;2500;576;0.048214285714285716;0.0004334215167548501;;394778;1325312;11655;1237526;481234;394720;1325807;10840;1237768;481654
7;14;47250;47250;750;0;2400;80;0;0;2400;80;0.015873015873015872;0.0004160846560846561;;135872;333707;4536;1635546;141728;135815;333639;3647;1635786;142189
8;13;56250;56250;1797;0;2016;316;-4;0;2016;320;0.031946666666666665;0.00034951111111111114;;324450;1027161;49543;1774597;376881;324394;1027283;48652;1774832;375884
9;12;60000;60000;3930;0;1890;857;-33;0;1890;890;0.0655;0.0003276666666666667;;708629;2129026;4135;2102402;839298;708572;1801320;3645;2102635;835265
10;11;67500;67500;310;0;1680;20;-2;0;1680;22;0.0045925925925925926;0.0002912592592592593;;56669;750001;739489;2814447;60137;56612;749821;739191;2814675;59760
11;10;70000;70000;5087;0;1620;1639;122;0;1620;1517;0.07267142857142857;0.00028085714285714286;;917107;3358501;197832;2874465;1337845;917073;2724740;197650;2874688;1248188
12;9;75600;75600;7271;0;1500;1954;42;0;1500;1912;0.09617724867724868;0.0002600529100529101;;1310473;5112402;222817;3797437;2087186;1310417;4011493;222615;3797751;1898979
13;8;87500;87500;2648;0;1296;752;11;0;1296;741;0.030262857142857143;0.0002246857142857143;;477755;5452800;94543;5760436;913548;477697;4466572;93651;5760436;877795
14;7;101250;101250;2041;0;1120;471;-27;0;1120;498;0.020158024691358023;0.00019417283950617285;;368496;5905882;429479;6825299;704389;368438;5904804;429297;6823676;712455
15;6;112500;112500;2872;0;1008;650;15;0;1008;635;0.02552888888888889;0.00017475555555555557;;518079;5827020;688245;7198879;1005096;518022;4858766;687943;7195796;968983
16;5;126000;126000;3403;0;900;586;9;0;900;577;0.02700793650793651;0.00015603174603174603;;613752;5187968;186794;7720704;1125806;613712;4693910;186612;7717672;1109061
17;4;168750;168750;5189;0;672;988;-2;0;672;990;0.03074962962962963;0.00011650370370370371;;935461;8041227;758233;9429453;2090741;935434;8039600;757921;9429637;2103652
18;3;181440;181440;7146;0;625;1234;-2;0;625;1236;0.039384920634920634;0.00010835537918871252;;1287982;12156700;410752;10785194;3265414;1287926;12154562;410570;10781960;3190117
19;2;200000;200000;5798;0;567;940;2;0;567;938;0.02899;9.83e-05;;1045107;11589966;4543;17709308;2935903;1045050;11589430;3652;17705269;2808105
20;1;590625;590625;8514;0;192;559;0;0;192;559;0.014415238095238096;3.3286772486772485e-05;;1534348;16056652;27043;19999582;5523693;1534292;16055408;26166;19995658;5523041
;;113400000;;;;;12522;;;;12391;0.7892584479717815;0.007012066666666667;0.7962705146384481
;;;;;;;0.010461587605813769;;;;;
