ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;496;0;11340;0;0;0;11340;0;0.0496;0.0019660000000000003;;90112;91280;3668;29482;90172;90047;91056;3640;30707;90893
2;19;18900;18900;785;0;6000;0;0;0;6000;0;0.041534391534391535;0.0010402116402116403;;142192;143192;7188;265876;142192;142201;143049;6249;265432;142257
3;18;26250;26250;1421;0;4320;780;0;0;4320;780;0.05413333333333333;0.000748952380952381;;256769;502329;5363;268311;277872;256680;503178;4397;270137;278513
4;17;28350;28350;1359;0;4000;740;30;0;4000;710;0.04793650793650794;0.0006934744268077602;;245621;611485;13536;605129;274895;245565;608316;12647;606069;270725
5;16;30240;30240;2550;0;3750;1440;260;0;3750;1180;0.08432539682539683;0.0006501322751322751;;460109;1220208;11736;812270;530936;460051;971875;10847;811896;507482
6;15;33750;33750;573;0;3360;80;0;0;3360;80;0.01697777777777778;0.0005825185185185186;;103997;572734;5363;1322062;106816;103940;572824;4397;1241905;107204
7;14;37800;37800;63;0;3000;20;18;0;3000;2;0.0016666666666666668;0.0005201058201058201;;12197;124826;152436;1374216;12197;12140;276603;152367;1626124;12140
8;13;39375;39375;2605;0;2880;1370;40;0;2880;1330;0.06615873015873015;0.0004993015873015873;;470020;1563065;27067;1429485;593573;469962;1441785;26152;1429554;588361
9;12;45000;45000;1029;0;2520;360;12;0;2520;348;0.022866666666666667;0.0004368888888888889;;186218;1005709;4543;1933540;229840;186130;1323640;3652;2064641;231747
10;11;52500;52500;4128;0;2160;2530;63;0;2160;2467;0.07862857142857142;0.0003744761904761905;;744395;2599390;265469;2123110;1033810;744339;1839248;265289;2617961;1009987
11;10;54000;54000;473;0;2100;140;-69;0;2100;209;0.00875925925925926;0.00036407407407407406;;86011;1163879;4543;2874864;103668;85954;1527539;3652;4238077;117365
12;9;56250;56250;434;0;2016;188;-22;0;2016;210;0.007715555555555555;0.00034951111111111114;;78990;2258531;49543;2959370;103748;78933;1277420;48652;4313190;101876
13;8;60000;60000;2232;0;1890;956;-196;0;1890;1152;0.0372;0.0003276666666666667;;402866;2302060;98411;3046844;565594;402774;2128456;98229;3226921;585779
14;7;60480;60480;703;0;1875;428;84;0;1875;344;0.011623677248677248;0.00032506613756613757;;127388;2243408;476138;3600436;209217;127349;1957264;475956;4416042;197098
15;6;63000;63000;7374;0;1800;4711;356;0;1800;4355;0.11704761904761905;0.00031206349206349207;;1329020;5057361;4543;3831526;2320464;1328964;3347872;3652;3824706;2043453
16;5;70000;70000;3044;0;1620;1548;-186;0;1620;1734;0.04348571428571429;0.00028085714285714286;;549152;4374758;98469;6359986;931530;549095;2751741;98286;6360856;942317
17;4;72000;72000;6989;0;1575;4350;571;0;1575;3779;0.09706944444444444;0.0002730555555555556;;1259728;8167537;4543;7079069;3435701;1259672;4462767;3652;7064258;2325970
18;3;81000;81000;1056;0;1400;612;30;0;1400;582;0.013037037037037036;0.00024271604938271607;;191085;7158845;4543;9211603;546897;191029;4478676;3666;8919734;406896
19;2;90720;90720;2591;5;1250;1465;107;0;1250;1358;0.028560405643738976;0.00021671075837742504;;467487;9101666;476082;9403819;1708940;467429;6789575;475900;9402168;1334417
20;1;94500;94500;5264;56;1200;2881;388;0;1200;2493;0.05570370370370371;0.00020804232804232805;;948988;11509066;240657;20180919;4222644;948932;6477532;240474;10143347;2394595
;;113400000;;;;;24599;;;;23113;0.8840304585537918;0.010411825044091712;0.8944422835978835
;;;;;;;0.0604089597138095;;;;;
