ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;22500;22500;448;0;5040;0;0;0;5040;0;0.019911111111111112;0.0008737777777777778;;81476;82536;4373;107297;81528;81411;82393;3640;356879;81838
2;19;25200;25200;4367;0;4500;720;360;0;4500;360;0.1732936507936508;0.0007801587301587302;;787402;881971;6309;152561;803021;787311;883286;5229;151992;797075
3;18;26250;26250;164;0;4320;0;0;0;4320;0;0.006247619047619048;0.000748952380952381;;30387;31816;6309;904276;30387;30330;32363;5236;906575;30330
4;17;35000;35000;607;0;3240;0;0;0;3240;0;0.017342857142857142;0.0005617142857142857;;110117;111147;4536;937618;110117;110060;111476;3640;1730459;110060
5;16;39375;39375;733;0;2880;0;0;0;2880;0;0.018615873015873016;0.0004993015873015873;;132812;137301;27036;1050750;132812;132755;137514;26140;2377676;132755
6;15;42000;42000;1793;0;2700;360;-18;0;2700;378;0.04269047619047619;0.00046809523809523816;;323765;414906;4536;1186819;331788;323680;415106;3640;2062902;332932
7;14;47250;47250;5100;0;2400;2160;637;0;2400;1523;0.10793650793650794;0.0004160846560846561;;919459;1967534;5488;1513853;1147246;919403;1968711;5255;3392906;1079268
8;13;50400;50400;1269;0;2250;300;20;0;2250;280;0.02517857142857143;0.0003900793650793651;;229420;1200394;831925;2436548;267002;229364;492597;831724;3842859;243904
9;12;52500;52500;459;0;2160;0;-26;0;2160;26;0.008742857142857142;0.0003744761904761905;;83478;88372;129028;2669259;83478;83421;883699;128851;3730909;88902
10;11;56700;56700;693;0;2000;160;-38;0;2000;198;0.012222222222222223;0.0003467372134038801;;125604;1387647;22666;2756219;161520;125547;1346595;21652;4959528;165284
11;10;63000;63000;1993;0;1800;500;-175;0;1800;675;0.031634920634920634;0.00031206349206349207;;359846;635114;4649;2885362;390778;359792;1336413;3670;4455310;410292
12;9;64800;64800;70;0;1750;10;-3;0;1750;13;0.0010802469135802468;0.0003033950617283951;;13472;52246;4543;3248684;13492;13415;1779109;3645;7068434;16188
13;8;65625;65625;5326;0;1728;2048;180;0;1728;1868;0.08115809523809524;0.0002995809523809524;;960140;3987559;27043;3265672;1594676;960084;3632043;26152;4876280;1597191
14;7;67500;67500;1487;0;1680;396;-100;0;1680;496;0.022029629629629628;0.0002912592592592593;;268656;3864221;90070;4318388;387988;268600;2682478;89882;5647932;419516
15;6;72000;72000;2974;0;1575;844;-110;0;1575;954;0.041305555555555554;0.0002730555555555556;;536555;4323232;3715;4596579;842538;536489;4270758;3652;6335186;890269
16;5;75000;75000;3228;0;1512;1186;23;0;1512;1163;0.04304;0.0002621333333333334;;582260;6423436;4543;5971412;1157846;582211;3763283;3652;6627677;1083299
17;4;78750;78750;3808;0;1440;1417;278;0;1440;1139;0.048355555555555554;0.00024965079365079365;;686665;7219542;221134;6675118;1322703;686608;3110211;220835;6654500;1112270
18;3;84375;84375;705;0;1344;198;13;0;1344;185;0.008355555555555555;0.00023300740740740743;;127763;4533009;27067;7540583;223456;127706;2768674;26172;8682345;202562
19;2;87500;87500;3986;0;1296;1640;249;0;1296;1391;0.045554285714285714;0.0002246857142857143;;718807;8439694;94543;7971821;1703996;718760;4589156;93666;7953376;1451959
20;1;94500;94500;12561;55;1200;5310;1852;0;1200;3458;0.1329206349206349;0.00020804232804232805;;2263265;14997703;16852;10993919;7986813;2263209;7367445;1018333;8788346;3869826
;;113400000;;;;;17249;;;;14107;0.8876162257495592;0.008116251322751322;0.8957324770723105
;;;;;;;0.1821554872746246;;;;;
