ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;42;0;3000;0;0;0;3000;0;0.0022222222222222222;0.0010402116402116403;;8393;9453;7333;173578;8447;8328;9310;6228;172680;9174
2;19;22500;22500;502;0;2520;0;0;0;2520;0;0.02231111111111111;0.0008737777777777778;;91225;92314;5106;116228;91225;91135;92117;4385;116456;91743
3;18;25200;25200;1361;0;2250;180;0;0;2250;180;0.054007936507936505;0.0007801587301587302;;245978;348412;5157;165193;253931;245922;350154;4397;164837;254467
4;17;26250;26250;317;0;2160;0;0;0;2160;0;0.012076190476190476;0.000748952380952381;;57927;59028;4536;383574;57927;57870;59440;3640;384181;58094
5;16;33750;33750;1056;0;1680;120;0;0;1680;120;0.03128888888888889;0.0005825185185185186;;191085;459015;49536;444572;205079;191029;459883;48640;1122872;205379
6;15;37800;37800;1526;0;1500;240;3;0;1500;237;0.04037037037037037;0.0005201058201058201;;275677;570930;18830;638782;295538;275621;570853;18515;1792689;295399
7;14;45000;45000;1481;0;1260;240;6;0;1260;234;0.03291111111111111;0.0004368888888888889;;267585;819726;99689;917759;301293;267529;819950;99489;2598384;299985
8;13;47250;47250;448;0;1200;0;-13;0;1200;13;0.009481481481481481;0.0004160846560846561;;81506;82482;49121;1188634;81506;81449;380292;48645;2918679;82335
9;12;50000;50000;4829;0;1134;865;-41;0;1134;906;0.09658;0.0003932;;870516;1788723;4284;1273622;1045678;870513;1778180;3645;2614848;1037373
10;11;54000;54000;7540;0;1050;1500;217;0;1050;1283;0.13962962962962963;0.00036407407407407406;;1358906;3156367;4543;2147599;1811821;1358850;2952179;3645;2404547;1595139
11;10;56700;56700;3295;0;1000;470;71;0;1000;399;0.05811287477954145;0.0003467372134038801;;594338;4108610;34919;3525356;903248;594281;2299010;34736;3832385;703258
12;9;60000;60000;1269;0;945;174;-39;0;945;213;0.02115;0.0003276666666666667;;229420;4161715;4543;4122968;310424;229364;1536157;3652;4472389;281720
13;8;63000;63000;529;0;900;33;-16;0;900;49;0.008396825396825397;0.00031206349206349207;;96092;1277293;3628;4454706;112874;96035;1090235;3652;4455583;116215
14;7;67500;67500;854;0;840;150;40;0;840;110;0.012651851851851852;0.0002912592592592593;;154589;3558917;385138;4554614;243634;154532;1998107;384842;5304777;203951
15;6;70000;70000;4383;0;810;742;-58;0;810;800;0.06261428571428572;0.00028085714285714286;;790295;5137440;4543;5033873;1282992;790239;4306193;3652;5379474;1274926
16;5;70875;70875;8476;0;800;1932;286;0;800;1646;0.11959082892416226;0.0002773897707231041;;1527493;7503871;27043;5830535;3337159;1527437;5314551;26152;5828569;2660534
17;4;75000;75000;5208;2;756;1119;248;0;756;871;0.06944;0.0002621333333333334;;938907;8511055;4543;7859110;2303563;938851;5907166;3666;7554768;1476867
18;3;78750;78750;135;2;720;29;13;0;720;16;0.0017142857142857142;0.00024965079365079365;;25089;3928184;111592;17589052;64344;25111;1373863;111409;8880524;35070
19;2;87500;87500;2160;2;648;422;64;0;648;358;0.024685714285714287;0.0002246857142857143;;389916;7766285;4543;17646179;1083382;389858;6702568;3666;8908713;899404
20;1;100000;100000;6714;9;567;1380;333;0;567;1047;0.06714;0.0001966;;1210108;16730022;879514;22410357;4702473;1210051;7704968;879404;10011723;2676889
;;56700000;;;;;9596;;;;8482;0.8863756084656085;0.008925015873015871;0.8953006243386243
;;;;;;;0.11609003751563152;;;;;
