ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;18900;18900;2881;0;6000;0;0;0;6000;0;0.15243386243386242;0.0010402116402116403;;519723;531276;6309;171527;519723;519716;533261;5229;170282;520441
2;19;22500;22500;1891;0;5040;240;0;0;5040;240;0.08404444444444445;0.0008737777777777778;;341378;878722;4536;626646;365836;341289;880303;3640;626618;366520
3;18;26250;26250;609;0;4320;0;0;0;4320;0;0.0232;0.000748952380952381;;110521;114906;5357;975617;110521;110434;115113;4392;975753;110528
4;17;28350;28350;313;0;4000;160;80;0;4000;80;0.011040564373897707;0.0006934744268077602;;57196;410505;12561;1089591;65831;57139;410606;12647;1089725;64023
5;16;35000;35000;1713;0;3240;240;0;0;3240;240;0.04894285714285714;0.0005617142857142857;;309337;1251497;3577;1069546;344705;309281;1252843;3641;1072569;345156
6;15;37800;37800;1693;0;3000;379;0;0;3000;379;0.04478835978835979;0.0005201058201058201;;305733;745971;529020;1382125;347348;305677;659231;528729;1385147;334819
7;14;39375;39375;184;0;2880;0;-2;0;2880;2;0.004673015873015873;0.0004993015873015873;;33991;40002;27036;1691160;33991;33934;629731;26140;1694177;34309
8;13;45360;45360;684;0;2500;58;-32;0;2500;90;0.01507936507936508;0.0004334215167548501;;123989;794097;10766;1728386;135690;123932;793534;10852;3046229;140862
9;12;47250;47250;2310;0;2400;1200;135;0;2400;1065;0.04888888888888889;0.0004160846560846561;;416912;1218728;49543;1856669;548611;416854;1478859;48652;2833642;541449
10;11;50000;50000;3033;0;2268;1479;53;0;2268;1426;0.06066;0.0003932;;547163;2782832;4317;2276061;853546;547106;2360248;3645;2763745;836593
11;10;54000;54000;3637;0;2100;1560;162;0;2100;1398;0.06735185185185186;0.00036407407407407406;;655895;2751568;3739;2831782;953884;655838;2604486;3652;3268906;892529
12;9;60000;60000;3146;0;1890;1398;15;0;1890;1383;0.05243333333333333;0.0003276666666666667;;567512;3467508;4543;4024353;993604;567455;2631985;3652;4275410;930611
13;8;60480;60480;1014;0;1875;426;-12;0;1875;438;0.016765873015873015;0.00032506613756613757;;183520;3123274;11767;5062542;324850;183464;3090914;10872;5580680;308002
14;7;64800;64800;892;0;1750;362;11;0;1750;351;0.013765432098765433;0.0003033950617283951;;161423;2705316;39943;5308713;269792;161366;2800519;39666;5950551;268925
15;6;65625;65625;2500;0;1728;1404;235;0;1728;1169;0.0380952380952381;0.0002995809523809524;;451116;5262046;27043;5455902;1032657;451058;4338348;26166;5451929;920800
16;5;70000;70000;1730;0;1620;943;188;0;1620;755;0.024714285714285713;0.00028085714285714286;;312397;4741863;318135;5931875;688600;312339;2966473;317933;5906009;563877
17;4;75600;75600;3803;0;1500;1934;146;0;1500;1788;0.0503042328042328;0.0002600529100529101;;685764;6718197;874550;6253791;1654268;685707;4195446;874353;6221548;1383211
18;3;84000;84000;7689;21;1350;4034;327;0;1350;3707;0.09153571428571429;0.00023404761904761908;;1385715;9528766;4543;8615076;4654433;1385659;7214163;3666;8487819;3544262
19;2;87500;87500;1424;21;1296;739;102;0;1296;637;0.016274285714285713;0.0002246857142857143;;257241;10225322;58677;23004022;1064371;257261;5560336;93666;10003732;669143
20;1;90000;90000;1915;41;1260;1044;229;0;1260;815;0.021277777777777777;0.00021844444444444445;;345626;12200215;349932;23688506;1807908;345640;5216464;349751;10792055;925439
;;113400000;;;;;17600;;;;15963;0.8862693827160493;0.009018114814814817;0.8952874975308641
;;;;;;;0.09301136363636364;;;;;
