ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;146;0;11340;0;0;0;11340;0;0.0146;0.0019660000000000003;;27110;28224;3588;26608;27168;27045;28027;3640;28508;27891
2;19;18900;18900;1257;0;6000;600;0;0;6000;600;0.0665079365079365;0.0010402116402116403;;227256;265527;5363;201645;229776;227167;267176;4397;201775;230462
3;18;25200;25200;1079;0;4500;420;0;0;4500;420;0.04281746031746032;0.0007801587301587302;;195211;232770;5357;412624;198067;195122;233188;4392;412502;198471
4;17;35000;35000;3130;0;3240;780;-143;0;3240;923;0.08942857142857143;0.0005617142857142857;;564634;1038401;3788;485554;622682;564544;1039790;3647;1084769;628286
5;16;39375;39375;3547;0;2880;1980;34;0;2880;1946;0.09008253968253968;0.0004993015873015873;;639694;1687883;27036;1053264;776955;639637;1114755;26147;1639777;722755
6;15;42000;42000;2261;0;2700;840;51;0;2700;789;0.05383333333333333;0.00046809523809523816;;408089;646984;4536;1696645;427493;408031;883256;3640;2264693;430678
7;14;45000;45000;1989;0;2520;477;-219;0;2520;696;0.0442;0.0004368888888888889;;359124;1045195;4536;2145618;412122;359033;1406378;3640;2923106;424737
8;13;47250;47250;3698;0;2400;2100;662;0;2400;1438;0.07826455026455026;0.0004160846560846561;;666878;2943593;49543;2504332;1027165;666820;1516381;48652;2880856;816480
9;12;52500;52500;4462;0;2160;2460;737;0;2160;1723;0.08499047619047619;0.0003744761904761905;;804507;4025826;93553;3179616;1197002;804451;1281648;93645;3181761;973343
10;11;54000;54000;368;0;2100;126;-6;0;2100;132;0.006814814814814815;0.00036407407407407406;;67042;640481;4543;4260781;79775;67050;983089;3645;4262589;85012
11;10;60000;60000;2184;0;1890;840;-330;0;1890;1170;0.0364;0.0003276666666666667;;394234;3339702;35432;4326559;692268;394176;2977687;35232;5190848;701587
12;9;60480;60480;3971;0;1875;2347;156;0;1875;2191;0.06565806878306878;0.00032506613756613757;;716124;5053774;11743;4928892;1495994;715954;4038480;10852;4930876;1376226
13;8;70000;70000;6392;0;1620;3665;668;0;1620;2997;0.09131428571428571;0.00028085714285714286;;1152137;6651994;604402;5684015;2642656;1152080;4051845;604088;5686165;1857981
14;7;70875;70875;316;0;1600;140;-14;0;1600;154;0.004458553791887125;0.0002773897707231041;;57740;5547516;27043;12294051;133916;57683;3535039;26166;7687758;102660
15;6;72000;72000;948;0;1575;431;-56;0;1575;487;0.013166666666666667;0.0002730555555555556;;171504;2388999;4543;12358601;325413;171447;2979053;3666;7749090;346950
16;5;75000;75000;1204;6;1512;661;45;0;1512;616;0.016053333333333333;0.0002621333333333334;;217648;7531625;4543;12528984;616621;217668;4532244;3666;7900157;485450
17;4;75600;75600;817;15;1500;404;52;0;1500;352;0.010806878306878306;0.0002600529100529101;;147846;4978062;470739;16905363;397733;147868;3365036;470441;8125482;298647
18;3;78750;78750;2457;30;1440;1593;477;0;1440;1116;0.0312;0.00024965079365079365;;443381;7982252;765436;18149552;1647248;443323;3777190;765436;8276316;828177
19;2;81000;81000;1132;30;1400;599;47;0;1400;552;0.013975308641975309;0.00024271604938271607;;204677;7579909;4543;20977473;792926;204697;6256306;3666;9612485;537646
20;1;87500;87500;2688;55;1296;1609;261;0;1296;1348;0.03072;0.0002246857142857143;;484888;11439813;77861;21392543;2209927;484905;5672435;93666;10236429;1222705
;;113400000;;;;;22072;;;;19650;0.8852927777777777;0.009630279365079365;0.894923057142857
;;;;;;;0.1097317868793041;;;;;
